player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Malcolm Jenkins,4937,S,NO,3,1,4.9,61.1,89.1,10.4,6.3,0,0,1,5.6,20,65.8,68.1,82.2,59.0,67.8,62.8,1,31,7.7,1,1,1,71.1,11,122,137,5,11,18,1,98,68,0.9,8.9
Jason McCourty,5127,S,MIA,3,0,10.3,71.4,95.9,17.8,12.7,0,0,2,28.6,17,70.5,70.8,78.5,54.5,63.4,66.7,0,25,0.0,0,2,0,131.0,5,94,98,2,4,7,1,50,15,0.6,10.0
Steve McLendon,5232,DI,TB,3,0,,,2.4,,,0,0,0,,30,59.5,47.8,78.6,58.8,42.4,26.7,0,,0.0,0,0,0,0.0,0,1,42,1,2,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,3,0,,,2.0,,,0,1,0,,30,60.4,52.6,37.9,58.1,51.5,29.1,0,,0.0,0,0,1,0.0,0,2,100,2,1,0,0,0,0,0.0,
Joe Haden,5532,CB,PIT,2,0,12.3,75.0,100.0,12.5,9.4,0,0,0,0.0,25,78.1,73.2,80.5,,42.6,46.1,0,37,0.0,0,0,0,145.8,6,84,84,2,7,8,1,80,22,1.1,13.3
Jason Pierre-Paul,5540,ED,TB,2,2,0.0,100.0,14.7,5.3,5.3,0,0,0,0.0,30,85.9,60.4,38.0,51.5,58.8,81.0,0,6,0.0,0,0,1,81.9,3,16,109,2,6,3,0,11,11,0.7,3.7
Kareem Jackson,5545,S,DEN,3,0,14.3,25.0,100.0,115.0,28.8,0,0,0,0.0,10,76.3,81.0,88.7,,71.5,56.6,1,23,0.0,0,0,0,11.5,1,123,123,0,5,4,0,23,1,0.2,23.0
Devin McCourty,5552,S,NE,3,2,28.7,33.3,98.0,93.0,31.0,0,1,1,33.3,19,67.5,70.6,80.2,54.0,68.8,76.9,1,27,0.0,0,1,0,27.8,1,98,100,0,6,3,0,27,0,0.3,27.0
Jerry Hughes,5556,ED,BUF,3,0,15.0,100.0,5.8,3.0,3.0,1,0,0,0.0,4,47.5,67.4,33.7,76.5,62.5,28.3,0,18,0.0,0,0,1,118.8,1,4,69,1,2,1,0,18,3,6.0,18.0
Carlos Dunlap,5579,ED,SEA,3,0,,,9.1,,,0,0,0,,29,63.2,67.3,84.3,59.5,69.7,75.1,0,,,0,0,0,0.0,0,7,77,0,0,0,0,0,0,0.0,
