player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Jarrod Wilson,10902,S,SF,5,0,28,1,1,0,1,1,0,100.0,3,3,66.7,1,1,0,0,2.9,3,102,3,66.7,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Kindle Vildor,49346,CB,CHI,13,0,6,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,0.5,2,400,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Andre Chachere,51194,S,PHI,2,0,24,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,4.5,1,22,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kemon Hall,56123,CB,LAC,7,0,27,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,7.1,1,14,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Shaquill Griffin,11845,CB,JAX,12,0,15,2,1,0,1,1,0,66.7,2,2,50.0,0,0,0,0,0.7,3,419,3,50.0,0,1,0,0,33.3,1,1,50.0,0,0,0,0,0,0
Jahleel Addae,8117,S,IND,3,0,14,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,5.6,1,18,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Josh Jones,11816,S,SEA,2,0,29,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,8.3,1,12,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
David Long Jr.,27377,CB,LA,11,0,26,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.3,1,333,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Chapelle Russell,38876,LB,JAX,3,0,15,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,7.1,1,14,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Caden Sterns,76725,S,DEN,12,0,10,0,1,0,0,1,0,80.0,4,2,37.5,1,1,0,0,2.9,5,175,3,50.0,0,0,0,0,20.0,1,1,100.0,1,1,0,2,2,0
