player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Malcolm Jenkins,4937,S,NO,14,558,0,20,2,9.0,47.6,88.7,17.6,8.4,0,2,9.5,50.7,1,31,16.7,2,2,48.5,10,189,33.9,213,1,8,21,0,134,73,0.8,13.4,0,3,5.5,85.7,95.0,12.8,11.0,0,2,7.1,61.1,0,26,3.0,1,2,121.6,24,326,58.4,343,14,29,28,2,209,86,0.7,8.7
Jason McCourty,5127,S,MIA,7,190,0,17,0,8.1,62.5,97.0,18.6,11.6,0,3,37.5,78.9,0,23,0.0,0,3,75.5,5,98,51.6,101,2,5,8,0,41,19,0.4,8.2,0,2,12.3,100.0,98.8,26.0,26.0,0,0,0.0,63.2,0,25,0.0,0,0,118.8,3,80,42.1,81,0,3,3,0,45,8,0.6,15.0
Steve McLendon,5232,DI,TB,10,3,0,30,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,21,0,0,0,0,0,0,,,0,0,,,2.1,,,0,0,,65.2,1,,0.0,0,0,0.0,0,2,66.7,95,0,1,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,15,8,0,30,1,,,0.0,,,0,0,,60.0,0,,33.3,1,0,0.0,0,0,0.0,117,1,1,0,0,0,0,,,0,0,3.0,100.0,1.4,4.0,4.0,1,0,0.0,57.3,0,5,0.0,0,0,87.5,1,4,50.0,296,6,2,1,0,5,2,1.3,5.0
Joe Haden,5532,CB,PIT,10,329,0,25,3,11.5,91.7,100.0,6.2,5.7,0,1,8.3,45.7,0,37,0.0,0,1,158.3,11,74,22.5,74,1,6,12,2,157,51,2.3,14.3,0,1,12.0,55.0,100.0,17.7,9.8,0,3,15.0,72.5,0,14,25.0,3,3,82.7,11,204,62.0,204,3,8,20,1,87,30,0.4,7.9
Jason Pierre-Paul,5540,ED,TB,12,49,0,30,0,,,1.0,,,0,0,,52.8,0,,25.0,1,0,0.0,0,1,2.0,102,3,3,0,0,0,0,0.0,,0,2,3.2,100.0,14.0,4.3,4.3,0,0,0.0,65.4,0,24,21.1,4,0,140.7,9,40,81.6,285,5,13,9,1,80,51,2.1,8.9
Kareem Jackson,5545,S,DEN,14,498,0,10,0,8.3,66.7,99.0,48.5,32.3,0,1,16.7,59.9,0,8,25.0,5,1,70.1,4,202,40.6,204,2,15,6,0,17,15,0.1,4.3,0,0,6.1,80.0,100.0,11.7,9.3,0,0,0.0,49.5,1,17,4.8,1,0,71.7,12,148,29.7,148,3,20,15,0,118,77,0.8,9.8
Devin McCourty,5552,S,NE,15,528,0,19,1,9.1,42.9,99.2,76.3,32.7,1,2,28.6,65.0,1,13,6.7,1,2,14.9,3,241,45.6,243,0,13,7,0,28,7,0.1,9.3,0,5,16.8,46.2,98.4,39.5,18.2,0,4,30.8,72.3,2,33,6.3,1,4,32.7,6,248,47.0,252,0,10,13,0,99,21,0.4,16.5
Jerry Hughes,5556,ED,BUF,15,19,0,4,0,14.0,0.0,4.5,,5.0,0,0,0.0,72.9,0,,0.0,0,0,39.6,0,5,26.3,112,1,1,1,0,0,0,0.0,,0,2,0.0,66.7,7.0,5.5,3.7,0,0,0.0,47.6,0,18,0.0,0,0,84.0,2,12,63.2,172,1,0,3,0,19,11,1.7,9.5
Carlos Dunlap,5579,ED,SEA,15,38,0,29,1,,,1.7,,,0,0,,60.6,0,,0.0,0,0,0.0,0,1,2.6,58,2,1,0,0,0,0,,,0,0,1.5,100.0,15.5,13.5,13.5,0,0,0.0,57.6,0,4,0.0,0,0,79.2,2,29,76.3,187,3,4,2,0,5,2,0.2,2.5
