player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Malcolm Jenkins,4937,S,NO,4,165,0,20,0,6.7,28.6,88.7,28.5,8.1,0,1,14.3,63.6,1,31,20.0,1,1,7.7,2,63,38.2,71,1,4,7,0,34,27,0.6,17.0,0,1,3.5,84.6,91.2,8.0,6.8,0,0,0.0,69.6,0,20,0.0,0,0,115.4,11,93,56.4,102,6,14,13,1,72,44,0.8,6.5
Jason McCourty,5127,S,MIA,4,129,0,17,0,5.3,66.7,95.8,16.0,10.7,0,2,33.3,78.8,0,9,0.0,0,2,70.1,4,69,53.5,72,2,4,6,0,18,17,0.3,4.5,0,1,16.5,100.0,98.1,25.5,25.5,0,0,0.0,61.7,0,25,0.0,0,0,118.8,2,53,41.1,54,0,2,2,0,35,2,0.7,17.5
Joe Haden,5532,CB,PIT,3,124,0,25,0,15.3,83.3,100.0,5.8,4.8,0,1,16.7,40.6,0,37,0.0,0,1,158.3,5,32,25.8,32,0,4,6,1,82,22,2.8,16.4,0,1,12.6,40.0,100.0,33.5,13.4,0,0,0.0,70.3,0,7,20.0,1,0,47.9,2,72,58.1,72,2,3,5,0,9,6,0.1,4.5
Jason Pierre-Paul,5540,ED,TB,2,16,0,30,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,9,0,0,0,0,0,0,,,0,1,1.5,100.0,11.1,4.5,4.5,0,0,0.0,88.7,0,6,0.0,0,0,85.4,2,9,56.3,81,2,6,2,0,9,6,1.0,4.5
Kareem Jackson,5545,S,DEN,4,165,0,10,0,43.0,0.0,98.2,,53.0,0,0,0.0,55.2,0,,0.0,0,0,39.6,0,55,33.3,56,0,3,1,0,0,0,0.0,,0,0,9.0,66.7,100.0,12.8,8.5,0,0,0.0,71.5,1,17,0.0,0,0,47.2,4,55,33.3,55,2,8,6,0,42,13,0.8,10.5
Devin McCourty,5552,S,NE,4,145,0,19,0,18.0,0.0,100.0,,79.0,1,0,0.0,67.9,0,,0.0,0,0,39.6,0,84,57.9,84,0,5,1,0,0,0,0.0,,0,2,28.7,33.3,94.7,51.0,17.0,0,1,33.3,65.0,1,27,0.0,0,1,27.8,1,54,37.2,57,0,3,3,0,27,0,0.5,27.0
Jerry Hughes,5556,ED,BUF,4,5,0,4,0,,,4.0,,,0,0,,60.5,0,,0.0,0,0,0.0,0,1,20.0,25,0,1,0,0,0,0,0.0,,0,0,15.0,100.0,7.0,2.0,2.0,0,0,0.0,46.1,0,18,,0,0,118.8,1,3,60.0,43,0,0,1,0,18,3,9.0,18.0
Carlos Dunlap,5579,ED,SEA,4,13,0,29,0,,,5.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,7.7,19,0,0,0,0,0,0,,,0,0,,,14.5,,,0,0,,62.4,0,,,0,0,0.0,0,10,76.9,69,0,0,0,0,0,0,0.0,
Corey Peters,5607,DI,ARZ,4,3,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,8,0,0,0,0,0,0,,,0,0,,,15.8,,,0,0,,57.2,0,,,0,0,0.0,0,3,100.0,19,0,0,0,0,0,0,0.0,
Andrew Sendejo,6118,S,IND,2,46,0,14,0,12.5,0.0,100.0,,6.5,1,1,50.0,70.2,0,,,0,1,39.6,0,14,30.4,14,0,0,2,0,0,0,0.0,,0,0,1.5,50.0,96.0,22.0,11.0,0,0,0.0,62.9,0,-2,0.0,0,0,56.3,1,24,52.2,25,1,2,2,0,-2,0,-0.1,-2.0
Von Miller,6154,ED,DEN,4,11,0,10,0,,,4.2,,,0,0,,60.8,0,,,0,0,0.0,0,2,18.2,48,2,0,0,0,0,0,0.0,,0,0,,,17.9,,,0,0,,77.4,0,,0.0,0,0,0.0,0,7,63.6,39,1,1,0,0,0,0,0.0,
Patrick Peterson,6157,CB,MIN,4,154,0,18,0,3.0,0.0,100.0,,26.0,0,0,0.0,69.2,0,,,0,0,39.6,0,27,17.5,27,0,0,1,0,0,0,0.0,,0,1,9.6,83.3,100.0,8.6,7.2,0,1,8.3,50.3,0,77,16.7,1,0,158.3,10,90,58.4,90,1,4,12,2,165,102,1.9,16.5
J.J. Watt,6163,DI,ARZ,4,2,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,38,0,0,0,0,0,0,,,0,0,,,2.8,,,0,0,,57.7,0,,,0,0,0.0,0,2,100.0,71,0,0,0,0,0,0,0.0,
Robert Quinn,6166,ED,CHI,4,18,0,6,0,,,7.4,,,0,0,,61.2,0,,100.0,1,0,0.0,0,2,11.1,27,2,0,0,0,0,0,0.0,,0,0,11.0,0.0,25.5,,10.0,0,0,0.0,65.0,0,,,0,0,39.6,0,12,66.7,47,1,0,1,0,0,0,0.0,
Ryan Kerrigan,6168,ED,PHI,4,1,0,24,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,,,2.2,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,46,0,0,0,0,0,0,0.0,
Jimmy Smith,6179,CB,BLT,2,36,0,3,0,8.7,33.3,100.0,13.0,4.3,0,1,33.3,33.2,0,11,0.0,0,1,45.1,1,15,41.7,15,0,1,3,0,11,6,0.8,11.0,0,0,13.3,33.3,100.0,15.0,5.0,0,0,0.0,68.1,0,3,100.0,1,0,42.4,1,15,41.7,15,0,0,3,0,3,3,0.2,3.0
Justin Houston,6222,ED,BLT,3,3,0,3,0,,,2.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,37,0,0,0,0,0,0,0.0,,0,0,,,2.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,43,1,0,0,0,0,0,0.0,
K.J. Wright,6251,LB,LV,4,43,0,23,0,12.0,100.0,100.0,5.0,5.0,0,0,0.0,44.2,0,14,,0,0,158.3,1,5,11.6,5,0,0,1,1,14,2,2.8,14.0,0,0,12.5,100.0,100.0,18.0,18.0,0,0,0.0,52.8,0,29,50.0,1,0,118.8,2,36,83.7,36,0,1,2,0,51,26,1.4,25.5
Richard Sherman,6306,CB,TB,1,46,0,30,0,5.0,100.0,100.0,3.8,3.8,0,0,0.0,44.2,0,15,0.0,0,0,106.3,4,18,39.1,18,1,1,4,0,38,18,2.5,9.5,0,0,12.7,100.0,91.3,7.0,7.0,0,0,0.0,62.6,0,16,0.0,0,0,118.8,3,21,45.7,23,0,4,3,0,39,1,1.9,13.0
Pernell McPhee,6317,ED,BLT,4,7,0,3,0,,,14.8,,,0,0,,62.7,0,,,0,0,0.0,0,4,57.1,27,1,0,0,0,0,0,0.0,,0,0,,,8.3,,,0,0,,63.3,0,,0.0,0,0,0.0,0,2,28.6,24,1,1,0,0,0,0,0.0,
Malcolm Smith,6394,LB,CLV,4,94,0,8,0,-3.0,100.0,85.7,15.0,15.0,0,0,0.0,75.0,0,-3,0.0,0,0,79.2,1,18,19.1,21,1,1,1,0,-3,0,-0.2,-3.0,0,0,3.3,71.4,95.5,11.6,8.3,0,1,14.3,90.9,1,14,0.0,0,1,51.2,5,63,67.0,66,3,5,7,0,49,42,0.8,9.8
Chris Harris Jr.,6457,CB,LAC,1,29,0,27,0,,,100.0,,,0,0,,64.1,0,,,0,0,0.0,0,5,17.2,5,0,0,0,0,0,0,0.0,,0,0,1.0,100.0,95.2,8.5,8.5,0,0,0.0,77.8,0,9,,0,0,97.9,2,20,69.0,21,0,0,2,0,15,13,0.9,7.5
Josh Bynes,6503,LB,BLT,2,8,0,3,1,2.0,100.0,80.0,3.0,3.0,0,0,0.0,48.1,0,14,0.0,0,0,118.8,1,4,50.0,5,0,1,1,0,14,12,4.7,14.0,0,0,,,75.0,,,0,0,,61.9,0,,,0,0,0.0,0,3,37.5,4,0,0,0,0,0,0,0.0,
