player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Malcolm Jenkins,4937,S,NO,2,0,2.0,75.0,88.8,10.7,8.0,0,0,0,0.0,20,49.1,51.5,80.2,59.4,62.2,49.2,0,20,12.5,1,0,1,132.8,6,71,80,2,7,8,1,55,37,0.9,9.2
Jason McCourty,5127,S,MIA,2,0,10.3,71.4,96.2,14.0,10.0,0,0,2,28.6,17,70.7,70.9,77.1,56.1,62.5,60.1,0,25,0.0,0,2,0,131.0,5,75,78,2,4,7,1,50,15,0.7,10.0
Steve McLendon,5232,DI,TB,2,0,,,2.9,,,0,0,0,,30,59.5,51.6,77.7,56.2,51.9,68.7,0,,0.0,0,0,0,0.0,0,1,34,0,1,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,2,0,,,2.6,,,0,1,0,,30,60.4,56.9,26.0,61.3,56.2,70.5,0,,0.0,0,0,1,0.0,0,2,76,2,1,0,0,0,0,0.0,
Joe Haden,5532,CB,PIT,1,0,14.3,75.0,100.0,18.7,14.0,0,0,0,0.0,25,88.6,85.2,79.2,,52.3,61.1,0,37,0.0,0,0,0,108.3,3,62,62,2,5,4,0,42,13,0.8,14.0
Jason Pierre-Paul,5540,ED,TB,2,2,0.0,100.0,14.7,5.3,5.3,0,0,0,0.0,30,85.9,60.4,38.0,51.5,58.8,81.0,0,6,0.0,0,0,1,81.9,3,16,109,2,6,3,0,11,11,0.7,3.7
Kareem Jackson,5545,S,DEN,2,0,11.7,0.0,100.0,,26.3,0,0,0,0.0,10,80.6,84.0,87.0,,64.3,51.7,1,,0.0,0,0,0,0.0,0,86,86,0,4,3,0,0,0,0.0,
Devin McCourty,5552,S,NE,2,2,20.0,50.0,98.6,67.0,33.5,0,1,0,0.0,19,63.1,68.7,78.5,59.1,74.8,88.8,1,27,0.0,0,0,0,56.3,1,72,73,0,5,2,0,27,0,0.4,27.0
Jerry Hughes,5556,ED,BUF,2,0,15.0,100.0,6.0,3.0,3.0,0,0,0,0.0,4,45.5,80.0,82.1,85.4,67.4,72.4,0,18,0.0,0,0,0,118.8,1,3,50,1,2,1,0,18,3,6.0,18.0
Carlos Dunlap,5579,ED,SEA,2,0,,,10.0,,,0,0,0,,29,62.8,68.5,82.2,58.9,75.0,73.0,0,,,0,0,0,0.0,0,5,50,0,0,0,0,0,0,0.0,
