player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
David Quessenberry,7957,T,TEN,11,0,31,67.7,100.0,135,39.9,135,85.9,0,100.0,338,338,90.7,100.0,183,54.1,183
Ben Jones,7099,C,TEN,11,0,31,60.3,100.0,132,40.2,132,71.4,2,100.0,328,328,76.8,100.0,179,54.6,179
Wyatt Teller,46131,G,CLV,11,0,8,80.9,100.0,178,54.9,178,91.1,2,100.0,324,324,93.7,100.0,116,35.8,116
J.C. Tretter,7904,C,CLV,11,0,8,66.5,100.0,178,54.9,178,71.5,2,100.0,324,324,70.6,100.0,116,35.8,116
Joel Bitonio,8670,G,CLV,11,0,8,78.2,100.0,178,54.9,178,89.4,1,100.0,324,324,86.7,100.0,116,35.8,116
Ryan Tannehill,7014,QB,TEN,11,0,31,60.5,99.3,134,42.5,135,60.4,0,94.0,315,335,60.2,96.2,176,55.9,183
David Andrews,9948,C,NE,11,0,19,75.5,100.0,194,62.6,194,70.7,2,100.0,310,310,56.5,100.0,46,14.8,46
D.J. Humphries,9457,T,ARZ,11,0,1,81.8,100.0,85,27.4,85,76.5,1,100.0,310,310,62.4,100.0,176,56.8,176
Taylor Moton,11819,T,CAR,11,0,5,72.4,100.0,114,37.5,114,71.0,1,100.0,304,304,66.4,100.0,154,50.7,154
Ryan Kelly,10652,C,IND,11,0,14,54.8,100.0,103,34.7,103,58.2,2,100.0,297,297,64.0,100.0,167,56.2,167
Jason Kelce,6343,C,PHI,11,0,24,91.4,100.0,77,26.9,77,90.6,0,100.0,286,286,77.8,100.0,179,62.6,179
Laken Tomlinson,9461,G,SF,10,0,28,53.3,100.0,97,34.0,97,69.9,0,100.0,285,285,78.6,100.0,154,54.0,154
Brian O'Neill,46854,T,MIN,10,0,18,65.5,100.0,61,21.6,61,63.6,1,100.0,282,282,61.6,100.0,198,70.2,198
Oli Udoh,28394,G,MIN,10,1,18,85.1,100.0,61,21.6,61,68.4,6,100.0,282,282,57.4,100.0,198,70.2,198
Ezra Cleveland,41973,G,MIN,10,0,18,66.2,100.0,61,21.6,61,63.1,1,100.0,282,282,59.1,100.0,198,70.2,198
Carson Wentz,10636,QB,IND,11,0,14,60.4,100.0,103,36.5,103,60.4,0,94.0,282,300,60.3,97.6,163,57.8,167
Jordan Mailata,66916,T,PHI,9,0,24,61.2,100.0,73,26.0,73,81.9,1,100.0,281,281,84.2,100.0,180,64.1,180
Daniel Brunskill,34807,G,SF,10,0,28,60.7,100.0,97,34.6,97,66.1,0,100.0,280,280,67.8,100.0,152,54.3,152
Alex Mack,4944,C,SF,10,0,28,58.5,100.0,97,34.6,97,68.6,0,100.0,280,280,74.4,100.0,152,54.3,152
