player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Davante Adams,8688,WR,GB,5,11.8,2,68.9,50.0,5,10,0,2.3,1,28,12,0,83.0,78.3,92.5,,92.4,0.0,0,2,59,0.0,0,176,0,42,94.3,166,35.2,62,96.3,61,2,64.8,114,579,173,4.1,13.8,3.49
Cooper Kupp,11824,WR,LA,5,9.3,6,68.5,50.0,3,6,0,5.1,2,22,26,0,72.0,79.9,84.5,,86.5,0.0,0,1,56,0.0,0,179,0,37,96.1,172,70.4,126,122.7,54,5,29.1,52,523,209,5.6,14.1,3.04
Tyreek Hill,10799,WR,KC,5,12.1,5,72.5,0.0,0,7,1,5.1,2,25,16,1,72.0,29.9,81.6,,80.5,0.5,1,1,75,0.0,0,208,2,37,93.3,194,52.9,110,122.7,51,4,46.6,97,516,171,4.6,13.9,2.66
Keenan Allen,7857,WR,LAC,5,9.1,3,66.7,54.5,6,11,0,12.8,5,20,27,1,47.0,28.9,72.1,,72.7,0.9,2,2,42,0.0,0,222,2,34,93.2,207,59.5,132,78.0,51,1,38.3,85,369,117,3.4,10.9,1.78
Terry McLaurin,48229,WR,WAS,5,12.4,3,59.2,50.0,12,24,0,0.0,0,19,32,0,87.6,76.5,81.1,,80.1,0.0,0,2,37,0.0,0,205,1,29,91.2,187,27.8,57,88.8,49,3,72.2,148,400,105,3.6,13.8,2.14
D.J. Moore,48267,WR,CAR,5,10.0,5,71.4,55.6,5,9,0,5.4,2,24,5,0,71.4,79.0,83.0,,82.4,0.0,0,3,39,0.0,0,195,0,35,95.9,187,12.8,25,93.9,49,3,85.1,166,440,179,5.1,12.6,2.35
Deebo Samuel,48274,WR,SF,5,8.2,5,64.6,45.5,5,11,0,13.9,5,21,28,1,33.8,27.7,81.8,,80.0,0.0,0,0,79,0.0,0,182,0,31,94.0,171,25.3,46,124.3,48,3,73.6,134,548,291,9.4,17.7,3.2
Mike Williams,11762,WR,LAC,5,12.0,3,64.6,57.1,8,14,0,11.4,4,22,27,0,52.8,77.1,80.0,,80.9,0.0,0,0,72,0.0,0,201,0,31,93.0,187,14.9,30,136.4,48,6,85.1,171,471,173,5.6,15.2,2.52
Darren Waller,9637,TE,LV,5,10.3,2,59.6,50.0,3,6,0,15.2,5,15,23,0,38.6,76.3,58.9,65.3,64.4,55.7,128,1,29,5.2,12,230,1,28,89.6,206,24.8,57,85.3,47,2,19.6,45,319,126,4.5,11.4,1.55
Stefon Diggs,9579,WR,BUF,5,13.5,1,60.9,25.0,3,12,0,3.4,1,17,4,1,77.3,27.2,74.1,,74.6,0.0,0,2,61,0.0,0,189,1,28,94.2,178,21.2,40,75.8,46,1,77.8,147,374,75,2.7,13.4,2.1
Jakobi Meyers,47468,WR,NE,5,9.1,1,68.9,80.0,8,10,0,6.1,2,12,19,0,58.8,77.0,67.1,78.9,65.5,0.5,1,0,27,1.4,3,215,0,31,92.6,199,70.2,151,87.5,45,0,29.3,63,302,99,3.2,9.7,1.52
Mike Evans,8642,WR,TB,5,14.6,1,64.4,75.0,3,4,0,6.5,2,21,30,0,67.5,76.5,71.8,,70.3,0.0,0,0,34,0.0,0,223,1,29,96.4,215,37.2,83,121.8,45,4,62.8,140,393,75,2.6,13.6,1.83
Justin Jefferson,61398,WR,MIN,5,11.6,4,75.0,50.0,3,6,0,10.8,4,24,18,0,52.8,77.3,87.8,,85.8,0.0,0,0,37,0.0,0,212,0,33,93.4,198,29.7,63,131.1,44,3,70.3,149,462,146,4.4,14.0,2.33
Brandin Cooks,8655,WR,HST,5,13.3,1,72.1,60.0,6,10,1,0.0,0,16,13,0,88.0,76.9,77.1,,76.7,0.0,0,1,52,0.0,0,167,1,31,89.8,150,29.9,50,98.2,43,1,68.9,115,392,77,2.5,12.6,2.61
Calvin Ridley,48262,WR,ATL,4,10.9,3,64.3,30.0,3,10,0,6.9,2,14,2,0,66.2,76.1,65.7,,66.6,0.0,0,0,22,0.0,0,176,2,27,93.2,164,20.5,36,88.9,42,1,79.5,140,255,82,3.0,9.4,1.55
Travis Kelce,7844,TE,KC,5,8.5,11,73.2,75.0,3,4,0,0.0,0,23,16,0,88.3,76.8,88.3,73.1,86.9,27.3,59,3,46,3.2,7,216,1,30,88.9,192,40.7,88,102.6,41,4,31.5,68,369,185,6.2,12.3,1.92
Michael Pittman Jr.,29049,WR,IND,5,10.6,2,72.5,57.1,4,7,0,0.0,0,17,14,0,87.6,76.7,71.2,,74.8,0.0,0,0,42,0.0,0,208,2,29,91.8,191,22.6,47,109.2,40,1,77.4,161,368,121,4.2,12.7,1.93
Najee Harris,57121,HB,PIT,5,-0.1,17,71.8,,0,0,1,15.2,5,10,25,0,38.6,87.3,66.3,63.6,65.8,0.0,0,0,25,12.6,24,191,1,28,84.3,161,11.0,21,91.6,39,1,7.3,14,198,213,7.6,7.1,1.23
Marquise Brown,61568,WR,BLT,5,15.0,4,73.7,75.0,3,4,0,6.7,2,18,3,0,66.6,76.6,82.8,,82.8,0.0,0,2,49,0.0,0,177,1,28,94.4,167,33.3,59,130.6,38,5,66.7,118,451,152,5.4,16.1,2.7
Robert Woods,7822,WR,LA,5,9.6,0,71.1,50.0,2,4,0,10.0,3,20,26,0,55.1,77.1,74.0,73.1,71.5,0.0,0,0,25,2.9,5,170,0,27,92.9,158,48.8,83,114.1,38,2,50.6,86,322,98,3.6,11.9,2.04
D.K. Metcalf,47864,WR,SEA,5,13.0,5,65.8,28.6,2,7,1,3.8,1,19,29,0,74.2,75.5,82.8,,85.6,0.0,0,0,30,0.0,0,158,5,25,93.7,148,20.3,32,138.5,38,5,79.7,126,383,118,4.7,15.3,2.59
Chris Godwin,11839,WR,TB,5,9.6,6,76.3,50.0,2,4,0,6.5,2,21,30,1,67.3,27.5,74.1,69.6,73.0,0.4,1,0,28,0.4,1,233,0,29,96.1,224,67.0,156,123.4,38,2,32.2,75,366,181,6.2,12.6,1.63
DeVonta Smith,61100,WR,PHI,5,14.2,3,65.8,30.0,3,10,0,3.8,1,15,24,1,76.1,26.7,69.5,,67.5,0.0,0,1,37,0.0,0,220,1,25,91.4,201,10.5,23,89.1,38,1,89.1,196,314,91,3.6,12.6,1.56
Courtland Sutton,48164,WR,DEN,5,17.1,1,65.8,50.0,4,8,0,0.0,0,15,10,0,85.7,75.5,77.6,,78.9,0.0,0,2,55,0.0,0,176,2,25,97.2,171,14.2,25,85.1,38,1,85.8,151,377,69,2.8,15.1,2.2
Diontae Johnson,33441,WR,PIT,4,9.9,5,67.6,60.0,3,5,0,0.0,0,14,25,0,86.1,75.7,75.6,,76.6,0.0,0,2,50,0.0,0,141,2,25,95.7,135,8.5,12,97.2,37,3,91.5,129,305,144,5.8,12.2,2.26
Hunter Renfrow,47509,WR,LV,5,7.3,9,75.7,0.0,0,2,0,6.7,2,13,23,0,66.0,82.4,76.9,,76.7,0.0,0,0,27,0.0,0,168,0,28,93.5,157,63.1,106,117.5,37,2,36.9,62,305,138,4.9,10.9,1.94
CeeDee Lamb,61570,WR,DAL,5,10.8,3,66.7,50.0,1,2,0,7.7,2,16,9,0,63.2,80.2,73.7,64.9,74.4,0.0,0,2,49,0.6,1,181,1,24,89.5,162,26.0,47,93.3,36,2,71.8,130,348,159,6.6,14.5,2.15
Corey Davis,11760,WR,NYJ,5,14.1,3,55.6,44.4,4,9,0,20.0,5,13,22,1,29.4,24.3,66.5,,64.0,1.8,3,4,53,0.0,0,169,0,20,92.9,157,18.9,32,71.5,36,3,79.3,134,302,69,3.5,15.1,1.92
Mark Andrews,47436,TE,BLT,5,10.3,1,80.6,75.0,6,8,0,0.0,0,20,3,0,88.7,77.0,90.6,69.3,89.9,34.4,62,0,41,1.1,2,180,1,29,93.9,169,51.7,93,131.5,36,2,13.3,24,400,114,3.9,13.8,2.37
Jaylen Waddle,84088,WR,MIA,5,4.0,5,77.1,0.0,0,1,0,12.9,4,11,17,1,45.2,27.2,63.7,,63.0,0.0,0,1,36,0.0,0,197,0,27,93.4,184,73.1,144,91.5,35,1,26.4,52,231,137,5.1,8.6,1.26
Tyler Lockett,9502,WR,SEA,5,13.9,2,73.5,33.3,2,6,0,0.0,0,12,29,0,86.1,75.7,73.0,,74.1,0.0,0,2,69,0.0,0,169,0,25,94.1,159,35.5,60,116.1,34,3,64.5,109,390,109,4.4,15.6,2.45
Chase Claypool,42312,WR,PIT,4,12.6,2,58.8,38.5,5,13,0,13.0,3,14,25,0,46.6,75.1,72.9,,72.2,0.0,0,1,59,0.0,0,145,3,20,95.2,138,19.3,28,90.4,34,1,80.7,117,341,152,7.6,17.1,2.47
Marvin Jones Jr.,7158,WR,JAX,5,13.1,2,61.8,62.5,5,8,0,4.5,1,11,15,0,72.3,74.9,64.7,66.2,66.6,0.5,1,1,33,0.5,1,196,0,21,91.3,179,28.6,56,90.7,34,2,70.9,139,243,43,2.0,11.6,1.36
Ja'Marr Chase,84270,WR,CIN,5,17.8,6,67.6,50.0,4,8,0,8.0,2,16,7,0,62.3,75.6,79.9,,79.5,0.0,0,0,70,0.0,0,161,1,23,95.0,153,23.6,38,150.1,34,5,76.4,123,456,136,5.9,19.8,2.98
Kyle Pitts,83964,TE,ATL,5,9.4,0,70.6,44.4,4,9,0,0.0,0,15,2,0,86.1,75.7,76.2,68.5,77.5,21.0,41,0,39,3.6,7,195,1,24,89.2,174,49.2,96,108.5,34,1,29.7,58,308,76,3.2,12.8,1.77
D'Andre Swift,57212,HB,DET,5,-0.1,11,85.3,0.0,0,1,0,3.3,1,11,11,0,66.6,84.9,66.7,25.6,83.2,0.6,1,0,43,14.9,26,174,0,29,78.2,136,6.9,12,107.4,34,1,8.0,14,252,286,9.9,8.7,1.85
Amari Cooper,9437,WR,DAL,5,11.5,3,73.5,50.0,4,8,0,0.0,0,18,9,0,85.7,75.5,73.5,,74.7,0.0,0,0,35,0.0,0,180,1,25,92.2,166,33.9,61,141.5,34,4,66.1,119,318,63,2.5,12.7,1.92
Tyler Boyd,10689,WR,CIN,5,5.7,3,79.4,100.0,3,3,0,0.0,0,16,7,0,75.5,75.9,75.7,66.2,77.5,0.0,0,4,33,0.7,1,153,1,27,94.1,144,88.9,136,71.6,34,1,11.1,17,283,156,5.8,10.5,1.97
Cole Beasley,7330,WR,BUF,5,5.2,1,78.8,33.3,1,3,0,3.7,1,9,4,0,74.9,75.7,63.3,,64.1,0.0,0,0,22,0.0,0,166,0,26,94.0,156,89.2,148,93.8,33,0,9.6,16,215,120,4.6,8.3,1.38
T.J. Hockenson,40912,TE,DET,5,7.6,3,72.7,60.0,3,5,0,0.0,0,14,11,0,86.1,75.7,70.9,79.4,68.7,34.0,73,1,23,5.1,11,215,0,24,87.4,188,55.3,119,100.2,33,2,10.2,22,237,109,4.5,9.9,1.26
Adam Thielen,8288,WR,MIN,5,9.4,0,78.8,77.8,7,9,0,7.1,2,15,18,1,66.0,27.0,66.0,,66.2,0.0,0,1,24,0.0,0,213,0,26,93.4,199,23.9,51,127.3,33,4,75.1,160,267,73,2.8,10.3,1.34
Mike Gesicki,47153,TE,MIA,5,8.8,1,68.8,16.7,1,6,1,0.0,0,13,17,0,84.9,75.1,70.2,38.0,71.5,5.3,9,1,27,2.9,5,170,1,22,90.6,154,72.4,123,86.3,32,1,22.4,38,227,56,2.5,10.3,1.47
DeAndre Hopkins,7808,WR,ARZ,5,13.3,1,71.9,40.0,2,5,0,4.2,1,18,1,0,73.5,75.3,78.5,,78.3,0.0,0,0,38,0.0,0,190,0,23,96.3,183,15.3,29,142.2,32,4,84.7,161,312,81,3.5,13.6,1.7
DeVante Parker,9447,WR,MIA,4,14.5,1,56.7,50.0,6,12,0,15.0,3,13,17,0,43.5,73.9,69.6,,69.7,0.0,0,0,42,0.0,0,164,0,17,93.9,154,9.8,16,94.0,30,1,90.2,148,242,51,3.0,14.2,1.57
Darnell Mooney,48236,WR,CHI,5,10.6,3,66.7,40.0,2,5,0,0.0,0,10,6,0,83.6,75.3,74.0,,73.5,0.0,0,2,64,0.0,0,150,0,20,94.0,141,33.3,50,66.1,30,0,64.7,97,261,52,2.6,13.1,1.85
Kenny Golladay,11851,WR,NYG,5,14.9,4,56.7,50.0,5,10,0,5.6,1,15,21,0,68.7,73.9,76.6,,76.2,0.0,0,1,28,0.0,0,171,1,17,92.4,158,17.0,29,74.6,30,0,83.0,142,282,74,4.4,16.6,1.78
Laviska Shenault Jr.,61220,WR,JAX,5,7.6,10,66.7,0.0,0,4,0,9.1,2,10,15,0,58.3,75.1,68.1,67.4,68.6,0.6,1,1,58,1.2,2,163,1,20,90.2,147,70.6,115,78.8,30,0,28.8,47,252,131,6.6,12.6,1.71
Noah Fant,42388,TE,DEN,5,5.8,3,70.0,25.0,1,4,0,0.0,0,8,10,0,84.1,74.6,60.5,43.6,66.4,67.5,112,0,25,7.8,13,166,4,21,89.8,149,24.7,41,107.1,30,2,6.0,10,176,88,4.2,8.4,1.18
Dalton Schultz,47304,TE,DAL,5,6.0,8,86.7,60.0,3,5,0,3.7,1,15,9,0,75.5,75.9,90.4,73.2,88.6,55.6,79,0,30,8.5,12,142,1,26,84.5,120,37.3,53,138.9,30,3,7.0,10,280,148,5.7,10.8,2.33
