player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Andy Lee,1906,P,ARZ,2,7,7,4.5,46.29,52.14,7.0,0,0,1,2,1,66.2,4,60,0,0,42.9,21,3,7,31.53,324,1,365
Sam Koch,3148,P,BLT,2,6,6,4.22,41.83,45.67,7.7,0,0,1,2,3,49.8,2,49,0,0,50.0,23,3,6,25.33,251,0,274
Brett Kern,4580,P,TEN,2,5,5,3.74,44.2,49.0,12.0,0,0,0,1,31,60.0,1,59,2,0,40.0,24,2,5,18.72,221,0,245
Kevin Huber,5066,P,CIN,2,9,9,4.25,41.67,45.22,12.0,0,0,1,4,7,66.6,4,61,2,0,11.1,12,1,9,38.21,375,1,407
Thomas Morstead,5088,P,NYJ,1,1,1,4.79,45.0,45.0,,0,0,0,1,22,60.0,0,45,0,0,0.0,0,0,1,4.79,45,0,45
Bryan Anger,7072,P,DAL,2,4,4,4.09,41.0,47.75,9.0,0,0,0,0,9,57.9,2,62,1,0,75.0,27,3,4,16.37,164,0,191
Johnny Hekker,7252,P,LA,2,4,4,4.21,39.0,39.75,3.0,0,0,0,1,26,63.7,1,50,2,0,25.0,3,1,4,16.83,156,0,159
Sam Martin,7947,P,DEN,2,6,6,4.24,42.33,43.0,2.0,0,0,2,2,10,61.9,3,48,0,0,33.3,4,2,6,25.45,254,0,258
Tress Way,8358,P,WAS,2,7,7,4.13,46.71,48.29,3.7,0,0,1,2,32,56.9,2,56,1,0,42.9,11,3,7,28.92,327,0,338
Pat O'Donnell,8826,P,CHI,2,5,5,4.35,34.0,41.0,15.0,0,0,0,3,6,62.5,3,47,0,0,20.0,15,1,5,21.76,170,1,205
Michael Palardy,9277,P,MIA,2,9,9,4.07,36.56,44.67,10.6,0,0,0,2,17,52.6,1,61,1,0,55.6,53,5,9,36.6,329,1,402
Bradley Pinion,9598,P,TB,2,8,8,4.52,45.13,48.25,6.3,0,0,1,2,30,72.4,5,65,1,0,50.0,25,4,8,36.15,361,0,386
Ty Long,9728,K,LAC,1,2,2,4.15,36.0,47.0,11.0,0,0,0,0,27,57.9,0,47,0,0,100.0,22,2,2,8.3,72,0,94
Jordan Berry,10236,P,MIN,2,13,13,4.34,43.15,48.69,9.0,0,0,1,3,18,62.1,2,63,1,0,61.5,72,8,13,56.43,561,0,633
Riley Dixon,10862,P,NYG,2,6,6,4.46,40.17,47.5,12.0,0,0,1,2,21,63.7,2,61,0,0,33.3,24,2,6,26.74,241,1,285
Rigoberto Sanchez,12130,P,IND,2,6,6,4.24,42.83,45.33,5.0,0,0,0,3,14,60.7,2,52,0,0,50.0,15,3,6,25.46,257,0,272
Matt Haack,12212,P,BUF,2,7,7,4.37,39.29,45.86,2.0,1,0,0,0,4,59.9,2,55,2,0,42.9,6,3,8,30.58,275,2,321
Cameron Johnston,12255,P,HST,2,10,10,4.24,43.2,47.5,4.6,0,0,0,3,13,69.8,4,56,1,0,50.0,23,5,10,42.39,432,1,475
Corey Bojorquez,27626,P,GB,2,7,7,4.47,41.86,45.14,11.5,0,0,1,1,12,67.4,4,59,3,0,28.6,23,2,7,31.26,293,0,316
Logan Cooke,29214,P,JAX,2,10,10,4.49,47.8,52.4,9.2,0,0,2,2,15,68.7,4,64,1,0,50.0,46,5,10,44.93,478,0,524
Tommy Townsend,33007,P,KC,2,5,5,4.24,41.2,45.2,10.0,0,0,2,0,16,51.4,2,54,1,0,40.0,20,2,5,21.18,206,0,226
Joseph Charlton,33672,P,CAR,2,10,10,4.56,37.0,38.5,15.0,0,0,2,6,5,63.3,5,54,1,0,10.0,15,1,10,45.55,370,0,385
Jake Bailey,33963,P,NE,2,7,7,4.42,39.14,45.43,12.0,0,0,0,4,19,66.7,5,62,0,0,28.6,24,2,7,30.96,274,1,318
Matt Ammendola,34039,K,NYJ,1,6,6,3.98,42.5,48.5,12.0,0,0,0,1,22,56.0,2,65,2,0,50.0,36,3,6,23.88,255,0,291
Jack Fox,34735,P,DET,2,5,5,4.57,47.8,51.8,6.7,0,0,0,2,11,67.5,3,57,0,0,60.0,20,3,5,22.85,239,0,259
Michael Dickson,35381,P,SEA,2,11,11,4.08,37.82,45.0,9.8,0,0,2,2,29,57.5,6,66,1,0,36.4,39,4,11,44.88,416,2,495
A.J. Cole III,36038,P,LV,2,10,10,4.59,39.8,50.6,14.7,0,0,0,2,23,74.0,5,67,1,0,60.0,88,6,10,45.88,398,1,506
Mitch Wishnowsky,44663,P,SF,2,7,7,4.38,41.29,43.14,6.5,0,0,3,1,28,64.6,5,52,1,0,28.6,13,2,7,30.69,289,0,302
Braden Mann,44664,P,NYJ,1,1,1,4.64,52.0,56.0,4.0,0,0,0,0,22,60.9,0,56,0,0,100.0,4,1,1,4.64,52,0,56
Blake Gillikin,45045,P,NO,2,8,8,4.32,44.5,49.63,8.2,0,0,2,0,20,66.5,2,60,1,0,62.5,41,5,8,34.59,356,0,397
Cameron Nizialek,60273,P,ATL,2,10,10,3.99,39.7,43.6,4.8,0,0,1,1,2,51.6,4,62,3,0,40.0,19,4,10,39.92,397,1,436
Pressley Harvin III,62973,P,PIT,2,9,9,4.36,41.89,44.89,9.0,0,0,2,2,25,56.0,5,59,2,0,33.3,27,3,9,39.21,377,0,404
Jamie Gillan,63303,P,CLV,2,3,3,3.81,41.67,44.0,3.5,0,0,0,0,8,57.9,1,52,1,0,66.7,7,2,3,11.42,125,0,132
Arryn Siposs,82019,P,PHI,2,8,8,4.36,41.13,49.13,8.0,0,0,3,0,24,72.0,4,68,0,0,37.5,24,3,8,34.85,329,2,393
