player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Cooper Kupp,11824,WR,LA,11,124,0,26,11.2,5,72.4,66.7,2,3,4.5,1,20,0,71.3,92.2,1,59,1.1,1,94,21,94.7,89,137.6,29,23.4,4,348,114,5.4,16.6,3.91,0,7.5,6,74.2,42.9,3,7,7.5,4,26,0,63.8,78.2,3,52,1.2,3,247,49,93.9,232,83.1,66,53.2,0,603,323,6.6,12.3,2.6
Tyreek Hill,10799,WR,KC,11,120,0,16,11.5,0,63.2,14.3,1,7,11.1,3,19,1,54.0,81.1,1,44,0.0,0,121,24,90.9,110,84.2,38,31.7,1,289,80,3.3,12.0,2.63,0,11.4,7,70.0,0.0,0,3,6.7,3,27,0,66.9,76.8,0,75,0.0,0,248,42,95.6,237,99.7,60,50.0,1,485,202,4.8,11.5,2.05
Davante Adams,8688,WR,GB,11,113,0,12,10.6,4,64.9,57.1,4,7,0.0,0,16,0,85.7,87.1,1,50,0.0,0,122,24,91.0,111,97.6,37,32.7,2,308,74,3.1,12.8,2.77,0,11.2,4,71.9,41.7,5,12,2.1,1,31,0,84.8,91.6,2,59,0.0,0,220,46,95.0,209,102.5,64,56.6,2,663,277,6.0,14.4,3.17
Keenan Allen,7857,WR,LAC,11,112,0,27,8.8,1,68.9,50.0,6,12,8.8,3,20,1,50.6,77.7,1,42,0.0,0,155,31,87.1,135,83.2,45,40.2,0,356,90,2.9,11.5,2.64,0,8.1,2,74.1,37.5,3,8,6.5,3,22,0,69.2,74.6,2,41,0.0,0,272,43,96.0,261,83.2,58,51.8,0,469,200,4.7,10.9,1.8
D.J. Moore,48267,WR,CAR,12,109,0,5,9.1,0,58.1,40.0,4,10,0.0,0,12,0,82.7,73.0,3,64,0.0,0,125,18,94.4,118,52.8,31,28.4,1,232,120,6.7,12.9,1.97,0,12.9,5,59.7,33.3,3,9,11.9,5,25,1,49.9,71.2,1,29,0.0,0,269,37,95.5,257,84.3,62,56.9,1,503,144,3.9,13.6,1.96
Diontae Johnson,33441,WR,PIT,10,107,0,25,8.9,0,64.7,50.0,4,8,0.0,0,13,1,73.7,74.1,0,50,0.0,0,122,22,93.4,114,94.4,34,31.8,0,313,191,8.7,14.2,2.75,0,9.9,5,60.0,33.3,2,6,0.0,0,19,0,88.7,72.2,2,45,0.0,0,189,30,92.1,174,66.1,50,46.7,1,288,91,3.0,9.6,1.66
Jaylen Waddle,84088,WR,MIA,12,101,0,17,6.8,5,78.4,85.7,6,7,3.3,1,21,0,76.7,80.4,1,36,0.0,0,156,29,91.7,143,114.0,37,36.6,3,280,120,4.1,9.7,1.96,0,6.7,4,73.7,60.0,3,5,6.7,3,21,1,68.0,73.4,5,57,0.0,0,268,42,95.1,255,57.2,57,56.4,0,414,213,5.1,9.9,1.62
Stefon Diggs,9579,WR,BUF,11,99,0,4,10.5,2,62.9,27.3,3,11,4.3,1,14,0,72.8,81.7,2,37,0.8,1,118,22,90.7,107,87.8,35,35.4,3,240,50,2.3,10.9,2.24,0,12.4,9,69.2,62.5,5,8,0.0,0,23,0,90.0,79.0,2,57,0.0,0,251,36,94.8,238,89.3,52,52.5,1,488,140,3.9,13.6,2.05
Justin Jefferson,61398,WR,MIN,11,96,0,18,12.8,0,74.3,75.0,3,4,3.7,1,24,0,74.9,92.0,0,43,0.0,0,121,26,91.7,111,143.6,35,36.5,3,429,124,4.8,16.5,3.86,0,13.1,7,70.6,36.4,4,11,7.7,3,19,1,63.6,76.2,0,56,0.0,0,254,36,94.1,239,111.5,51,53.1,1,539,218,6.1,15.0,2.26
Terry McLaurin,48229,WR,WAS,11,95,0,32,15.8,0,48.3,55.6,10,18,0.0,0,10,0,81.1,78.5,1,40,0.0,0,123,14,92.7,114,97.7,29,30.5,4,210,20,1.4,15.0,1.84,0,12.1,6,70.9,68.8,11,16,2.5,1,24,0,81.8,78.4,1,39,0.0,0,253,39,94.1,238,100.2,55,57.9,1,535,196,5.0,13.7,2.25
