player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Cooper Kupp,11824,WR,LA,9,101,0,26,11.8,5,73.1,66.7,2,3,0.0,0,18,0,83.2,92.5,1,59,0.0,0,87,19,95.4,83,138.6,26,25.7,4,328,106,5.6,17.3,3.95,0,7.0,5,72.2,50.0,3,6,9.3,4,20,0,56.9,75.4,3,52,1.0,2,196,39,94.4,185,75.6,54,53.5,0,473,264,6.8,12.1,2.56
Tyreek Hill,10799,WR,KC,9,99,0,16,11.9,0,63.0,20.0,1,5,10.5,2,13,1,56.9,77.3,1,44,0.0,0,97,17,88.7,86,82.0,27,27.3,1,198,36,2.1,11.6,2.3,0,11.7,6,67.9,0.0,0,3,7.7,3,24,0,62.9,77.1,0,75,0.0,0,202,36,95.0,192,99.0,53,53.5,1,433,175,4.9,12.0,2.26
Davante Adams,8688,WR,GB,8,86,0,12,10.8,1,55.2,40.0,2,5,0.0,0,11,0,81.7,79.3,1,50,0.0,0,89,16,93.3,83,73.6,29,33.7,1,198,44,2.8,12.4,2.39,0,12.1,3,73.5,50.0,4,8,0.0,0,24,0,89.7,92.6,2,59,0.0,0,147,36,95.9,141,96.0,49,57.0,1,505,188,5.2,14.0,3.58
D.J. Moore,48267,WR,CAR,9,85,0,5,8.7,0,60.0,44.4,4,9,0.0,0,10,0,81.1,73.0,2,39,0.0,0,102,15,94.1,96,58.8,25,29.4,1,160,92,6.1,10.7,1.67,0,14.2,4,62.2,40.0,2,5,9.7,3,20,1,57.8,72.4,1,29,0.0,0,204,28,95.6,195,82.5,45,52.9,0,409,122,4.4,14.6,2.1
Brandin Cooks,8655,WR,HST,9,81,0,13,10.8,2,60.7,66.7,4,6,10.5,2,8,0,54.3,63.1,1,40,0.0,0,115,17,93.0,107,74.1,28,34.6,1,164,40,2.4,9.6,1.53,0,13.2,1,75.0,42.9,3,7,0.0,0,15,0,88.7,75.2,0,52,0.0,0,180,33,92.8,167,109.5,44,54.3,1,394,82,2.5,11.9,2.36
Keenan Allen,7857,WR,LAC,8,79,0,27,9.0,1,71.0,55.6,5,9,12.0,3,14,1,50.4,77.4,1,42,0.0,0,104,22,91.3,95,82.9,31,39.2,0,261,68,3.1,11.9,2.75,0,8.1,2,73.8,33.3,2,6,8.8,3,15,0,61.2,70.9,0,41,0.0,0,208,31,96.2,200,95.1,42,53.2,0,318,143,4.6,10.3,1.59
Travis Kelce,7844,TE,KC,9,78,0,16,10.8,1,45.5,100.0,2,2,9.1,1,7,0,60.2,71.2,2,28,3.0,3,101,10,85.1,86,38.1,22,28.2,1,110,45,4.5,11.0,1.28,0,7.1,9,72.5,50.0,1,2,3.3,1,18,1,67.3,73.4,2,46,3.0,7,232,29,90.9,211,88.1,40,51.3,1,366,209,7.2,12.6,1.73
Jaylen Waddle,84088,WR,MIA,9,76,0,17,6.5,5,79.2,66.7,2,3,5.0,1,16,0,69.6,81.7,0,36,0.0,0,113,19,94.7,107,143.4,24,31.6,3,214,99,5.2,11.3,2.0,0,6.6,4,70.2,60.0,3,5,8.3,3,14,1,61.9,67.9,5,19,0.0,0,217,33,94.9,206,44.1,47,61.8,0,261,126,3.8,7.9,1.27
Deebo Samuel,48274,WR,SF,8,75,0,28,11.7,0,41.7,33.3,2,6,37.5,3,4,0,26.3,54.2,0,79,0.0,0,71,5,88.7,63,105.9,12,16.0,1,119,64,12.8,23.8,1.89,0,7.3,6,74.5,71.4,5,7,7.3,3,24,2,66.3,90.3,2,83,0.0,0,163,38,96.3,157,113.0,51,68.0,2,649,376,9.9,17.1,4.13
Terry McLaurin,48229,WR,WAS,8,74,0,32,15.0,0,44.0,50.0,8,16,0.0,0,7,0,79.4,72.7,1,40,0.0,0,102,11,93.1,95,88.7,25,33.8,3,162,12,1.1,14.7,1.71,0,11.6,6,70.0,69.2,9,13,3.4,1,18,0,76.1,77.0,1,37,0.0,0,183,28,92.9,170,97.7,40,54.1,1,378,141,5.0,13.5,2.22
