team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
TB,30,8,366,9,47,366,90.7,62,6
DAL,9,7,282,10,37,282,90.6,50,3
SF,28,7,243,13,29,243,90.1,45,3
LA,26,8,290,12,34,290,89.7,53,7
PIT,25,7,286,15,31,286,89.2,54,8
ARZ,1,8,290,4,48,290,87.9,61,9
KC,16,8,388,16,61,388,87.5,87,10
CIN,7,8,273,12,36,273,87.2,59,11
LAC,27,7,305,15,47,305,87.2,70,8
CLV,8,8,281,6,53,281,86.7,67,8
NE,19,8,312,21,42,312,86.7,73,10
WAS,32,8,322,12,55,322,86.5,77,10
HST,13,8,280,10,50,280,86.4,68,8
JAX,15,7,294,14,59,294,85.9,78,5
BUF,4,7,306,17,61,306,85.9,82,4
GB,12,8,289,14,45,289,85.3,72,13
MIN,18,7,293,18,57,293,85.2,81,6
PHI,24,8,306,10,72,306,85.0,87,5
ATL,2,7,290,21,49,290,84.8,79,9
NYG,21,8,337,17,61,337,84.6,91,13
LV,23,7,289,19,58,289,84.3,84,7
NYJ,22,7,289,11,67,289,84.1,85,7
CHI,6,8,269,5,50,269,83.8,71,16
BLT,3,7,285,11,64,285,83.3,85,10
SEA,29,8,260,12,49,260,82.9,75,14
NO,20,7,228,12,51,228,82.7,71,8
DEN,10,8,313,21,55,313,82.1,94,18
DET,11,8,340,21,81,340,81.8,113,11
CAR,5,8,325,18,80,325,80.9,111,13
TEN,31,8,298,22,58,298,80.9,97,17
IND,14,8,305,29,65,305,80.7,106,12
MIA,17,8,355,16,101,355,80.4,128,11
