player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_overall_tackle,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_pass_rush_defense,blitz_grades_run,blitz_grades_tackle,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_overall_tackle,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_pass_rush_defense,no_blitz_grades_run,no_blitz_grades_tackle,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_overall_tackle,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_pass_rush_defense,no_pressure_grades_run,no_pressure_grades_tackle,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_overall_tackle,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_pass_rush_defense,pressure_grades_run,pressure_grades_tackle,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Kirk Cousins,7102,QB,MIN,15,584,75.6,135,151,8.6,2.32,4,11,6.9,62.3,94,63,7.8,162,27.7,8,59,,,,,68.2,90.4,82.6,,88.7,55.2,,,,7,0,171,14.3,111.7,5.6,9,0,0,5,11,3,1.8,1214,8.0,0,18,47.9,86.4,85.2,59.9,78.0,355,388,8.2,2.68,4,16,3.9,68.0,264,131,4.7,422,72.3,13,128,,,,,39.0,78.8,63.5,,78.1,57.7,,58.5,,9,7,448,12.2,97.2,3.8,16,15,5,15,19,14,3.1,2757,7.1,81.5,362,376,7.8,2.41,4,20,5.1,75.3,283,0,4.1,390,66.8,12,146,,,,,91.2,93.9,86.0,,93.0,58.4,,58.1,,0,5,403,,114.7,0.0,0,10,5,5,23,9,2.2,3160,8.4,4,65.6,128,163,9.8,2.94,4,7,3.8,46.0,75,194,10.7,194,33.2,9,41,,,,,22.1,52.0,41.7,,52.8,52.8,,60.0,,16,2,216,12.9,70.4,12.9,25,5,0,15,7,8,3.7,811,5.0
Matt Ryan,4317,QB,ATL,16,580,68.2,129,141,7.5,2.47,5,5,3.2,61.0,86,73,2.3,154,26.6,2,53,,,,,67.9,57.8,82.5,,58.3,,,55.3,,0,7,169,16.4,78.6,7.8,12,1,0,7,7,7,4.1,1008,7.1,0,2,39.2,73.9,75.3,40.2,79.2,365,386,7.6,2.77,6,16,4.0,69.7,269,157,6.9,426,73.4,20,137,,,,,56.2,80.7,37.4,,80.8,58.9,,52.9,,5,4,445,15.9,95.8,5.9,25,15,1,9,12,11,2.5,2744,7.1,80.5,333,344,6.8,2.41,8,9,2.5,73.5,253,0,5.6,350,60.3,15,135,,,,,91.0,90.4,56.5,,88.2,,,72.6,,0,6,364,,99.0,0.0,0,6,1,2,12,5,1.4,2578,7.5,5,67.7,161,183,9.1,3.12,3,12,6.0,55.7,102,230,6.4,230,39.7,7,55,,,,,27.0,48.0,44.4,,51.6,58.9,,37.6,,5,5,250,16.1,76.6,16.1,37,10,0,14,7,13,5.2,1174,6.4
Ryan Tannehill,7014,QB,TEN,16,565,75.5,139,147,8.4,2.4,4,6,3.7,67.3,99,71,5.7,169,29.9,6,66,,,,,89.4,70.5,82.9,,68.3,,,72.6,,3,4,184,23.9,100.5,10.1,17,5,0,1,9,6,3.3,1172,8.0,0,31,62.0,83.4,80.0,80.1,77.7,328,352,7.3,2.59,5,11,3.0,66.8,235,121,7.8,396,70.1,20,125,,,,,74.7,87.4,86.1,,82.1,57.6,,91.4,,8,10,414,24.0,80.4,7.3,29,15,1,10,8,13,3.1,2275,6.5,79.5,346,357,7.1,2.39,9,10,2.7,72.3,258,0,6.2,373,66.0,17,150,,,,,91.2,92.0,85.8,,90.1,59.1,,90.3,,1,8,391,,97.3,0.0,0,16,1,0,13,9,2.3,2754,7.7,5,70.2,121,142,9.2,2.83,0,7,4.5,53.5,76,192,10.6,192,34.0,9,41,,,,,53.8,55.9,83.4,,53.8,60.0,,80.7,,10,6,207,24.0,58.8,24.0,46,4,0,11,4,10,4.8,693,4.9
Aaron Rodgers,2241,QB,GB,15,556,75.4,126,139,7.0,2.2,4,7,4.7,66.9,93,36,2.1,148,26.6,2,60,,,,,88.2,75.1,82.3,,74.1,,,58.6,,0,1,158,19.4,115.0,4.7,7,2,0,9,12,3,1.9,1047,7.5,0,12,86.7,88.7,86.3,69.0,77.9,349,374,8.5,2.71,2,28,7.1,69.3,259,105,4.8,408,73.4,13,150,,,,,86.3,90.1,86.2,,86.9,,,75.5,,4,3,429,19.0,109.6,4.9,20,14,3,16,23,9,2.1,2930,7.8,82.1,392,406,7.3,2.23,5,25,5.9,76.8,312,0,3.1,415,74.6,10,182,,,,,91.4,92.4,86.3,,91.1,,,72.7,,0,1,436,,122.6,0.0,0,9,3,6,27,6,1.4,3448,8.5,2,54.2,83,107,12.0,3.6,1,10,8.8,37.4,40,141,11.1,141,25.4,5,28,,,,,65.3,59.9,82.1,,58.1,,,67.6,,4,3,151,19.1,67.1,19.1,27,7,0,19,8,6,4.0,529,4.9
Taylor Heinicke,9896,QB,WAS,15,553,64.7,119,130,8.6,2.68,4,4,2.9,56.9,74,68,3.9,150,27.1,3,51,,,,,28.8,60.3,82.3,,57.9,,,71.8,,1,2,161,16.2,84.3,7.3,11,9,1,5,5,6,3.7,884,6.8,0,32,68.3,59.7,58.2,64.9,76.7,330,346,8.1,3.09,4,12,3.2,68.8,238,121,5.9,403,72.9,15,127,,,,,91.3,59.8,62.6,,58.7,,,65.8,,3,13,432,19.8,87.3,6.0,24,32,2,7,15,20,4.6,2415,7.0,77.3,331,342,7.4,2.58,5,11,3.1,71.9,246,0,3.9,364,65.8,10,136,,,,,91.1,71.3,59.5,,70.3,,,65.1,,0,10,382,,94.3,0.0,0,21,3,3,14,12,3.1,2529,7.4,4,62.7,118,134,10.5,3.74,3,5,3.3,49.3,66,189,10.8,189,34.2,8,42,,,,,36.9,42.3,83.4,,39.3,,,69.8,,4,5,211,18.5,66.4,18.5,35,20,0,9,6,14,6.6,770,5.7
Carson Wentz,10636,QB,IND,16,537,71.7,145,162,7.0,2.62,3,5,2.9,60.5,98,75,5.8,181,33.7,6,63,,,,,71.0,71.5,83.2,,70.1,,,64.7,,4,1,196,17.3,103.3,7.2,13,6,0,10,12,3,1.5,1114,6.9,0,14,51.1,71.2,68.6,71.6,73.0,304,325,8.9,2.85,3,15,4.3,63.7,207,120,6.8,356,66.3,15,101,,,,,59.3,68.2,85.8,,65.8,,,73.5,,9,5,385,10.8,92.1,3.7,13,18,0,9,14,13,3.4,2264,7.0,75.8,322,333,7.8,2.41,5,12,3.4,68.5,228,0,6.6,342,63.7,16,119,,,,,83.5,74.8,85.6,,72.5,,,72.6,,0,4,366,,104.3,0.0,0,9,0,6,20,9,2.5,2411,7.2,4,64.6,127,154,9.6,3.4,1,8,4.9,50.0,77,195,6.1,195,36.3,5,45,,,,,34.1,60.5,83.5,,58.6,,,68.3,,13,2,215,13.3,77.5,13.3,26,15,0,13,6,7,3.3,967,6.3
Mac Jones,60323,QB,NE,16,533,73.5,155,166,8.7,2.4,3,7,4.0,64.5,107,75,6.1,183,34.3,7,63,,,,,66.8,74.4,83.1,,72.1,,,71.9,,2,4,194,18.7,87.9,7.7,14,3,0,6,7,3,1.5,1117,6.7,0,19,82.0,81.6,78.9,78.6,75.1,309,325,8.0,2.69,3,15,4.3,69.2,225,73,3.0,350,65.7,7,114,,,,,83.7,81.0,58.9,,78.8,58.9,,72.4,,0,8,371,16.4,94.9,3.4,12,11,1,12,14,11,3.0,2423,7.5,78.1,360,373,7.6,2.44,5,17,4.3,71.6,267,0,5.0,385,72.2,14,137,,,,,91.2,87.8,86.0,,85.2,,,68.0,,0,8,403,,97.6,0.0,0,10,1,7,15,8,2.0,2815,7.5,5,62.5,104,118,10.4,3.0,1,5,3.8,55.1,65,148,0.0,148,27.8,0,40,,,,,40.4,60.0,29.2,,58.4,58.9,,78.7,,2,4,162,17.6,76.4,17.6,26,4,0,11,6,6,3.7,725,6.1
Jalen Hurts,40291,QB,PHI,15,510,68.1,119,131,9.5,2.99,4,8,5.7,56.5,74,74,8.6,153,30.0,7,60,,,,,45.2,71.4,82.4,,64.3,,,90.8,,2,2,163,10.8,97.7,5.2,8,13,0,6,8,5,3.1,1087,8.3,0,24,69.3,80.8,73.4,86.6,76.2,269,301,9.2,3.29,7,15,4.7,63.5,191,113,6.8,357,70.0,14,108,,,,,84.0,80.8,85.7,,75.5,60.0,,84.6,,6,7,378,15.0,82.6,4.8,17,37,2,17,8,13,3.4,2057,6.8,79.0,281,296,7.6,2.72,10,11,3.5,69.6,206,0,7.2,323,63.3,16,116,,,,,90.9,82.8,85.2,,76.6,,,90.4,,0,7,338,,92.7,0.0,0,24,2,3,10,11,3.3,2218,7.5,3,59.8,107,136,13.7,4.03,1,12,8.1,43.4,59,187,7.8,187,36.7,5,52,,,,,35.1,69.6,83.3,,63.4,60.0,,82.2,,8,2,203,13.4,75.2,13.4,25,26,0,20,6,7,3.4,926,6.8
Jared Goff,10635,QB,DET,13,510,79.4,97,101,6.1,2.41,0,2,1.9,66.3,67,46,13.0,112,22.0,10,35,,,,,59.2,54.7,81.1,,55.5,60.0,,56.8,,1,1,116,21.7,101.6,8.9,10,1,0,3,5,4,3.4,772,7.6,1,11,36.4,59.8,61.5,39.6,75.9,332,363,7.1,2.74,5,10,2.6,67.2,244,118,3.2,398,78.0,8,119,,,,,41.7,63.2,86.2,,63.5,,,51.1,,2,7,427,20.3,86.7,6.0,24,11,5,19,12,14,3.3,2235,6.2,79.7,325,341,6.3,2.44,4,7,1.9,72.4,247,0,4.6,346,67.8,12,120,,,,,91.0,69.7,85.5,,68.7,,,60.6,,0,4,364,,97.6,0.0,0,5,5,7,13,9,2.5,2241,6.6,9,67.3,104,123,8.6,3.15,1,5,3.6,52.0,64,164,8.6,164,32.2,6,34,,,,,21.4,45.1,82.8,,47.6,60.0,,44.8,,3,4,179,20.7,68.7,20.7,34,7,0,15,4,9,5.0,766,6.2
Kyler Murray,38334,QB,ARZ,13,497,77.4,93,105,9.1,2.5,3,12,10.5,66.7,70,42,2.8,117,23.5,2,51,,,,,86.5,92.1,81.4,,90.4,,,79.9,,0,1,126,19.0,117.3,6.8,8,3,0,9,8,1,0.8,963,9.2,0,1,41.4,84.6,88.3,50.7,77.5,315,337,8.2,2.84,4,27,7.8,69.7,235,111,3.7,380,76.5,9,123,,,,,82.7,84.0,85.9,,81.8,,,69.1,,0,9,399,16.2,95.9,4.7,18,23,0,18,15,11,2.8,2591,7.7,80.0,320,331,7.4,2.29,7,28,8.2,74.3,246,0,3.9,344,69.2,10,133,,,,,80.5,93.2,85.5,,91.8,,,75.9,,0,7,357,,108.5,0.3,1,9,0,4,19,5,1.4,2715,8.2,3,68.2,88,111,12.2,3.82,0,11,9.1,53.2,59,153,1.7,153,30.8,1,41,,,,,88.6,65.5,82.5,,63.3,,,67.6,,0,3,168,16.3,78.6,16.3,25,17,0,23,4,7,4.2,839,7.6
Baker Mayfield,46518,QB,CLV,14,486,68.1,91,99,8.7,2.6,4,4,3.6,60.6,60,43,3.2,117,24.1,2,44,,,,,55.8,58.5,81.5,,57.3,,,69.4,,0,4,129,34.9,80.7,12.8,15,3,0,4,4,8,6.2,748,7.6,0,8,61.4,63.6,62.4,60.1,73.5,294,319,9.4,2.92,8,16,4.8,60.5,193,105,10.6,369,75.9,23,107,,,,,62.0,63.2,60.0,,64.2,56.3,,53.1,,2,9,387,26.7,83.9,7.6,28,22,2,13,13,12,3.1,2262,7.1,74.9,315,327,8.2,2.42,8,13,3.8,65.7,215,0,8.9,338,69.5,21,124,,,,,91.0,74.9,85.5,,74.0,60.0,,57.8,,0,10,355,,89.2,0.0,0,11,2,2,14,11,3.1,2418,7.4,3,60.0,70,91,13.8,3.81,4,7,6.9,41.8,38,148,9.5,148,30.5,4,27,,,,,24.7,35.1,28.6,,35.8,58.8,,57.0,,2,3,161,29.1,61.2,29.1,43,14,0,15,3,9,5.6,592,6.5
Teddy Bridgewater,8667,QB,DEN,14,472,84.5,103,111,7.8,2.73,1,2,1.7,73.9,82,64,5.7,127,26.9,5,56,,,,,87.0,78.5,81.6,,77.7,,,55.3,,1,2,133,23.4,120.3,11.8,15,1,0,6,9,1,0.8,988,8.9,0,10,89.5,73.5,70.7,75.7,74.0,289,315,8.6,2.86,8,11,3.3,64.4,203,115,5.1,345,73.1,11,97,,,,,83.3,66.1,85.5,,65.2,,,62.3,,2,5,362,13.9,86.0,4.6,16,14,0,16,9,14,3.9,2064,6.6,77.1,279,289,8.3,2.45,8,12,4.0,70.9,205,0,4.7,293,62.1,10,106,,,,,90.7,79.8,84.8,,77.6,,,68.2,,0,6,305,,97.5,0.0,0,4,0,2,11,9,3.0,2238,7.7,4,76.1,113,137,8.5,3.44,1,1,0.7,58.4,80,179,7.0,179,37.9,6,47,,,,,70.5,54.7,83.0,,55.5,,,53.9,,3,1,190,17.3,89.5,17.3,31,11,0,20,7,6,3.2,814,5.9
Lamar Jackson,46416,QB,BLT,12,470,72.1,129,140,8.6,2.64,5,3,2.1,63.6,89,75,4.3,169,36.0,4,51,,,,,64.8,55.3,82.7,,50.5,,,88.0,,3,5,177,26.7,78.0,11.8,20,9,0,3,4,5,2.8,950,6.8,0,3,48.6,70.2,65.9,75.8,75.6,221,242,10.9,3.3,5,16,6.2,64.9,157,99,6.0,301,64.0,10,103,,,,,54.7,76.8,85.0,,74.4,,,70.5,,5,8,318,18.2,92.2,6.0,18,41,4,7,12,13,4.1,1932,8.0,76.7,258,272,9.2,2.63,7,13,4.6,69.1,188,0,5.1,296,63.0,10,106,,,,,80.2,82.0,84.8,,80.3,,,66.2,,0,9,306,,90.4,0.0,0,24,4,3,10,9,2.9,2103,7.7,5,67.4,92,110,12.5,3.8,3,6,5.0,52.7,58,174,6.5,174,37.0,4,48,,,,,29.6,47.9,83.0,,39.0,,,82.9,,8,4,189,21.8,78.6,21.8,38,26,0,7,6,9,4.8,779,7.1
Jimmy Garoppolo,8697,QB,SF,14,441,82.9,82,87,7.3,2.27,0,1,1.1,74.7,65,36,4.4,98,22.2,3,49,,,,,85.3,81.5,80.8,,80.5,,,56.4,,2,1,106,22.2,133.7,8.2,8,3,0,3,7,2,1.9,989,11.4,0,28,57.3,74.5,72.6,64.5,76.2,303,322,7.8,2.62,5,8,2.4,66.1,213,88,7.8,343,77.8,18,112,,,,,54.2,67.4,85.5,,67.2,56.6,,52.3,,3,9,359,20.5,90.3,5.2,18,3,2,9,12,18,5.0,2501,7.8,79.0,305,316,7.5,2.31,3,9,2.8,70.6,223,0,7.5,317,71.9,18,130,,,,,90.8,90.3,85.1,,88.0,56.6,,66.4,,0,6,326,,101.2,0.0,0,1,2,6,11,9,2.8,2777,8.8,1,72.5,80,93,8.6,3.15,2,0,0.0,59.1,55,124,5.2,124,28.1,3,31,,,,,25.8,29.8,81.8,,32.4,,,46.4,,5,4,139,21.0,94.1,21.0,26,5,0,6,8,11,7.9,713,7.7
Russell Wilson,7077,QB,SEA,13,432,78.9,76,82,7.4,2.43,3,8,8.7,68.3,56,46,6.7,96,22.2,4,35,,,,,85.3,80.2,80.8,,78.6,,,60.6,,0,0,107,28.3,127.6,13.5,13,1,0,3,9,1,0.9,630,7.7,0,29,78.5,73.4,70.4,75.6,71.8,273,292,10.8,2.87,2,16,5.2,64.4,188,112,4.1,336,77.8,8,100,,,,,70.7,68.4,85.4,,65.2,,,77.3,,2,5,350,17.9,95.5,6.0,20,22,0,15,13,9,2.6,2245,7.7,79.4,253,261,7.6,2.32,4,13,4.8,73.2,191,0,5.0,274,63.4,10,101,,,,,90.6,83.0,84.6,,79.5,,,78.4,,0,3,286,,109.2,0.0,0,11,0,4,14,3,1.0,2070,7.9,2,57.3,96,113,16.3,3.57,1,11,8.8,46.9,53,158,3.6,158,36.6,2,34,,,,,47.8,54.6,82.6,,53.0,,,67.2,,2,2,171,20.9,87.1,20.9,33,12,0,14,8,7,4.1,805,7.1
Sam Darnold,29048,QB,CAR,11,414,76.3,97,110,7.5,2.6,1,2,1.7,65.5,72,63,2.7,128,30.9,2,41,,,,,38.9,57.6,81.7,,55.7,,,71.8,,4,3,136,22.2,76.6,10.9,14,4,0,8,0,6,4.4,828,7.5,0,5,36.5,58.5,55.7,75.5,71.2,229,254,7.8,3.0,3,12,4.5,55.9,142,101,12.9,286,69.1,21,81,,,,,52.2,60.1,52.6,,56.5,,,86.4,,3,9,300,17.8,67.4,6.3,18,14,0,19,7,13,4.3,1480,5.8,75.5,233,241,7.0,2.48,3,7,2.8,65.6,158,0,10.2,250,60.4,18,88,,,,,90.4,76.5,84.2,,72.6,,,85.0,,0,5,260,,84.0,0.0,0,9,0,5,6,5,1.9,1597,6.6,6,65.6,93,123,9.4,3.48,1,7,5.3,45.5,56,164,8.2,164,39.6,5,34,,,,,23.6,33.4,32.5,,30.8,,,77.1,,7,7,176,19.5,43.1,19.5,32,9,0,22,1,14,8.0,711,5.8
Zach Wilson,82096,QB,NYJ,12,414,62.5,96,108,7.1,2.9,2,0,0.0,45.4,49,58,18.3,125,30.2,11,33,,,,,86.9,51.5,20.0,,44.8,56.9,,93.9,,1,2,133,20.7,52.8,9.6,12,5,0,9,0,5,3.8,535,5.0,0,22,77.4,62.0,57.7,86.2,73.0,237,255,8.5,3.04,5,10,3.7,61.6,157,98,9.2,289,69.8,16,82,,,,,66.6,64.9,84.8,,65.0,,,53.1,,2,9,306,25.5,77.1,8.7,25,9,1,10,8,12,3.9,1712,6.7,78.8,245,253,6.5,2.44,5,4,1.5,68.4,173,0,10.4,258,62.3,20,89,,,,,90.5,75.7,84.4,,73.1,59.4,,77.4,,0,8,271,,80.6,0.0,0,5,1,2,5,8,3.0,1708,6.8,1,45.5,88,110,12.5,3.91,2,6,5.0,30.0,33,156,17.5,156,37.7,7,26,,,,,46.6,36.3,30.9,,33.8,60.0,,78.9,,3,3,168,23.7,45.2,23.7,37,9,0,17,3,9,5.4,539,4.9
Daniel Jones,39395,QB,NYG,11,407,72.8,92,99,7.0,2.48,2,1,0.9,61.6,61,50,9.0,107,26.3,6,32,,,,,31.4,53.0,81.1,,55.8,59.3,,38.7,,0,4,116,14.0,67.1,6.5,7,1,0,5,1,6,5.2,644,6.5,0,21,51.1,71.6,71.2,57.4,75.1,245,262,7.4,2.78,3,6,2.1,65.3,171,90,7.1,300,73.7,13,91,,,,64.7,68.3,77.8,85.1,,76.2,94.4,,59.4,,3,3,323,16.7,91.5,5.0,15,22,1,10,9,6,1.9,1784,6.8,75.5,249,253,7.1,2.45,2,5,1.9,70.0,177,0,5.9,267,65.6,11,95,,,,64.7,90.6,79.6,84.6,,75.9,92.8,,71.0,,0,5,285,,93.2,0.0,0,13,1,1,8,5,1.8,1850,7.3,3,71.6,88,108,7.8,3.17,3,2,1.7,50.9,55,140,12.7,140,34.4,8,28,,,,,24.9,52.9,82.2,,58.0,60.0,,36.0,,3,2,154,15.7,65.3,15.7,22,10,0,14,2,7,4.5,578,5.4
Tua Tagovailoa,60326,QB,MIA,12,402,70.5,95,98,6.1,2.35,0,2,1.9,66.3,65,43,3.0,108,26.9,2,31,,,,,24.9,48.1,81.1,,48.5,,,60.3,,3,2,117,16.3,92.5,6.5,7,3,0,0,6,6,5.1,546,5.6,0,17,29.1,68.4,68.0,55.8,77.0,256,268,8.0,2.58,1,8,2.8,68.3,183,87,7.1,294,73.1,14,104,,,,,54.2,75.7,85.0,,75.4,55.4,,56.3,,2,8,314,13.8,88.8,4.1,12,14,1,8,9,14,4.5,1998,7.5,78.6,262,265,6.9,2.2,1,4,1.4,73.6,195,0,5.3,272,67.7,11,98,,,,,76.0,85.4,84.6,,84.2,55.4,,53.7,,0,3,286,,102.6,0.4,1,6,1,1,12,6,2.1,1831,6.9,3,65.2,89,101,9.2,3.19,0,6,5.3,52.5,53,130,8.6,130,32.3,5,37,,,,,21.9,35.4,82.0,,35.2,,,60.4,,5,7,145,13.8,56.3,13.8,18,11,0,7,3,14,9.7,713,7.1
Davis Mills,52269,QB,HST,12,397,68.5,89,97,7.8,2.41,3,4,3.8,59.8,58,47,4.9,113,28.5,3,34,,,,,35.2,48.6,81.4,,47.9,,,69.0,,3,3,125,29.8,70.4,12.4,14,2,0,2,2,7,5.6,570,5.9,0,13,43.8,55.3,55.4,51.8,76.8,246,264,7.2,2.57,5,9,3.2,68.9,182,71,3.7,284,71.5,7,75,,,,,50.6,58.9,84.8,,60.3,58.9,,44.4,,2,7,305,21.1,90.7,5.3,15,5,2,9,11,13,4.3,1793,6.8,78.0,264,274,6.9,2.21,5,10,3.5,72.3,198,0,3.9,279,70.3,8,87,,,,,62.7,71.7,84.6,,71.3,,,51.4,,0,8,291,,94.0,0.4,1,4,2,3,12,11,3.8,1925,7.0,3,62.0,71,87,8.9,3.28,3,3,3.0,48.3,42,118,4.5,118,29.7,2,22,,,,,27.4,27.9,81.8,,28.4,58.9,,55.4,,5,2,139,23.7,57.5,23.7,28,3,0,8,1,9,6.5,438,5.0
Justin Fields,82118,QB,CHI,12,353,70.1,77,81,9.2,2.8,0,5,5.6,63.0,51,50,5.6,105,29.7,3,28,,,,,26.6,57.9,81.1,,58.7,,,55.4,,1,2,115,26.0,78.9,12.4,13,9,0,3,1,5,4.3,594,7.3,0,6,27.0,64.2,60.8,72.3,65.6,180,189,10.5,3.17,2,13,6.4,57.1,108,101,8.5,248,70.3,10,73,,,,,32.3,68.7,84.2,,61.8,,,85.6,,1,8,263,22.8,70.8,9.3,23,36,2,4,6,9,3.4,1276,6.8,70.9,179,183,9.0,2.61,2,13,6.5,65.0,119,0,6.3,202,57.2,8,67,,,,,90.1,80.4,83.5,,78.4,,,67.3,,0,5,219,,86.1,0.0,0,18,2,0,5,3,1.4,1408,7.7,4,57.7,78,87,12.7,3.67,0,5,5.3,46.0,40,151,11.1,151,42.8,5,34,,,,,19.4,43.3,82.3,,33.1,,,82.9,,2,5,159,23.8,46.2,23.8,36,27,0,7,2,11,6.9,462,5.3
Jacoby Brissett,10725,QB,MIA,9,259,73.1,52,59,8.1,2.79,0,4,6.7,55.9,33,38,13.2,67,25.9,5,18,,,,,82.3,76.3,79.1,,73.6,,,69.1,,2,1,68,10.5,69.5,6.0,4,4,0,5,1,2,2.9,315,5.3,0,17,50.4,76.3,74.0,69.3,76.1,155,166,7.8,2.84,0,5,2.8,65.1,108,78,8.5,192,74.1,10,57,,,,,36.7,72.3,83.4,,71.4,60.0,,61.7,,6,3,209,19.2,81.1,7.8,15,9,1,4,4,8,3.8,968,5.8,77.0,135,137,5.7,2.27,0,0,0.0,70.8,97,0,6.7,143,55.2,7,45,,,,,87.8,75.0,82.0,,72.7,,,70.8,,0,1,149,,88.7,0.0,0,4,1,1,3,4,2.7,769,5.6,2,72.2,72,88,11.8,3.52,0,9,9.2,50.0,44,116,15.4,116,44.8,8,30,,,,,26.4,71.3,81.5,,70.9,60.0,,60.5,,8,3,128,16.4,61.5,16.4,19,9,0,8,2,6,4.7,514,5.8
Andy Dalton,6187,QB,CHI,7,211,68.3,63,71,7.7,2.28,5,3,4.1,56.3,40,21,7.0,78,37.0,3,26,,,,,83.5,68.3,79.8,,63.0,,,85.9,,0,3,82,19.0,70.3,5.1,4,3,0,3,3,1,1.2,422,5.9,0,6,90.2,68.3,64.8,76.3,73.4,109,117,7.6,2.74,1,2,1.6,65.0,76,35,5.0,133,63.0,4,42,,,,,87.2,66.0,81.8,,64.8,,,64.4,,1,4,139,20.0,80.7,5.3,7,8,1,5,4,6,4.3,768,6.6,72.7,143,151,7.0,2.22,5,2,1.3,66.2,100,0,3.8,155,73.5,4,55,,,,,88.3,64.6,82.3,,62.6,,,74.8,,0,7,160,,75.9,0.0,0,3,1,2,5,7,4.4,976,6.5,1,65.5,29,37,10.8,3.54,1,3,7.3,43.2,16,56,15.8,56,26.5,3,13,,,,,81.5,72.2,78.7,,67.9,,,72.6,,1,0,61,19.6,80.2,19.6,11,8,0,6,2,0,0.0,214,5.8
