player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Robbie Gould,2607,K,SF,7,0,3,2,66.7,6,5,83.3,28,71.5,0,0,,24,24,100.0,0,0,0,,12,10,83.3,3,3,100.0
Matt Prater,3471,K,ARZ,11,0,6,4,66.7,2,1,50.0,1,70.0,0,0,,38,37,97.4,0,7,5,71.4,20,15,75.0,5,5,100.0
Nick Folk,3794,K,NE,12,0,8,5,62.5,8,8,100.0,19,61.3,0,0,,33,29,87.9,0,10,10,100.0,34,31,91.2,8,8,100.0
Mason Crosby,3809,K,GB,12,0,4,3,75.0,8,4,50.0,12,42.7,0,0,,32,31,96.9,0,8,4,50.0,27,18,66.7,7,7,100.0
Ryan Succop,5180,K,TB,11,0,1,0,0.0,5,4,80.0,30,61.0,0,0,,43,41,95.3,0,4,3,75.0,17,14,82.4,7,7,100.0
Graham Gano,5443,K,NYG,11,0,7,5,71.4,4,4,100.0,21,79.6,0,0,,14,14,100.0,0,9,8,88.9,25,22,88.0,5,5,100.0
Randy Bullock,7154,K,TEN,11,0,1,1,100.0,8,5,62.5,31,56.3,0,0,,32,29,90.6,0,10,10,100.0,21,18,85.7,2,2,100.0
Greg Zuerlein,7163,K,DAL,9,0,4,1,25.0,6,5,83.3,9,60.5,0,0,,25,22,88.0,0,12,11,91.7,24,19,79.2,2,2,100.0
Justin Tucker,7604,K,BLT,11,0,4,4,100.0,11,9,81.8,3,92.2,0,0,,22,22,100.0,0,6,6,100.0,25,23,92.0,4,4,100.0
Dustin Hopkins,7958,K,LAC,11,0,3,1,33.3,10,9,90.0,27,45.8,0,0,,25,22,88.0,0,4,4,100.0,22,19,86.4,5,5,100.0
Brandon McManus,8437,K,DEN,11,0,3,1,33.3,6,6,100.0,10,67.1,0,0,,23,22,95.7,0,5,5,100.0,21,18,85.7,7,6,85.7
Brett Maher,8585,K,NO,1,0,0,0,,0,0,,20,46.9,0,0,,3,2,66.7,0,0,0,,1,1,100.0,1,1,100.0
Cairo Santos,8932,K,CHI,11,0,2,0,0.0,6,5,83.3,6,63.8,0,0,,18,17,94.4,0,3,3,100.0,19,16,84.2,8,8,100.0
Chris Boswell,8990,K,PIT,11,0,6,6,100.0,7,6,85.7,25,90.0,0,0,,21,20,95.2,0,4,4,100.0,23,22,95.7,6,6,100.0
Cody Parkey,9030,K,NO,1,0,0,0,,0,0,,20,32.9,0,0,,5,3,60.0,0,0,0,,0,0,,0,0,
Bradley Pinion,9598,P,TB,1,0,1,0,0.0,0,0,,30,58.0,0,0,,0,0,,0,0,0,,1,0,0.0,0,0,
Josh Lambo,10133,K,JAX,3,0,2,0,0.0,1,0,0.0,15,26.7,0,0,,7,5,71.4,0,0,0,,3,0,0.0,0,0,
Jason Myers,10207,K,SEA,10,0,3,2,66.7,4,2,50.0,29,51.2,0,0,,25,24,96.0,0,4,3,75.0,13,9,69.2,2,2,100.0
Ka'imi Fairbairn,11161,K,HST,7,0,3,1,33.3,3,2,66.7,13,28.2,0,0,,9,6,66.7,0,4,4,100.0,12,9,75.0,2,2,100.0
