player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Alex Cappa,66578,G,TB,3,0,30,70.8,1,4,150,100.0,100.0,98.3,0,5,0,154,154,56.1,1,4,69,100.0,100.0,96.4,5,0,70,70
Kolton Miller,47013,T,LV,3,0,23,84.4,1,7,145,100.0,100.0,97.2,1,8,0,154,154,80.6,1,6,101,100.0,100.0,96.5,7,0,106,106
John Simpson,41715,G,LV,3,0,23,58.9,1,6,145,100.0,100.0,96.9,0,8,1,154,154,50.2,1,5,101,100.0,100.0,96.0,7,1,106,106
Donovan Smith,9467,T,TB,3,0,30,80.5,1,7,150,100.0,100.0,96.7,0,9,1,154,154,71.0,1,6,69,100.0,100.0,94.9,7,0,70,70
Ryan Jensen,7985,C,TB,3,1,30,59.7,0,5,150,100.0,100.0,97.7,2,6,1,154,154,40.5,0,5,69,100.0,100.0,94.9,6,1,70,70
Ali Marpet,9494,G,TB,3,0,30,55.0,0,7,150,100.0,100.0,97.7,0,7,0,154,154,39.5,0,6,69,100.0,100.0,95.7,6,0,70,70
Andre James,47058,C,LV,3,0,23,46.9,1,3,145,100.0,100.0,98.6,0,4,0,154,154,47.9,1,3,101,100.0,100.0,98.0,4,0,106,106
Tristan Wirfs,64818,T,TB,3,1,30,73.6,1,4,150,100.0,100.0,98.3,1,5,0,154,154,75.7,0,3,69,100.0,100.0,97.8,3,0,70,70
Robert Hunt,46139,G,MIA,3,1,17,60.5,2,7,138,100.0,100.0,96.0,2,10,1,149,149,61.2,0,5,62,100.0,100.0,94.4,6,1,69,69
Matt Feiler,9289,G,LAC,3,0,27,40.5,1,3,135,100.0,100.0,97.8,0,5,1,149,149,21.0,1,2,49,100.0,100.0,96.9,3,0,54,54
Michael Deiter,38554,C,MIA,3,0,17,61.4,0,5,138,100.0,100.0,98.2,0,5,0,149,149,53.9,0,3,62,100.0,100.0,97.6,3,0,69,69
