player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Davante Adams,8688,WR,GB,5,61,0,12,10.6,1,59.1,50.0,2,4,0.0,0,10,0,80.0,89.0,1,50,0.0,0,60,13,93.3,56,83.1,22,36.1,1,188,40,3.1,14.5,3.36,0,12.8,1,75.0,40.0,2,5,0.0,0,15,0,85.3,92.6,1,59,0.0,0,87,24,95.4,83,95.8,32,52.5,0,340,122,5.1,14.2,4.1
Cooper Kupp,11824,WR,LA,5,54,0,26,10.5,3,61.5,66.7,2,3,0.0,0,8,0,76.5,90.3,0,35,0.0,0,39,8,92.3,36,116.8,13,24.1,1,118,44,5.5,14.8,3.28,0,7.6,2,72.4,50.0,1,2,8.7,2,9,0,59.2,75.7,1,43,0.0,0,100,21,96.0,96,85.0,29,53.7,0,257,125,6.0,12.2,2.68
Tyreek Hill,10799,WR,KC,5,51,0,16,12.8,0,61.1,0.0,0,4,15.4,2,8,1,43.5,68.8,1,44,0.0,0,63,11,85.7,54,81.5,18,35.3,1,143,34,3.1,13.0,2.65,0,11.2,3,76.0,0.0,0,2,0.0,0,13,0,83.2,78.4,0,75,0.0,0,107,19,95.3,102,125.6,25,49.0,1,281,102,5.4,14.8,2.75
Keenan Allen,7857,WR,LAC,5,51,0,27,10.9,1,68.4,50.0,3,6,13.3,2,11,1,49.6,80.6,1,42,0.0,0,65,13,89.2,58,78.8,19,37.3,0,190,40,3.1,14.6,3.28,0,7.9,2,66.7,50.0,2,4,14.3,3,7,0,46.4,64.5,0,30,0.0,0,134,18,96.3,129,82.8,27,52.9,0,163,75,4.2,9.1,1.26
Terry McLaurin,48229,WR,WAS,5,49,0,32,15.8,0,41.2,46.2,6,13,0.0,0,5,0,76.5,79.9,1,33,0.0,0,52,7,92.3,48,76.1,17,34.7,2,102,4,0.6,14.6,2.13,0,10.6,3,73.3,60.0,6,10,0.0,0,14,0,84.5,78.6,1,37,0.0,0,136,22,91.2,124,101.8,30,61.2,1,298,101,4.6,13.5,2.4
D.J. Moore,48267,WR,CAR,5,49,0,5,8.4,0,65.0,57.1,4,7,0.0,0,8,0,80.0,77.0,1,39,0.0,0,69,13,94.2,65,78.8,20,40.8,1,128,64,4.9,9.8,1.97,0,12.4,4,73.7,50.0,1,2,6.7,1,10,0,65.6,74.4,1,29,0.0,0,98,14,95.9,94,91.8,19,38.8,0,229,89,6.4,16.4,2.44
Deebo Samuel,48274,WR,SF,5,48,0,28,14.9,0,37.5,40.0,2,5,25.0,1,3,0,28.0,65.5,0,79,0.0,0,28,3,92.9,26,125.0,8,16.7,1,109,62,20.7,36.3,4.19,0,7.0,3,75.0,66.7,2,3,7.7,2,15,1,63.4,81.7,0,76,0.0,0,117,24,96.6,113,125.9,32,66.7,1,391,215,9.0,16.3,3.46
Mike Williams,11762,WR,LAC,5,48,0,27,9.6,0,53.3,50.0,3,6,11.1,1,4,0,56.7,71.3,0,20,0.0,0,62,8,88.7,55,110.8,15,31.3,2,89,12,1.5,11.1,1.62,0,13.8,2,66.7,50.0,3,6,13.0,3,15,0,48.2,79.4,0,72,0.0,0,116,20,96.6,112,129.4,30,62.5,2,357,149,7.5,17.9,3.19
Darren Waller,9637,TE,LV,5,47,0,23,13.0,2,45.5,25.0,1,4,9.1,1,9,0,60.2,72.3,1,29,6.7,6,90,10,87.8,79,65.9,22,46.8,1,157,57,5.7,15.7,1.99,0,8.2,0,75.0,100.0,1,1,16.7,3,5,0,38.1,60.2,0,23,6.1,6,99,15,90.9,90,95.4,20,42.6,0,148,64,4.3,9.9,1.64
Stefon Diggs,9579,WR,BUF,5,46,0,4,12.1,0,50.0,0.0,0,7,9.1,1,6,0,60.2,73.6,2,37,0.0,0,63,10,92.1,58,49.0,20,43.5,1,135,23,2.3,13.5,2.33,0,13.5,1,65.0,75.0,3,4,0.0,0,8,0,80.6,72.1,0,41,0.0,0,98,13,94.9,93,86.7,20,43.5,0,146,23,1.8,11.2,1.57
Jakobi Meyers,47468,WR,NE,5,45,0,19,10.6,0,70.0,66.7,2,3,6.7,1,8,0,64.7,74.5,0,27,1.4,1,73,14,89.0,65,94.2,20,44.4,0,162,58,4.1,11.6,2.49,0,6.8,1,72.7,85.7,6,7,5.9,1,4,0,52.8,57.8,0,24,1.7,2,120,16,95.0,114,87.7,22,48.9,0,132,35,2.2,8.3,1.16
Mike Evans,8642,WR,TB,5,45,0,30,12.9,0,60.0,100.0,1,1,7.7,1,8,0,63.2,68.7,0,34,0.0,0,86,12,95.3,82,122.5,20,44.4,3,148,24,2.0,12.3,1.8,0,14.6,1,71.4,66.7,2,3,6.3,1,11,0,65.9,69.5,0,26,0.0,0,107,15,98.1,105,119.5,21,46.7,1,212,49,3.3,14.1,2.02
Justin Jefferson,61398,WR,MIN,5,44,0,18,12.2,0,84.2,100.0,2,2,5.9,1,16,0,66.7,91.8,0,37,0.0,0,64,16,93.8,60,153.1,19,43.2,2,234,58,3.6,14.6,3.9,0,11.6,4,71.4,25.0,1,4,6.3,1,6,0,67.0,76.8,0,34,0.0,0,118,15,93.2,110,102.9,21,47.7,0,208,89,5.9,13.9,1.89
Brandin Cooks,8655,WR,HST,5,43,0,13,10.7,0,73.3,75.0,3,4,0.0,0,5,0,78.7,68.0,0,40,0.0,0,65,11,90.8,59,121.8,15,34.9,1,131,24,2.2,11.9,2.22,0,15.4,1,70.8,40.0,2,5,0.0,0,9,0,82.2,76.4,0,52,0.0,0,83,17,90.4,75,100.3,24,55.8,0,226,46,2.7,13.3,3.01
Calvin Ridley,48262,WR,ATL,4,42,0,2,8.4,0,77.8,50.0,1,2,12.5,1,5,0,52.5,72.5,0,20,0.0,0,29,7,89.7,26,132.9,9,21.4,1,63,35,5.0,9.0,2.42,0,13.1,2,59.3,25.0,2,8,5.9,1,8,0,68.0,65.6,0,22,0.0,0,114,16,93.9,107,78.9,27,64.3,0,178,43,2.7,11.1,1.66
Travis Kelce,7844,TE,KC,5,41,0,16,11.4,1,61.5,100.0,2,2,0.0,0,5,0,77.3,80.8,1,28,4.8,3,63,8,79.4,50,77.7,13,31.7,1,96,39,4.9,12.0,1.92,0,8.0,8,70.0,50.0,1,2,0.0,0,11,0,81.1,81.4,2,46,2.7,3,113,14,91.2,103,79.8,20,48.8,1,203,118,8.4,14.5,1.97
Michael Pittman Jr.,29049,WR,IND,5,40,0,14,10.8,0,64.3,40.0,2,5,0.0,0,6,0,77.3,75.9,0,42,0.0,0,62,9,85.5,53,113.1,14,35.0,1,113,44,4.9,12.6,2.13,0,9.6,2,86.7,100.0,2,2,0.0,0,7,0,80.6,71.0,0,23,0.0,0,95,13,95.8,91,108.6,15,37.5,0,151,48,3.7,11.6,1.66
Najee Harris,57121,HB,PIT,5,39,0,25,-1.3,0,66.7,,0,0,0.0,0,2,0,70.5,65.9,0,18,18.2,8,44,2,77.3,34,91.0,3,7.7,0,24,29,14.5,12.0,0.71,0,0.4,13,73.1,,0,0,13.6,3,5,0,44.9,70.1,0,25,12.1,13,107,19,86.9,93,96.5,26,66.7,1,129,129,6.8,6.8,1.39
Marquise Brown,61568,WR,BLT,5,38,0,3,9.3,1,50.0,,0,0,0.0,0,2,0,70.5,64.8,1,42,0.0,0,37,3,91.9,34,81.9,6,15.8,1,55,34,11.3,18.3,1.62,0,16.6,2,79.2,100.0,2,2,5.0,1,11,0,69.6,79.7,1,49,0.0,0,113,19,96.5,109,129.2,24,63.2,2,304,82,4.3,16.0,2.79
Robert Woods,7822,WR,LA,5,38,0,26,11.5,0,100.0,100.0,1,1,0.0,0,4,0,72.1,64.6,0,18,2.8,1,36,4,88.9,32,158.3,4,10.5,1,57,12,3.0,14.3,1.78,0,8.3,0,69.6,0.0,0,2,15.8,3,10,0,40.1,67.5,0,25,4.3,4,93,16,91.4,85,94.8,23,60.5,0,192,74,4.6,12.0,2.26
D.K. Metcalf,47864,WR,SEA,5,38,0,29,14.1,2,45.5,20.0,1,5,0.0,0,3,0,73.4,75.4,0,28,0.0,0,35,5,91.4,32,99.1,11,28.9,1,76,25,5.0,15.2,2.38,0,9.9,3,89.5,,0,0,0.0,0,13,0,82.2,85.5,0,30,0.0,0,92,17,93.5,86,158.3,19,50.0,3,253,80,4.7,14.9,2.94
Chris Godwin,11839,WR,TB,5,38,0,30,9.5,1,70.6,50.0,1,2,0.0,0,11,0,79.4,80.6,0,28,0.0,0,85,12,95.3,81,142.5,17,44.7,2,173,90,7.5,14.4,2.14,0,10.7,5,83.3,100.0,1,1,11.8,2,9,1,51.2,64.7,0,26,0.9,1,114,15,97.4,111,106.5,18,47.4,0,172,74,4.9,11.5,1.55
DeVonta Smith,61100,WR,PHI,5,38,0,24,14.4,0,45.5,0.0,0,3,16.7,1,4,1,52.1,61.5,0,18,0.0,0,75,5,89.3,67,93.0,11,28.9,1,60,12,2.4,12.0,0.9,0,14.3,3,73.1,33.3,2,6,0.0,0,11,0,83.6,72.7,1,37,0.0,0,120,19,94.2,113,86.1,26,68.4,0,244,79,4.2,12.8,2.16
Courtland Sutton,48164,WR,DEN,5,38,0,10,19.0,0,66.7,66.7,2,3,0.0,0,7,0,78.0,78.2,0,39,0.0,0,56,10,94.6,53,126.8,15,39.5,1,169,24,2.4,16.9,3.19,0,16.3,0,62.5,33.3,1,3,0.0,0,5,0,78.0,71.7,0,33,0.0,0,90,10,98.9,89,84.1,16,42.1,0,115,30,3.0,11.5,1.29
Diontae Johnson,33441,WR,PIT,4,37,0,25,8.6,0,40.0,0.0,0,1,0.0,0,1,0,72.1,55.2,0,14,0.0,0,41,4,97.6,40,48.3,10,27.0,0,31,31,7.8,7.8,0.78,0,10.3,4,66.7,66.7,2,3,0.0,0,7,0,79.4,71.0,2,45,0.0,0,66,12,95.5,63,64.4,18,48.6,1,120,46,3.8,10.0,1.9
Hunter Renfrow,47509,WR,LV,5,37,0,23,9.4,3,60.0,0.0,0,1,0.0,0,6,0,77.3,77.3,0,25,0.0,0,68,9,92.6,63,83.2,15,40.5,0,112,54,6.0,12.4,1.78,0,5.8,0,81.3,0.0,0,1,13.3,2,3,0,48.0,63.3,0,23,0.0,0,69,13,95.7,66,96.6,16,43.2,0,115,42,3.2,8.8,1.74
CeeDee Lamb,61570,WR,DAL,5,36,0,9,20.2,0,33.3,0.0,0,1,0.0,0,2,0,68.3,68.6,0,49,0.0,0,36,2,86.1,31,118.8,6,16.7,2,71,19,9.5,35.5,2.29,0,9.9,2,66.7,100.0,1,1,12.5,2,9,0,51.2,68.9,2,44,0.9,1,109,14,89.9,98,51.6,21,58.3,0,169,72,5.1,12.1,1.72
Corey Davis,11760,WR,NYJ,5,36,0,22,12.7,1,46.2,33.3,1,3,0.0,0,4,1,74.6,59.8,2,30,0.0,0,60,6,90.0,54,24.4,13,36.1,0,73,25,4.2,12.2,1.35,0,14.3,2,68.8,66.7,2,3,21.4,3,7,0,29.8,68.0,1,53,0.0,0,79,11,93.7,74,104.9,16,44.4,1,195,44,4.0,17.7,2.64
Mark Andrews,47436,TE,BLT,5,36,0,3,5.8,0,77.8,0.0,0,1,0.0,0,5,0,78.0,90.2,0,20,0.0,0,37,7,91.9,34,136.6,9,25.0,1,71,27,3.9,10.1,2.09,0,11.8,1,82.6,85.7,6,7,0.0,0,13,0,83.2,81.8,0,28,1.7,2,118,19,95.8,113,117.6,23,63.9,0,281,69,3.6,14.8,2.49
Jaylen Waddle,84088,WR,MIA,5,35,0,17,6.8,2,77.8,0.0,0,1,12.5,1,5,0,52.1,67.6,0,36,0.0,0,62,7,93.5,58,149.5,9,25.7,1,99,47,6.7,14.1,1.71,0,3.2,3,75.0,,0,0,14.3,3,5,1,43.3,60.0,1,17,0.0,0,114,18,93.0,106,68.9,24,68.6,0,125,85,4.7,6.9,1.18
Tyler Lockett,9502,WR,SEA,5,34,0,29,18.0,1,71.4,0.0,0,1,0.0,0,2,0,73.4,70.1,0,63,0.0,0,34,5,91.2,31,153.3,7,20.6,2,104,35,7.0,20.8,3.35,0,13.3,0,68.4,40.0,2,5,0.0,0,6,0,80.6,70.1,2,51,0.0,0,105,13,94.3,99,55.0,19,55.9,0,162,9,0.7,12.5,1.64
