player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Cooper Kupp,11824,WR,LA,13,150,0,26,0,-2.5,5,100.0,,0,0,0.0,0,8,0,93.0,91.3,0,43,0.0,0,62,17,93.5,58,126.7,17,11.3,1,165,207,12.2,9.7,2.84,9.3,11,78.5,54.5,6,11,5.2,4,44,0,90.5,92.2,0,59,1.4,5,346,73,93.6,324,139.6,93,62.0,7,1067,470,6.4,14.6,3.29
Tyreek Hill,10799,WR,KC,13,129,0,16,0,-2.2,4,100.0,,0,0,0.0,0,5,1,92.3,71.7,0,10,0.0,0,61,13,96.7,59,87.5,13,10.1,0,65,94,7.2,5.0,1.1,11.5,5,76.9,22.2,2,9,3.8,2,35,2,63.0,85.6,0,75,0.0,0,268,50,93.7,251,134.4,65,50.4,6,584,191,3.8,11.7,2.33
Diontae Johnson,33441,WR,PIT,12,127,0,25,0,-2.4,2,90.9,,0,0,0.0,0,5,0,92.1,66.9,0,14,0.0,0,44,10,90.9,40,88.6,11,8.7,0,58,81,8.1,5.8,1.45,3.4,1,88.9,,0,0,0.0,0,5,0,90.3,79.8,0,14,0.0,0,39,8,92.3,36,88.0,9,7.1,0,46,42,5.3,5.8,1.28
Davante Adams,8688,WR,GB,12,126,0,12,0,-0.3,3,100.0,,0,0,0.0,0,7,0,92.8,88.7,0,12,0.0,0,58,17,100.0,58,90.7,17,13.5,0,98,103,6.1,5.8,1.69,7.2,6,75.4,55.6,5,9,0.0,0,24,0,91.5,91.5,2,43,0.0,0,147,43,93.2,137,109.4,57,45.2,4,488,245,5.7,11.3,3.56
Justin Jefferson,61398,WR,MIN,13,124,0,18,0,-1.8,3,91.7,0.0,0,1,0.0,0,1,1,92.0,54.7,0,17,0.0,0,53,11,94.3,50,88.9,12,9.7,0,64,83,7.5,5.8,1.28,12.3,3,70.0,25.0,1,4,8.7,2,17,0,82.3,91.2,0,56,0.0,0,161,21,93.2,150,117.2,30,24.2,1,329,117,5.6,15.7,2.19
Keenan Allen,7857,WR,LAC,12,120,0,27,0,-1.6,0,100.0,,0,0,0.0,0,1,0,91.6,58.4,0,7,0.0,0,35,9,97.1,34,79.2,9,7.5,0,26,40,4.4,2.9,0.76,8.8,2,72.6,50.0,4,8,4.3,2,27,1,70.4,79.0,2,37,0.0,0,323,45,94.4,305,85.9,62,51.7,1,467,156,3.5,10.4,1.53
D.J. Moore,48267,WR,CAR,13,119,0,5,0,-1.9,1,83.3,,0,0,0.0,0,3,0,57.1,58.2,0,14,0.0,0,52,10,96.2,50,81.9,12,10.1,0,44,62,6.2,4.4,0.88,6.8,0,62.5,0.0,0,5,0.0,0,6,0,49.7,77.3,1,20,0.0,0,80,15,100.0,80,54.2,24,20.2,0,100,48,3.2,6.7,1.25
Stefon Diggs,9579,WR,BUF,13,118,0,4,0,-2.0,2,100.0,,0,0,0.0,0,3,1,91.4,58.3,0,12,0.0,0,48,8,100.0,48,92.7,8,6.8,0,50,66,8.3,6.3,1.04,12.3,2,68.8,100.0,1,1,0.0,0,5,1,91.1,80.7,1,61,0.0,0,106,11,94.3,100,75.3,16,13.6,0,161,61,5.5,14.6,1.61
Chris Godwin,11839,WR,TB,13,117,0,30,0,-2.1,13,97.1,,0,0,2.9,1,10,2,92.6,83.4,0,18,0.0,0,86,34,98.8,85,106.3,35,29.9,1,253,325,9.6,7.4,2.98,8.7,10,74.3,71.4,5,7,6.8,4,31,2,79.0,77.7,2,44,0.0,0,398,55,95.2,379,100.1,74,63.2,2,681,333,6.1,12.4,1.8
Jaylen Waddle,84088,WR,MIA,13,112,0,17,0,-3.1,0,91.7,,0,0,8.3,1,1,0,60.6,74.7,0,13,0.0,0,34,11,94.1,32,85.1,12,10.7,0,53,89,8.1,4.8,1.66,6.1,4,79.0,66.7,6,9,7.5,4,25,1,72.1,78.6,1,36,0.0,0,317,49,94.3,299,98.3,62,55.4,2,411,168,3.4,8.4,1.37
Mark Andrews,47436,TE,BLT,13,106,0,3,0,-2.0,1,100.0,,0,0,0.0,0,1,0,90.6,69.9,0,12,6.9,2,29,4,82.8,24,96.9,4,3.8,0,29,37,9.3,7.3,1.21,11.9,0,63.0,33.3,4,12,4.2,2,35,1,80.3,90.0,7,39,0.7,2,303,46,92.4,280,66.9,73,68.9,4,589,144,3.1,12.8,2.1
Travis Kelce,7844,TE,KC,13,106,0,16,0,-1.5,1,100.0,,0,0,0.0,0,5,0,91.4,79.2,0,12,3.4,2,58,8,94.8,55,133.3,8,7.5,1,52,64,8.0,6.5,0.95,8.1,8,70.0,100.0,2,2,10.3,4,25,1,68.1,82.7,2,46,0.8,2,246,35,91.9,226,106.7,50,47.2,4,435,168,4.8,12.4,1.92
Brandin Cooks,8655,WR,HST,13,106,0,13,0,-2.6,2,92.3,,0,0,0.0,0,2,0,92.1,65.3,0,19,0.0,0,53,12,98.1,52,88.8,13,12.3,0,69,98,8.2,5.8,1.33,11.4,2,54.8,33.3,1,3,10.5,2,9,0,84.4,74.6,1,40,0.0,0,158,17,95.6,151,63.6,31,29.2,0,218,107,6.3,12.8,1.44
Terry McLaurin,48229,WR,WAS,13,104,0,32,0,-2.0,0,85.7,,0,0,0.0,0,2,0,90.9,56.9,0,16,0.0,0,45,6,95.6,43,89.3,7,6.7,0,38,50,8.3,6.3,0.88,12.4,1,59.5,36.4,4,11,4.3,1,9,0,91.1,79.4,1,30,0.0,0,135,22,95.6,129,75.4,37,35.6,1,231,75,3.4,10.5,1.79
Hunter Renfrow,47509,WR,LV,13,102,0,23,0,-3.0,0,87.5,,0,0,0.0,0,3,0,91.1,60.2,0,10,0.0,0,40,7,95.0,38,86.5,8,7.8,0,38,59,8.4,5.4,1.0,6.3,8,82.1,40.0,2,5,0.0,0,25,0,90.9,81.8,1,31,0.0,0,289,46,94.5,273,102.9,56,54.9,1,507,248,5.4,11.0,1.86
Marquise Brown,61568,WR,BLT,12,102,0,3,0,-2.1,1,90.0,,0,0,0.0,0,2,1,92.0,68.2,0,11,0.0,0,24,9,87.5,21,83.3,10,9.8,0,40,60,6.7,4.4,1.9,11.1,4,70.7,66.7,2,3,3.3,1,12,2,81.8,68.7,1,49,0.0,0,161,29,95.0,153,103.6,41,40.2,2,359,170,5.9,12.4,2.35
CeeDee Lamb,61570,WR,DAL,12,96,0,9,0,-2.0,6,91.7,,0,0,8.3,1,5,0,60.6,91.9,0,37,0.0,0,45,11,93.3,42,108.3,12,12.5,0,120,142,12.9,10.9,2.86,10.4,8,66.7,100.0,6,6,4.0,1,14,0,70.3,90.3,2,35,1.2,2,171,24,90.1,154,86.3,36,37.5,2,288,121,5.0,12.0,1.87
Ja'Marr Chase,84270,WR,CIN,13,95,0,7,0,-2.2,3,88.9,,0,0,0.0,0,2,0,91.4,62.9,1,12,0.0,0,40,8,100.0,40,47.0,9,9.5,0,43,60,7.5,5.4,1.08,10.8,1,90.0,66.7,2,3,0.0,0,5,1,28.9,76.0,1,70,0.0,0,77,9,96.1,74,112.5,10,10.5,1,149,62,6.9,16.6,2.01
Mike Evans,8642,WR,TB,13,95,0,30,0,-0.5,0,100.0,,0,0,0.0,0,0,0,84.5,35.4,0,0,0.0,0,77,2,98.7,76,79.2,2,2.1,0,0,1,0.5,0.0,0.0,12.2,3,77.3,100.0,4,4,0.0,0,12,0,67.8,68.8,1,25,0.0,0,206,17,96.1,198,121.0,22,23.2,2,228,32,1.9,13.4,1.15
Michael Pittman Jr.,29049,WR,IND,13,94,0,14,0,-2.5,0,100.0,,0,0,0.0,0,3,0,90.9,59.7,0,21,0.0,0,60,6,96.7,58,109.0,6,6.4,0,61,76,12.7,10.2,1.05,11.1,0,58.8,50.0,1,2,0.0,0,6,0,85.0,82.0,0,42,1.1,1,93,10,94.6,88,108.5,17,18.1,1,154,51,5.1,15.4,1.75
Mike Williams,11762,WR,LAC,13,93,0,27,0,-2.8,1,75.0,,0,0,25.0,1,0,0,27.0,35.7,0,3,0.0,0,33,3,97.0,32,77.1,4,4.3,0,3,12,4.0,1.0,0.09,15.2,0,66.7,50.0,2,4,0.0,0,5,0,42.0,74.1,0,47,0.0,0,81,6,92.6,75,146.8,9,9.7,1,142,37,6.2,23.7,1.89
Darnell Mooney,48236,WR,CHI,13,92,0,6,0,-1.8,1,100.0,,0,0,0.0,0,2,0,90.9,77.9,0,60,0.0,0,34,6,88.2,30,155.6,6,6.5,1,71,82,13.7,11.8,2.37,11.8,2,63.9,0.0,0,6,4.2,1,15,0,74.8,71.3,5,52,0.0,0,184,23,95.1,175,58.9,36,39.1,1,293,71,3.1,12.7,1.67
Tyler Lockett,9502,WR,SEA,13,89,0,29,0,-1.8,0,100.0,,0,0,0.0,0,1,0,90.6,51.7,0,27,0.0,0,44,5,93.2,41,98.3,5,5.6,0,38,47,9.4,7.6,0.93,15.2,1,76.5,42.9,3,7,0.0,0,14,0,91.1,82.6,3,63,0.0,0,180,26,93.9,169,99.5,34,38.2,2,415,104,4.0,16.0,2.46
D.K. Metcalf,47864,WR,SEA,13,89,0,29,0,-2.0,2,100.0,,0,0,0.0,0,1,0,90.6,61.5,0,9,0.0,0,36,5,97.2,35,89.2,5,5.6,0,27,37,7.4,5.4,0.77,10.6,3,64.7,0.0,0,1,8.3,1,7,0,73.3,80.1,0,28,0.0,0,78,11,94.9,74,129.8,17,19.1,2,141,59,5.4,12.8,1.91
Cole Beasley,7330,WR,BUF,13,88,0,4,0,-2.4,0,93.8,,0,0,0.0,0,2,0,92.5,67.6,0,9,0.0,0,39,15,100.0,39,82.3,16,18.2,0,60,97,6.5,4.0,1.54,6.1,3,83.3,50.0,1,2,4.8,3,27,0,79.6,70.2,1,29,0.0,0,390,60,95.4,372,97.2,72,81.8,1,548,231,3.9,9.1,1.47
Tee Higgins,61211,WR,CIN,11,87,0,7,0,-1.0,0,50.0,,0,0,0.0,0,1,0,78.7,57.7,0,10,0.0,0,21,1,100.0,21,64.6,2,2.3,0,10,12,12.0,10.0,0.48,8.8,1,81.8,100.0,3,3,10.0,1,6,1,68.4,75.8,0,26,0.0,0,87,9,92.0,80,137.5,11,12.6,1,107,27,3.0,11.9,1.34
Deebo Samuel,48274,WR,SF,12,87,0,28,0,-3.9,5,78.6,,0,0,21.4,3,6,0,25.7,91.4,0,83,2.6,1,38,11,92.1,35,139.9,14,16.1,1,166,205,18.6,15.1,4.74,4.7,8,79.3,50.0,1,2,4.2,1,14,1,27.1,78.5,1,83,0.9,1,111,23,91.9,102,138.9,29,33.3,3,427,304,13.2,18.6,4.19
