player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Tom Brady,698,QB,TB,5,76.4,208,225,9.7,2.41,3,18,7.7,66.2,149,0,57,6.3,239,10,98,30,90.4,93.3,92.1,73.2,0,2,247,0,15.8,108.5,3.8,9,5,1,13,15,0,0.0,1767,7.9
Justin Herbert,28237,QB,LAC,5,78.8,193,207,8.0,2.59,4,9,4.0,67.1,139,0,60,8.6,224,13,80,27,90.4,90.0,87.6,69.0,2,3,243,0,15.0,104.7,4.0,9,8,0,8,13,4,1.6,1576,7.6
Derek Carr,8671,QB,LV,5,76.7,189,205,9.6,2.74,5,19,8.8,63.9,131,0,77,9.7,226,14,67,23,76.3,82.0,82.8,50.0,1,4,240,2,19.5,92.8,6.6,15,6,2,8,8,6,2.5,1605,7.8
Matt Ryan,4317,QB,ATL,5,76.7,193,204,6.9,2.53,5,7,3.2,69.1,141,0,70,4.7,215,7,70,2,75.3,82.1,79.6,70.1,2,3,232,2,11.4,97.1,3.7,8,3,1,3,10,5,2.2,1332,6.5
Jared Goff,10635,QB,DET,5,75.1,185,196,7.0,2.71,1,5,2.3,66.8,131,1,77,5.8,218,8,71,11,28.8,62.7,65.0,38.5,1,3,237,4,18.2,91.0,6.4,14,8,0,9,7,8,3.4,1303,6.6
Ben Roethlisberger,1732,QB,PIT,5,73.4,188,195,7.2,2.31,4,8,3.9,63.6,124,0,48,10.1,208,14,63,25,28.7,57.4,56.5,62.1,2,4,218,0,22.9,84.3,5.3,11,2,0,1,6,10,4.6,1286,6.6
Patrick Mahomes,11765,QB,KC,5,80.8,177,195,8.3,2.79,1,6,2.8,69.2,135,0,69,5.6,222,8,96,16,60.1,79.2,75.1,80.2,3,6,240,2,10.1,106.1,3.2,7,19,0,14,16,5,2.1,1490,7.6
Kirk Cousins,7102,QB,MIN,5,85.3,170,191,7.0,2.49,5,7,3.4,69.6,133,0,67,8.3,204,12,69,18,56.6,90.1,88.9,62.2,7,2,218,1,13.4,103.7,4.4,9,4,2,7,10,4,1.8,1396,7.3
Mac Jones,60323,QB,NE,5,78.3,180,190,7.7,2.57,3,7,3.5,71.1,135,0,66,4.3,205,6,62,19,53.6,73.5,71.8,64.9,0,5,217,1,16.7,86.4,5.4,11,3,1,6,5,8,3.7,1243,6.5
Sam Darnold,29048,QB,CAR,5,74.4,172,183,7.9,2.81,0,9,4.7,65.6,120,0,77,6.3,202,8,71,5,55.1,67.2,66.0,64.2,2,6,212,2,16.9,85.1,6.4,13,6,0,9,6,8,3.8,1366,7.5
