player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Robbie Gould,2607,K,SF,12,0,4,3,75.0,8,6,75.0,28,69.0,0,0,,37,36,97.3,0,4,4,100.0,21,18,85.7,5,5,100.0
Matt Prater,3471,K,ARZ,16,0,10,7,70.0,4,2,50.0,1,66.9,0,0,,46,44,95.7,0,9,7,77.8,34,27,79.4,11,11,100.0
Nick Folk,3794,K,NE,16,0,8,5,62.5,10,10,100.0,19,65.8,0,0,,44,39,88.6,0,11,11,100.0,38,35,92.1,9,9,100.0
Mason Crosby,3809,K,GB,16,0,4,3,75.0,8,4,50.0,12,51.7,0,0,,49,48,98.0,0,12,8,66.7,33,24,72.7,9,9,100.0
Ryan Succop,5180,K,TB,16,0,1,0,0.0,8,6,75.0,30,59.5,0,0,,54,51,94.4,0,7,6,85.7,27,23,85.2,11,11,100.0
Graham Gano,5443,K,NYG,16,0,10,7,70.0,5,5,100.0,21,79.7,0,0,,16,16,100.0,0,13,12,92.3,33,29,87.9,5,5,100.0
Randy Bullock,7154,K,TEN,15,0,1,1,100.0,12,8,66.7,31,62.0,0,0,,41,38,92.7,0,12,12,100.0,30,26,86.7,5,5,100.0
Greg Zuerlein,7163,K,DAL,14,0,5,2,40.0,8,6,75.0,9,57.3,0,0,,41,36,87.8,0,16,15,93.8,34,28,82.4,5,5,100.0
Justin Tucker,7604,K,BLT,16,0,6,6,100.0,14,12,85.7,3,92.9,0,0,,31,31,100.0,0,9,9,100.0,35,33,94.3,6,6,100.0
Dustin Hopkins,7958,K,LAC,16,0,4,2,50.0,13,12,92.3,27,53.9,1,1,100.0,41,37,90.2,0,6,6,100.0,32,29,90.6,8,8,100.0
Brandon McManus,8437,K,DEN,16,0,9,5,55.6,8,8,100.0,10,77.4,0,0,,31,30,96.8,0,5,5,100.0,30,25,83.3,8,7,87.5
Brett Maher,8585,K,NO,6,0,1,0,0.0,4,4,100.0,20,50.7,0,0,,9,7,77.8,0,6,6,100.0,14,13,92.9,3,3,100.0
Cairo Santos,8932,K,CHI,16,0,2,0,0.0,10,8,80.0,6,70.5,0,0,,28,27,96.4,0,5,5,100.0,27,23,85.2,10,10,100.0
Chris Boswell,8990,K,PIT,16,0,9,8,88.9,12,10,83.3,25,78.7,0,0,,28,26,92.9,0,8,7,87.5,37,33,89.2,8,8,100.0
Cody Parkey,9030,K,NO,1,0,0,0,,0,0,,20,32.9,0,0,,5,3,60.0,0,0,0,,0,0,,0,0,
Bradley Pinion,9598,P,TB,1,0,1,0,0.0,0,0,,30,58.0,0,0,,0,0,,0,0,0,,1,0,0.0,0,0,
Josh Lambo,10133,K,JAX,3,0,2,0,0.0,1,0,0.0,15,26.7,0,0,,7,5,71.4,0,0,0,,3,0,0.0,0,0,
Jason Myers,10207,K,SEA,15,0,5,3,60.0,5,3,60.0,29,44.5,0,0,,42,39,92.9,0,10,8,80.0,22,16,72.7,2,2,100.0
Ka'imi Fairbairn,11161,K,HST,10,0,6,4,66.7,4,2,50.0,13,40.7,0,0,,14,11,78.6,0,4,4,100.0,18,14,77.8,4,4,100.0
Aldrick Rosas,11331,K,DET,5,0,2,0,0.0,2,2,100.0,11,51.7,0,0,,14,14,100.0,0,1,0,0.0,5,2,40.0,0,0,
Jake Elliott,11908,K,PHI,16,0,3,3,100.0,12,9,75.0,24,84.0,0,0,,42,42,100.0,0,9,9,100.0,31,28,90.3,7,7,100.0
Zane Gonzalez,11979,K,CAR,12,0,5,3,60.0,10,10,100.0,5,81.3,0,0,,23,22,95.7,0,1,1,100.0,22,20,90.9,6,6,100.0
Harrison Butker,11988,K,KC,15,0,8,6,75.0,5,4,80.0,16,77.4,0,0,,47,45,95.7,0,10,10,100.0,26,23,88.5,3,3,100.0
Younghoe Koo,12042,K,ATL,16,0,4,3,75.0,6,5,83.3,2,84.2,0,0,,28,28,100.0,0,9,9,100.0,27,25,92.6,8,8,100.0
Tristan Vizcaino,13076,K,LAC,6,0,0,0,,2,1,50.0,27,28.7,0,0,,15,10,66.7,0,2,2,100.0,7,6,85.7,3,3,100.0
Austin Seibert,13701,K,DET,6,0,2,1,50.0,6,5,83.3,11,64.1,0,0,,5,5,100.0,0,4,4,100.0,12,10,83.3,0,0,
Elliott Fry,21473,K,KC,1,0,0,0,,1,1,100.0,16,41.8,0,0,,4,3,75.0,0,3,2,66.7,4,3,75.0,0,0,
Greg Joseph,22842,K,MIN,16,0,9,7,77.8,9,7,77.8,18,56.5,0,0,,36,32,88.9,0,11,10,90.9,37,32,86.5,8,8,100.0
Chris Blewitt,23606,K,WAS,2,0,1,1,100.0,4,1,25.0,32,57.8,0,0,,2,2,100.0,0,0,0,,5,2,40.0,0,0,
Ryan Santoso,26245,P,DET,4,0,0,0,,1,0,0.0,11,37.6,0,0,,8,6,75.0,0,1,1,100.0,5,4,80.0,3,3,100.0
Daniel Carlson,28121,K,LV,16,0,6,5,83.3,11,10,90.9,23,74.8,0,0,,31,28,90.3,0,11,11,100.0,38,35,92.1,10,9,90.0
Jason Sanders,29578,K,MIA,15,0,6,2,33.3,9,7,77.8,17,65.2,0,0,,32,31,96.9,0,8,6,75.0,29,21,72.4,6,6,100.0
Tyler Bass,33010,K,BUF,16,0,4,2,50.0,4,3,75.0,4,74.0,0,0,,48,48,100.0,0,8,7,87.5,30,26,86.7,14,14,100.0
Chase McLaughlin,33285,K,CLV,15,0,4,4,100.0,10,4,40.0,8,63.6,0,0,,34,33,97.1,0,4,4,100.0,21,15,71.4,3,3,100.0
Dominik Eberle,33789,K,HST,1,0,2,1,50.0,0,0,,13,60.1,0,0,,5,5,100.0,0,0,0,,3,2,66.7,1,1,100.0
Rodrigo Blankenship,34038,K,IND,5,0,1,0,0.0,6,5,83.3,14,50.3,0,0,,8,7,87.5,0,4,3,75.0,14,11,78.6,3,3,100.0
Matt Ammendola,34039,K,NYJ,9,0,3,0,0.0,5,2,40.0,22,35.7,0,0,,15,14,93.3,0,6,6,100.0,19,13,68.4,5,5,100.0
Joey Slye,39235,K,WAS,11,0,4,4,100.0,6,4,66.7,32,61.8,0,0,,21,17,81.0,0,5,5,100.0,22,20,90.9,7,7,100.0
Michael Badgley,39417,K,IND,12,0,1,0,0.0,9,7,77.8,14,60.0,0,0,,41,40,97.6,0,7,6,85.7,21,17,81.0,4,4,100.0
Matthew Wright,39675,K,JAX,12,0,6,4,66.7,4,3,75.0,15,57.6,0,0,,13,11,84.6,0,5,5,100.0,20,17,85.0,5,5,100.0
Eddy Pineiro,44140,K,NYJ,4,0,1,1,100.0,2,2,100.0,22,64.8,0,0,,9,8,88.9,0,2,2,100.0,7,7,100.0,2,2,100.0
Mitch Wishnowsky,44663,P,SF,1,0,0,0,,1,0,0.0,28,29.7,0,0,,2,1,50.0,0,0,0,,1,0,0.0,0,0,
