player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
David Quessenberry,7957,T,TEN,12,0,31,67.5,100.0,150,40.0,150,84.2,0,100.0,375,375,90.0,100.0,200,53.3,200
Ben Jones,7099,C,TEN,12,0,31,59.9,100.0,140,39.1,140,73.1,2,100.0,358,358,77.7,100.0,196,54.7,196
Ryan Tannehill,7014,QB,TEN,12,0,31,60.8,99.3,142,41.4,143,60.5,0,94.0,343,365,60.1,96.5,193,56.3,200
Wyatt Teller,46131,G,CLV,12,0,8,80.8,100.0,186,54.5,186,90.8,2,100.0,341,341,93.2,100.0,123,36.1,123
J.C. Tretter,7904,C,CLV,12,0,8,66.0,100.0,186,54.5,186,70.2,2,100.0,341,341,69.0,100.0,123,36.1,123
Joel Bitonio,8670,G,CLV,12,0,8,79.0,100.0,186,54.5,186,90.3,1,100.0,341,341,86.4,100.0,123,36.1,123
David Andrews,9948,C,NE,12,0,19,78.1,100.0,209,62.6,209,73.1,2,100.0,334,334,52.6,100.0,52,15.6,52
Laken Tomlinson,9461,G,SF,11,0,28,57.5,100.0,107,32.9,107,72.6,2,100.0,325,325,79.6,100.0,180,55.4,180
Taylor Moton,11819,T,CAR,12,0,5,71.5,100.0,122,37.9,122,70.8,1,100.0,322,322,66.8,100.0,164,50.9,164
Alex Mack,4944,C,SF,11,0,28,60.6,100.0,107,33.4,107,69.0,0,100.0,320,320,73.5,100.0,178,55.6,178
Daniel Brunskill,34807,G,SF,11,0,28,60.9,100.0,107,33.4,107,65.5,0,100.0,320,320,66.8,100.0,178,55.6,178
Kevin Zeitler,7032,G,BLT,11,0,3,57.2,100.0,212,66.9,212,65.7,2,100.0,317,317,83.3,100.0,79,24.9,79
Ryan Kelly,10652,C,IND,12,0,14,54.9,100.0,108,34.3,108,57.6,2,100.0,315,315,61.9,100.0,179,56.8,179
Jordan Mailata,66916,T,PHI,10,0,24,76.5,100.0,87,27.9,87,88.7,1,100.0,312,312,85.8,100.0,197,63.1,197
D.J. Humphries,9457,T,ARZ,11,0,1,81.8,100.0,85,27.4,85,76.5,1,100.0,310,310,62.4,100.0,176,56.8,176
Alejandro Villanueva,9091,T,BLT,11,0,3,69.7,100.0,206,66.9,206,68.4,2,100.0,308,308,60.4,100.0,75,24.4,75
Royce Newman,41746,G,GB,12,0,12,42.0,100.0,80,26.1,80,48.4,2,100.0,306,306,53.5,100.0,200,65.4,200
Billy Turner,8702,T,GB,12,0,12,63.9,100.0,80,26.1,80,61.0,0,100.0,306,306,59.4,100.0,200,65.4,200
Bradley Bozeman,27934,C,BLT,11,0,3,74.2,100.0,206,67.5,206,72.6,0,100.0,305,305,64.5,100.0,74,24.3,74
Jason Kelce,6343,C,PHI,12,0,24,90.5,100.0,83,27.4,83,91.2,0,100.0,303,303,81.4,100.0,190,62.7,190
Rodger Saffold,5558,G,TEN,12,0,31,56.5,100.0,114,37.6,114,77.9,0,100.0,303,303,83.1,100.0,170,56.1,170
Brian O'Neill,46854,T,MIN,11,0,18,64.8,100.0,64,21.3,64,65.1,1,100.0,300,300,63.8,100.0,211,70.3,211
Ezra Cleveland,41973,G,MIN,11,0,18,65.5,100.0,64,21.3,64,69.2,1,100.0,300,300,63.0,100.0,211,70.3,211
Oli Udoh,28394,G,MIN,11,1,18,84.0,100.0,64,21.3,64,65.5,6,100.0,300,300,56.3,100.0,211,70.3,211
Ereck Flowers,9442,G,WAS,11,0,32,58.7,100.0,84,28.1,84,65.4,0,100.0,299,299,69.8,100.0,192,64.2,192
Carson Wentz,10636,QB,IND,12,0,14,60.4,100.0,108,36.1,108,60.4,0,94.0,299,318,60.3,97.8,175,58.5,179
Charles Leno Jr.,8880,T,WAS,11,0,32,68.3,100.0,84,28.1,84,62.8,1,100.0,299,299,62.8,100.0,192,64.2,192
Cesar Ruiz,59857,G,NO,11,0,20,52.1,100.0,100,33.6,100,56.2,0,100.0,298,298,53.5,100.0,160,53.7,160
Mac Jones,60323,QB,NE,12,0,19,60.6,100.0,202,68.2,202,60.6,0,94.3,296,314,60.0,100.0,51,17.2,51
Tyler Biadasz,41178,C,DAL,11,0,9,62.0,100.0,112,38.0,112,68.2,2,100.0,295,295,69.4,100.0,156,52.9,156
Jonah Williams,41651,T,CIN,11,0,7,77.2,100.0,86,29.2,86,76.0,0,100.0,295,295,78.2,100.0,181,61.4,181
Trent Williams,5529,T,SF,10,0,28,75.2,100.0,99,33.9,99,98.4,0,100.0,292,292,99.9,100.0,160,54.8,160
Kirk Cousins,7102,QB,MIN,11,0,18,60.0,100.0,64,22.0,64,60.0,0,97.0,291,300,60.0,99.5,210,72.2,211
Jon Runyan,36661,G,GB,11,0,12,53.6,100.0,76,26.2,76,55.9,0,100.0,290,290,58.0,100.0,190,65.5,190
Quinton Spain,10110,G,CIN,11,0,7,64.6,100.0,84,29.4,84,78.3,1,100.0,286,286,80.1,100.0,176,61.5,176
Terence Steele,39461,T,DAL,10,0,9,68.0,100.0,108,37.9,108,69.2,1,100.0,285,285,62.4,100.0,148,51.9,148
Eric Fisher,7783,T,IND,11,1,14,47.1,100.0,95,33.5,95,70.4,2,100.0,284,284,77.2,100.0,161,56.7,161
Baker Mayfield,46518,QB,CLV,11,0,8,60.2,100.0,163,57.8,163,60.3,0,97.6,282,289,60.0,99.0,102,36.2,103
Josh Jones,26634,G,ARZ,11,0,1,60.0,100.0,68,24.5,68,54.9,2,100.0,278,278,54.8,100.0,161,57.9,161
Lloyd Cushenberry III,41924,C,DEN,11,0,10,65.0,100.0,115,41.4,115,63.4,2,100.0,278,278,63.3,100.0,144,51.8,144
Taylor Heinicke,9896,QB,WAS,11,0,32,60.0,100.0,81,29.2,81,60.0,0,94.9,277,292,60.0,97.9,184,66.4,188
Adam Thielen,8288,WR,MIN,11,0,18,90.1,100.0,55,19.9,55,69.1,0,100.0,276,276,68.5,100.0,198,71.7,198
Sam Mustipher,13026,C,CHI,11,0,6,55.6,100.0,46,16.7,46,49.4,1,100.0,276,276,55.8,100.0,205,74.3,205
Cody Whitehair,10690,G,CHI,11,0,6,54.6,100.0,46,16.7,46,67.6,1,100.0,276,276,71.6,100.0,205,74.3,205
James Daniels,45576,G,CHI,11,1,6,43.2,100.0,46,16.7,46,71.2,3,100.0,276,276,83.9,100.0,205,74.3,205
Geoff Swaim,9679,TE,TEN,11,0,31,57.9,100.0,109,39.6,109,54.6,0,100.0,275,275,53.7,100.0,145,52.7,145
Zack Martin,8651,G,DAL,10,0,9,77.9,100.0,102,37.4,102,94.0,0,100.0,273,273,96.1,100.0,145,53.1,145
Isaiah Wynn,46048,T,NE,11,0,19,72.3,100.0,164,60.1,164,78.4,4,100.0,273,273,80.1,100.0,47,17.2,47
Landon Dickerson,41712,G,PHI,11,0,24,62.0,100.0,76,27.9,76,70.0,0,100.0,272,272,67.5,100.0,168,61.8,168
Lane Johnson,7786,T,PHI,9,0,24,59.6,100.0,85,31.5,85,69.9,1,100.0,270,270,73.0,100.0,161,59.6,161
Ben Powers,41482,G,BLT,11,0,3,60.2,100.0,179,66.3,179,64.4,2,100.0,270,270,71.6,100.0,67,24.8,67
Patrick Ricard,48862,FB,BLT,11,0,3,80.3,100.0,181,67.0,181,84.4,0,99.3,270,272,75.8,100.0,70,25.9,70
Nate Davis,46808,G,TEN,9,0,31,73.7,100.0,109,40.4,109,68.6,1,100.0,270,270,55.2,100.0,148,54.8,148
Riley Reiff,7029,T,CIN,11,0,7,77.1,100.0,81,30.1,81,73.5,0,100.0,269,269,69.3,100.0,162,60.2,162
Terry McLaurin,48229,WR,WAS,11,0,32,62.5,100.0,74,27.7,74,65.1,0,99.6,267,268,61.2,100.0,174,65.2,174
Connor Williams,46216,G,DAL,11,1,9,65.8,100.0,98,37.0,98,70.6,6,100.0,265,265,74.9,100.0,139,52.5,139
Jason Peters,2148,T,CHI,11,0,6,68.9,100.0,44,16.6,44,74.9,0,100.0,265,265,74.2,100.0,196,74.0,196
Kendrick Green,56642,C,PIT,11,2,25,38.0,100.0,100,37.9,100,57.3,5,100.0,264,264,70.7,100.0,123,46.6,123
Robert Hunt,46139,G,MIA,12,0,17,63.8,100.0,110,41.7,110,60.5,0,100.0,264,264,57.3,100.0,125,47.3,125
Shaq Mason,9564,G,NE,10,0,19,84.8,100.0,162,61.4,162,84.7,1,100.0,264,264,78.8,100.0,47,17.8,47
Trey Hopkins,9276,C,CIN,11,1,7,41.0,100.0,80,30.5,80,48.7,2,100.0,262,262,53.4,100.0,160,61.1,160
DeVonta Smith,61100,WR,PHI,12,0,24,69.1,100.0,72,27.5,72,73.2,0,100.0,262,262,72.1,100.0,173,66.0,173
Michael Pittman Jr.,29049,WR,IND,12,0,14,75.0,100.0,86,32.8,86,51.4,0,99.2,262,264,64.8,100.0,157,59.9,157
Aaron Rodgers,2241,QB,GB,11,0,12,60.0,100.0,73,28.0,73,60.0,0,95.6,261,273,60.0,98.9,179,68.6,181
Jonah Jackson,37070,G,DET,11,0,11,70.7,100.0,113,43.5,113,72.6,2,100.0,260,260,75.3,100.0,117,45.0,117
Tytus Howard,25472,G,HST,11,0,13,43.2,100.0,130,50.4,130,41.2,1,100.0,258,258,48.7,100.0,113,43.8,113
Kolton Miller,47013,T,LV,11,0,23,52.3,100.0,73,28.3,73,71.7,0,100.0,258,258,76.9,100.0,157,60.9,157
Penei Sewell,81788,T,DET,11,1,11,74.9,100.0,113,43.8,113,84.3,2,100.0,258,258,89.2,100.0,115,44.6,115
Andre James,47058,C,LV,11,0,23,54.0,100.0,73,28.3,73,62.2,4,100.0,258,258,62.8,100.0,157,60.9,157
