player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Penei Sewell,81788,T,DET,2,0,11,72.1,3,5,102,100.0,100.0,96.1,0,8,0,110,110,64.4,2,5,62,100.0,100.0,94.4,7,0,66,66
Frank Ragnow,39137,C,DET,2,0,11,75.3,1,2,102,100.0,100.0,98.5,0,3,0,110,110,73.1,1,2,62,100.0,100.0,97.6,3,0,66,66
Matt Nelson,48584,T,DET,2,1,11,40.0,2,9,102,100.0,100.0,93.6,1,12,1,110,110,37.1,2,8,62,100.0,100.0,91.9,10,0,66,66
Halapoulivaati Vaitai,10798,G,DET,2,0,11,58.8,0,7,102,100.0,100.0,96.6,0,7,0,110,110,44.9,0,6,62,100.0,100.0,95.2,6,0,66,66
Jonah Jackson,37070,G,DET,2,0,11,30.2,3,10,102,100.0,100.0,92.6,1,14,1,110,110,30.2,1,9,62,100.0,100.0,91.9,10,0,66,66
John Simpson,41715,G,LV,2,0,23,49.9,1,6,99,100.0,100.0,96.5,0,7,0,107,107,38.1,1,5,66,100.0,100.0,95.5,6,0,70,70
Kolton Miller,47013,T,LV,2,0,23,87.4,0,4,99,100.0,100.0,98.0,1,4,0,107,107,85.1,0,3,66,100.0,100.0,97.7,3,0,70,70
Andre James,47058,C,LV,2,0,23,68.0,1,2,99,100.0,100.0,98.5,0,3,0,107,107,58.6,1,2,66,100.0,100.0,97.7,3,0,70,70
Corey Linsley,8796,C,LAC,2,0,27,62.3,0,0,94,100.0,100.0,100.0,0,0,0,103,103,57.3,0,0,37,100.0,100.0,100.0,0,0,40,40
Rashawn Slater,59971,T,LAC,2,0,27,78.8,0,4,94,100.0,100.0,97.9,0,4,0,103,103,72.6,0,2,37,100.0,100.0,97.3,2,0,40,40
Oday Aboushi,7923,G,LAC,2,0,27,69.0,0,2,94,100.0,100.0,98.9,2,2,0,103,103,58.3,0,2,37,100.0,100.0,97.3,2,0,40,40
Matt Feiler,9289,G,LAC,2,0,27,41.5,1,2,94,100.0,100.0,97.3,0,4,1,103,103,26.5,1,1,37,100.0,100.0,97.3,2,0,40,40
Tyler Biadasz,41178,C,DAL,2,0,9,28.6,2,7,92,100.0,100.0,95.1,1,9,0,101,101,16.0,2,6,38,100.0,100.0,89.5,8,0,45,45
Tyron Smith,6161,T,DAL,2,0,9,83.0,1,0,92,100.0,100.0,98.4,1,2,1,101,101,72.6,1,0,38,100.0,100.0,96.1,2,1,45,45
Connor Williams,46216,G,DAL,2,0,9,67.7,0,0,92,100.0,100.0,100.0,2,0,0,101,101,51.0,0,0,38,100.0,100.0,100.0,0,0,45,45
Mitch Morse,9482,C,BUF,2,0,4,53.4,0,6,92,100.0,100.0,96.7,1,6,0,99,99,59.2,0,3,48,100.0,100.0,96.9,3,0,53,53
Jon Feliciano,9561,G,BUF,2,1,4,47.7,0,8,92,100.0,100.0,95.7,1,8,0,99,99,32.7,0,7,48,100.0,100.0,92.7,7,0,53,53
Daryl Williams,9535,G,BUF,2,0,4,54.2,3,4,92,100.0,100.0,95.1,1,8,1,99,99,44.3,3,4,48,100.0,100.0,92.7,7,0,53,53
Dion Dawkins,11818,T,BUF,2,2,4,56.2,2,4,92,100.0,100.0,96.7,4,6,0,98,98,47.1,2,3,48,100.0,100.0,94.8,5,0,53,53
