player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
David Quessenberry,7957,T,TEN,8,0,31,70.8,100.0,108,41.9,108,90.4,0,100.0,258,258,93.2,100.0,138,53.5,138
Ben Jones,7099,C,TEN,8,0,31,61.2,100.0,105,42.2,105,73.8,2,100.0,249,249,83.3,100.0,134,53.8,134
Nate Davis,46808,G,TEN,8,0,31,76.7,100.0,103,41.5,103,71.3,1,100.0,248,248,57.7,100.0,134,54.0,134
Joel Bitonio,8670,G,CLV,8,0,8,78.7,100.0,126,51.4,126,87.8,1,100.0,245,245,81.8,100.0,93,38.0,93
J.C. Tretter,7904,C,CLV,8,0,8,61.9,100.0,126,51.4,126,69.4,1,100.0,245,245,70.7,100.0,93,38.0,93
Wyatt Teller,46131,G,CLV,8,0,8,74.2,100.0,126,51.4,126,90.0,1,100.0,245,245,92.7,100.0,93,38.0,93
Ryan Tannehill,7014,QB,TEN,8,0,31,60.3,100.0,108,44.3,108,60.3,0,95.3,244,256,60.2,96.4,133,54.5,138
Josh Jones,26634,G,ARZ,8,0,1,56.3,100.0,56,24.6,56,55.3,2,100.0,228,228,57.6,100.0,133,58.3,133
Matt Paradis,8841,C,CAR,8,0,5,54.5,100.0,81,36.3,81,68.6,1,100.0,223,223,77.7,100.0,111,49.8,111
Taylor Moton,11819,T,CAR,8,0,5,70.9,100.0,81,36.3,81,70.5,0,100.0,223,223,66.0,100.0,111,49.8,111
D.J. Humphries,9457,T,ARZ,8,0,1,75.4,100.0,56,25.5,56,75.6,1,100.0,220,220,64.6,100.0,130,59.1,130
Justin Pugh,7800,G,ARZ,8,0,1,57.7,100.0,55,25.2,55,60.4,1,100.0,218,218,65.1,100.0,125,57.3,125
Cody Whitehair,10690,G,CHI,8,0,6,57.0,100.0,37,17.5,37,65.2,1,100.0,211,211,70.4,100.0,156,73.9,156
Sam Mustipher,13026,C,CHI,8,0,6,54.7,100.0,37,17.5,37,48.2,1,100.0,211,211,55.9,100.0,156,73.9,156
James Daniels,45576,G,CHI,8,0,6,42.9,100.0,37,17.5,37,68.4,2,100.0,211,211,82.0,100.0,156,73.9,156
Tyler Biadasz,41178,C,DAL,7,0,9,58.7,100.0,77,36.7,77,68.7,1,100.0,210,210,73.6,100.0,112,53.3,112
Connor Williams,46216,G,DAL,7,0,9,65.4,100.0,77,36.7,77,76.4,3,100.0,210,210,81.1,100.0,112,53.3,112
David Edwards,35941,G,LA,8,0,26,62.2,100.0,58,28.0,58,60.3,0,100.0,207,207,64.0,100.0,129,62.3,129
David Andrews,9948,C,NE,8,0,19,66.7,100.0,131,64.2,131,63.7,1,100.0,204,204,61.6,100.0,34,16.7,34
Cesar Ruiz,59857,G,NO,7,0,20,57.8,100.0,67,33.0,67,60.6,0,100.0,203,203,54.6,100.0,106,52.2,106
Ryan Ramczyk,11787,T,NO,7,0,20,73.9,100.0,67,33.0,67,84.0,0,100.0,203,203,75.3,100.0,106,52.2,106
Royce Newman,41746,G,GB,8,0,12,39.7,100.0,55,27.2,55,43.2,1,100.0,202,202,46.2,100.0,127,62.9,127
Billy Turner,8702,T,GB,8,0,12,54.7,100.0,55,27.2,55,60.5,0,100.0,202,202,63.1,100.0,127,62.9,127
Ryan Kelly,10652,C,IND,8,0,14,51.4,100.0,71,35.1,71,56.0,2,100.0,202,202,64.2,100.0,113,55.9,113
Brian Allen,46104,C,LA,8,0,26,73.8,100.0,57,28.4,57,79.7,1,100.0,201,201,74.9,100.0,124,61.7,124
Austin Corbett,46290,G,LA,8,0,26,60.3,100.0,57,28.4,57,67.0,0,100.0,201,201,67.3,100.0,124,61.7,124
Rob Havenstein,9490,T,LA,8,0,26,58.7,100.0,57,28.4,57,69.9,0,100.0,201,201,67.3,100.0,124,61.7,124
Baker Mayfield,46518,QB,CLV,7,0,8,60.1,100.0,108,54.0,108,60.1,0,98.0,200,204,60.0,98.7,78,39.0,79
Jason Peters,2148,T,CHI,8,0,6,74.8,100.0,35,17.5,35,77.3,0,100.0,200,200,74.1,100.0,147,73.5,147
Jonah Williams,41651,T,CIN,8,0,7,91.4,100.0,48,24.2,48,71.5,0,100.0,198,198,66.5,100.0,133,67.2,133
Quinton Spain,10110,G,CIN,8,0,7,76.3,100.0,48,24.2,48,77.7,1,100.0,198,198,73.8,100.0,133,67.2,133
Tyron Smith,6161,T,DAL,7,0,9,81.2,100.0,71,36.0,71,91.2,0,100.0,197,197,90.7,100.0,106,53.8,106
Terence Steele,39461,T,DAL,6,0,9,73.5,100.0,71,36.2,71,77.9,1,100.0,196,196,72.3,100.0,105,53.6,105
Geoff Swaim,9679,TE,TEN,8,0,31,62.3,100.0,80,41.2,80,57.3,0,100.0,194,194,53.8,100.0,104,53.6,104
Rodger Saffold,5558,G,TEN,8,0,31,51.3,100.0,79,40.7,79,79.9,0,100.0,194,194,90.7,100.0,108,55.7,108
Zack Martin,8651,G,DAL,6,0,9,73.0,100.0,69,35.8,69,93.3,0,100.0,193,193,96.5,100.0,104,53.9,104
Carson Wentz,10636,QB,IND,8,0,14,60.1,100.0,71,36.8,71,60.1,0,94.1,193,205,60.0,97.3,110,57.0,113
Oli Udoh,28394,G,MIN,7,1,18,83.0,100.0,38,19.8,38,63.2,5,100.0,192,192,52.6,100.0,144,75.0,144
Ezra Cleveland,41973,G,MIN,7,0,18,58.6,100.0,38,19.8,38,60.5,0,100.0,192,192,58.0,100.0,144,75.0,144
Garrett Bradbury,46013,C,MIN,7,0,18,68.2,100.0,38,19.8,38,68.7,1,100.0,192,192,66.0,100.0,144,75.0,144
Brian O'Neill,46854,T,MIN,7,0,18,65.7,100.0,38,19.8,38,62.6,0,100.0,192,192,63.3,100.0,144,75.0,144
Sam Darnold,29048,QB,CAR,8,0,5,60.0,98.7,76,39.6,77,60.0,0,89.7,192,214,60.0,97.2,104,54.2,107
Riley Reiff,7029,T,CIN,8,0,7,69.4,100.0,48,25.3,48,69.7,0,100.0,190,190,68.4,100.0,125,65.8,125
Kirk Cousins,7102,QB,MIN,7,0,18,60.0,100.0,38,20.1,38,60.0,0,98.4,189,192,60.0,99.3,143,75.7,144
Alex Mack,4944,C,SF,7,0,28,52.5,100.0,69,36.9,69,65.5,0,100.0,187,187,73.1,100.0,93,49.7,93
Daniel Brunskill,34807,G,SF,7,0,28,64.0,100.0,69,36.9,69,61.0,0,100.0,187,187,58.7,100.0,93,49.7,93
