player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Darren Hall,60742,CB,ATL,4,0,2,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,2.7,1,37,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Amen Ogbongbemiga,42449,LB,LAC,3,0,27,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,8.7,2,23,2,75.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Denzel Ward,49558,CB,CLV,10,0,8,1,0,0,0,0,0,50.0,1,1,100.0,1,1,0,0,0.7,2,294,2,75.0,0,1,0,0,50.0,1,1,50.0,0,0,0,1,1,0
Jarrod Wilson,10902,S,NYJ,4,0,22,1,1,0,1,1,0,100.0,3,3,66.7,1,1,0,0,3.0,3,101,3,66.7,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Khaleke Hudson,49073,LB,WAS,3,0,32,1,1,0,1,0,0,50.0,1,1,50.0,0,0,0,0,40.0,2,5,2,50.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Josh Jones,11816,S,IND,2,0,14,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,8.3,1,12,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kevin King,11788,CB,GB,6,0,12,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.6,1,161,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Kindle Vildor,49346,CB,CHI,10,0,6,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,0.6,2,356,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Jamal Perry,12259,S,MIA,1,0,17,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,33.3,1,3,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Chapelle Russell,38876,LB,JAX,2,0,15,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,11.1,1,9,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Steven Nelson,9531,CB,PHI,11,0,24,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.2,1,405,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Kyle Fuller,8649,CB,DEN,9,0,10,0,2,0,0,2,0,100.0,2,2,50.0,0,0,0,0,0.8,2,248,2,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Andre Chachere,51194,S,PHI,2,0,24,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,4.5,1,22,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Caden Sterns,76725,S,DEN,9,0,10,0,1,0,0,1,0,80.0,4,2,37.5,1,1,0,0,5.0,5,100,3,50.0,0,0,0,0,20.0,1,1,100.0,1,1,0,2,2,0
Markus Bailey,49681,LB,CIN,7,0,7,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,4.0,1,25,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Shaquill Griffin,11845,CB,JAX,10,0,15,1,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0.6,2,350,2,50.0,0,1,0,0,50.0,1,1,50.0,0,0,0,0,0,0
Grant Delpit,60685,S,CLV,10,0,8,0,1,0,0,1,1,66.7,2,2,75.0,1,1,0,1,1.7,3,172,2,50.0,0,0,0,0,33.3,1,0,0.0,0,0,0,1,1,0
Avery Williams,42873,CB,ATL,5,0,2,3,2,0,1,0,0,33.3,2,1,25.0,0,0,0,0,7.9,6,76,5,41.7,0,2,2,0,66.7,4,4,50.0,0,0,0,0,0,0
Tre'Davious White,11782,CB,BUF,10,0,4,0,2,0,0,0,0,0.0,0,0,,0,0,0,0,1.4,5,360,3,40.0,0,0,2,0,100.0,5,3,40.0,1,0,0,1,0,0
Myles Bryant,43336,CB,NE,7,0,19,1,0,0,1,0,0,75.0,3,2,50.0,1,1,0,0,2.4,4,166,2,37.5,0,0,0,0,25.0,1,0,0.0,0,0,0,1,1,0
Daryl Worley,10711,CB,DET,2,0,11,0,2,0,0,1,1,66.7,2,1,25.0,0,0,0,1,16.7,3,18,2,33.3,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0,0
M.J. Stewart,49397,S,CLV,3,0,8,0,2,0,0,2,0,66.7,2,2,50.0,0,0,0,0,4.7,3,64,2,33.3,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Nevin Lawson,8768,CB,JAX,5,0,15,0,2,0,0,2,0,66.7,2,2,50.0,0,0,0,0,3.0,3,100,2,33.3,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Avonte Maddox,50543,CB,PHI,11,0,24,2,1,0,2,1,0,77.8,7,4,35.7,1,0,0,0,2.9,9,312,4,27.8,0,0,0,0,22.2,2,0,0.0,0,0,0,1,0,0
Anthony Harris,9895,S,PHI,9,0,24,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.6,2,319,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Chris Claybrooks,76692,CB,JAX,5,0,15,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,3.0,2,67,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
