player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Darren Waller,9637,TE,LV,2,25,0,23,10.8,1,50.0,0.0,0,2,14.3,1,5,0,52.1,71.3,0,25,9.1,4,44,6,86.4,38,101.7,12,48.0,1,87,18,3.0,14.5,2.29,0,9.4,0,72.7,100.0,1,1,11.1,1,2,0,54.5,67.6,0,13,4.7,2,43,8,93.0,40,92.6,11,44.0,0,79,40,5.0,9.9,1.98
CeeDee Lamb,61570,WR,DAL,2,24,0,9,16.0,0,50.0,,0,0,0.0,0,1,0,64.7,71.3,0,22,0.0,0,12,1,91.7,11,129.2,2,8.3,1,22,6,6.0,22.0,2.0,0,10.4,2,46.2,,0,0,25.0,2,4,0,31.8,67.8,2,22,1.9,1,53,6,86.8,46,18.6,13,54.2,0,55,31,5.2,9.2,1.2
Amari Cooper,9437,WR,DAL,2,22,0,9,10.8,0,75.0,100.0,1,1,0.0,0,3,0,70.5,84.0,0,21,0.0,0,14,3,85.7,12,138.5,4,18.2,2,33,0,0.0,11.0,2.75,0,8.7,2,73.3,33.3,1,3,0.0,0,6,0,78.7,68.5,0,28,0.0,0,56,11,94.6,53,94.9,15,68.2,0,114,29,2.6,10.4,2.15
Mike Williams,11762,WR,LAC,2,22,0,27,10.1,0,42.9,50.0,2,4,0.0,0,1,0,72.1,70.3,0,20,0.0,0,30,3,90.0,27,58.0,7,31.8,0,34,6,2.0,11.3,1.26,0,10.7,0,76.9,33.3,1,3,16.7,2,7,0,43.8,80.3,0,27,0.0,0,44,10,90.9,40,105.9,13,59.1,0,124,48,4.8,12.4,3.1
Diontae Johnson,33441,WR,PIT,2,22,0,25,7.1,0,28.6,,0,0,0.0,0,1,0,68.3,59.1,0,14,0.0,0,22,2,95.5,21,39.6,7,31.8,0,20,27,13.5,10.0,0.95,0,9.2,1,70.0,50.0,1,2,0.0,0,4,0,75.6,67.0,1,13,0.0,0,38,7,94.7,36,43.3,10,45.5,0,54,37,5.3,7.7,1.5
Brandin Cooks,8655,WR,HST,2,21,0,13,13.0,0,66.7,100.0,1,1,0.0,0,4,0,72.1,74.6,0,40,0.0,0,26,4,84.6,22,149.3,6,28.6,1,78,13,3.3,19.5,3.55,0,14.8,1,66.7,66.7,2,3,0.0,0,4,0,78.0,70.9,0,52,0.0,0,41,10,97.6,40,94.3,15,71.4,0,132,30,3.0,13.2,3.3
Keenan Allen,7857,WR,LAC,2,20,0,27,11.4,1,62.5,50.0,1,2,16.7,1,5,1,45.8,67.0,1,42,0.0,0,32,5,90.6,29,56.8,8,40.0,0,81,14,2.8,16.2,2.79,0,10.1,2,72.7,,0,0,11.1,1,6,0,58.5,82.2,0,30,0.0,0,50,8,92.0,46,110.8,11,55.0,0,127,55,6.9,15.9,2.76
Stefon Diggs,9579,WR,BUF,2,20,0,4,10.0,0,50.0,0.0,0,3,0.0,0,2,0,74.6,63.4,1,9,0.0,0,36,5,88.9,32,52.1,10,50.0,1,35,13,2.6,7.0,1.09,0,13.9,0,80.0,100.0,2,2,0.0,0,5,0,77.3,75.8,0,41,0.0,0,51,8,94.1,48,105.8,10,50.0,0,94,12,1.5,11.8,1.96
T.J. Hockenson,40912,TE,DET,2,20,0,11,6.1,0,85.7,0.0,0,1,0.0,0,5,0,75.6,86.3,0,22,8.3,2,24,6,87.5,21,151.5,7,35.0,1,76,38,6.3,12.7,3.62,0,8.4,1,70.0,0.0,0,1,0.0,0,4,0,76.5,69.1,1,23,3.6,2,56,7,87.5,49,46.2,10,50.0,0,61,33,4.7,8.7,1.24
Deebo Samuel,48274,WR,SF,2,20,0,28,18.5,0,50.0,50.0,1,2,0.0,0,1,0,64.7,91.0,0,79,0.0,0,5,1,100.0,5,135.4,2,10.0,1,79,53,53.0,79.0,15.8,0,6.6,2,81.3,100.0,1,1,7.1,1,7,1,63.5,82.7,0,40,0.0,0,36,13,100.0,36,115.4,16,80.0,0,187,102,7.8,14.4,5.19
Cooper Kupp,11824,WR,LA,2,20,0,26,5.0,3,80.0,,0,0,0.0,0,4,0,72.1,91.7,0,17,0.0,0,13,4,100.0,13,105.0,5,25.0,0,46,34,8.5,11.5,3.54,0,4.6,1,77.8,100.0,1,1,0.0,0,3,0,75.6,76.2,1,43,0.0,0,32,7,96.9,31,71.1,9,45.0,0,95,80,11.4,13.6,3.06
Tyreek Hill,10799,WR,KC,2,19,0,16,15.5,0,50.0,0.0,0,1,0.0,0,2,0,68.3,77.1,0,11,0.0,0,9,2,88.9,8,61.5,4,21.1,0,17,0,0.0,8.5,2.13,0,14.0,1,78.6,0.0,0,2,0.0,0,7,0,78.7,83.4,0,75,0.0,0,53,11,94.3,50,142.6,14,73.7,1,191,55,5.0,17.4,3.82
Sterling Shepard,10674,WR,NYG,2,19,0,21,10.0,0,80.0,66.7,2,3,20.0,1,3,0,46.3,67.9,0,20,0.0,0,18,4,83.3,15,118.3,5,26.3,0,62,18,4.5,15.5,4.13,0,8.9,2,100.0,100.0,2,2,0.0,0,4,0,76.5,76.5,0,37,0.0,0,41,8,95.1,39,158.3,8,42.1,1,106,35,4.4,13.3,2.72
D.J. Moore,48267,WR,CAR,2,19,0,5,8.0,0,75.0,75.0,3,4,0.0,0,4,0,74.6,75.5,0,13,0.0,0,31,6,96.8,30,128.6,8,42.1,1,47,15,2.5,7.8,1.57,0,12.7,1,57.1,,0,0,20.0,1,3,0,45.8,66.1,0,27,0.0,0,33,4,93.9,31,90.2,7,36.8,0,68,21,5.3,17.0,2.19
