player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Darren Waller,9637,TE,LV,2,10.0,1,60.0,33.3,1,3,0,11.8,2,7,23,0,52.8,73.3,63.2,65.6,68.4,52.0,53,0,25,5.9,6,102,0,15,90.2,92,29.4,30,93.8,25,1,18.6,19,170,62,4.1,11.3,1.85
CeeDee Lamb,61570,WR,DAL,2,9.5,3,62.5,,0,0,0,11.8,2,10,9,0,52.8,75.8,81.7,64.9,80.9,0.0,0,2,34,1.2,1,84,0,15,89.3,75,39.3,33,65.5,24,1,58.3,49,185,105,7.0,12.3,2.47
Amari Cooper,9437,WR,DAL,2,9.0,2,72.7,50.0,3,6,0,0.0,0,10,9,0,81.7,73.3,71.2,,72.2,0.0,0,0,28,0.0,0,93,0,16,93.5,87,37.6,35,123.9,22,2,62.4,58,163,34,2.1,10.2,1.87
Mike Williams,11762,WR,LAC,2,9.9,1,68.2,50.0,4,8,0,11.8,2,10,27,0,54.5,73.6,82.3,,81.3,0.0,0,0,27,0.0,0,83,0,15,91.6,76,14.5,12,122.0,22,2,85.5,71,173,66,4.4,11.5,2.28
Diontae Johnson,33441,WR,PIT,2,8.8,2,63.6,66.7,2,3,0,0.0,0,8,25,0,80.6,72.7,71.3,,72.0,0.0,0,1,41,0.0,0,73,1,14,95.9,70,8.2,6,78.0,22,1,91.8,67,141,88,6.3,10.1,2.01
Brandin Cooks,8655,WR,HST,2,14.3,1,66.7,75.0,3,4,1,0.0,0,8,13,0,80.6,72.7,74.6,,74.2,0.0,0,0,52,0.0,0,70,1,14,92.9,65,34.3,24,115.2,21,1,64.3,45,210,43,3.1,15.0,3.23
Keenan Allen,7857,WR,LAC,2,10.7,3,65.0,50.0,1,2,0,13.3,2,11,27,1,51.2,22.4,75.9,,77.1,1.1,1,2,42,0.0,0,90,2,13,92.2,83,65.6,59,60.0,20,0,32.2,29,208,69,5.3,16.0,2.51
Stefon Diggs,9579,WR,BUF,2,12.0,0,65.0,40.0,2,5,0,0.0,0,7,4,0,81.1,73.0,71.9,,71.4,0.0,0,1,41,0.0,0,94,0,13,92.6,87,20.2,19,79.0,20,1,77.7,73,129,25,1.9,9.9,1.48
T.J. Hockenson,40912,TE,DET,2,7.9,1,80.0,33.3,1,3,0,0.0,0,11,11,0,82.7,73.9,81.9,75.4,80.7,27.0,27,1,23,5.0,5,100,0,16,89.0,89,66.0,66,113.1,20,2,7.0,7,163,74,4.6,10.2,1.83
Deebo Samuel,48274,WR,SF,2,7.4,2,75.0,66.7,2,3,0,11.8,2,9,28,1,51.5,21.5,84.0,,83.3,0.0,0,0,79,0.0,0,53,0,15,98.1,52,34.0,18,133.3,20,1,66.0,35,282,157,10.5,18.8,5.42
Cooper Kupp,11824,WR,LA,2,8.9,5,80.0,50.0,1,2,0,0.0,0,11,26,0,81.7,75.2,90.7,,91.6,0.0,0,1,56,0.0,0,60,0,16,98.3,59,75.0,45,137.5,20,3,23.3,14,271,147,9.2,16.9,4.59
Tyreek Hill,10799,WR,KC,2,13.4,1,73.7,0.0,0,3,1,0.0,0,9,16,0,80.6,73.6,80.6,,80.8,1.4,1,0,75,0.0,0,74,2,14,94.6,70,44.6,33,127.3,19,1,54.1,40,211,62,4.4,15.1,3.01
Sterling Shepard,10674,WR,NYG,2,8.9,2,84.2,85.7,6,7,0,5.9,1,10,21,0,68.0,74.0,76.3,62.4,76.6,0.0,0,0,37,1.2,1,86,0,16,90.7,78,74.4,64,129.6,19,1,25.6,22,207,61,3.8,12.9,2.65
D.J. Moore,48267,WR,CAR,2,9.5,2,73.7,75.0,3,4,0,6.7,1,10,5,0,65.6,74.2,82.4,,79.5,0.0,0,0,27,0.0,0,75,0,14,96.0,72,18.7,14,115.9,19,1,81.3,61,159,53,3.8,11.4,2.21
Marvin Jones Jr.,7158,WR,JAX,2,15.1,1,57.9,100.0,2,2,0,8.3,1,5,15,0,60.6,71.5,63.2,,65.7,0.0,0,0,33,0.0,0,89,0,11,91.0,81,30.3,27,114.4,19,2,69.7,62,132,20,1.8,12.0,1.63
Calvin Ridley,48262,WR,ATL,2,11.4,2,66.7,33.3,1,3,0,7.7,1,6,2,0,62.1,71.9,62.6,,64.6,0.0,0,0,22,0.0,0,89,2,12,93.3,83,13.5,12,102.5,18,1,86.5,77,114,30,2.5,9.5,1.37
