player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Calais Campbell,4364,DI,BLT,7,0,0,3,74.8,7,13,216,100.0,13.4,29,0,4.6,0,229,229,20,0,78.2,4,10,102,100.0,18.6,19,6.9,0,110,110,14
Malcolm Jenkins,4937,S,NO,7,0,0,20,57.7,0,1,31,9.9,6.5,2,1,4.8,1,312,31,2,0,57.6,0,1,19,13.1,5.3,1,7.9,1,145,19,2
Jason McCourty,5127,S,MIA,7,0,0,17,54.5,0,0,4,2.1,0.0,0,0,0.0,0,194,4,0,0,55.5,0,0,2,2.2,0.0,0,0.0,0,93,2,0
Steve McLendon,5232,DI,TB,6,0,0,30,55.5,1,2,64,98.5,6.3,4,0,2.3,0,68,67,3,0,62.0,0,2,15,100.0,13.3,2,6.7,0,16,16,2
Ndamukong Suh,5527,DI,TB,8,1,0,30,53.8,5,11,234,97.7,7.3,17,1,4.3,2,256,250,18,0,55.6,3,9,106,98.3,12.3,13,6.6,1,118,116,13
Gerald McCoy,5528,DI,LV,1,0,0,23,55.2,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Tyson Alualu,5535,DI,PIT,2,0,0,25,59.4,1,1,38,100.0,7.9,3,0,2.6,0,40,40,2,0,61.3,1,1,29,100.0,10.3,3,3.4,0,30,30,2
Brandon Graham,5538,ED,PHI,2,0,0,24,60.6,1,1,30,100.0,10.0,3,0,3.3,0,32,32,2,0,69.2,1,1,14,100.0,21.4,3,7.1,0,15,15,2
Jason Pierre-Paul,5540,ED,TB,6,3,0,30,58.8,2,9,203,87.6,5.9,12,2,4.2,3,249,218,14,0,60.5,1,5,85,92.3,8.2,7,5.9,2,104,96,8
Kareem Jackson,5545,S,DEN,8,0,0,10,61.0,0,0,2,0.7,50.0,1,0,50.0,1,303,2,1,0,56.5,0,0,2,1.5,0.0,0,0.0,0,135,2,0
Devin McCourty,5552,S,NE,8,0,0,19,52.4,0,0,5,1.7,0.0,0,0,0.0,0,292,5,0,0,54.0,0,0,2,1.7,0.0,0,0.0,0,117,2,0
Jerry Hughes,5556,ED,BUF,7,2,1,4,89.6,3,19,150,94.9,20.7,31,3,8.7,2,176,167,24,0,90.9,2,14,67,92.9,32.8,22,14.9,2,84,78,18
Linval Joseph,5571,DI,LAC,7,0,1,27,87.0,1,9,130,100.0,15.4,20,1,4.6,1,141,141,11,0,90.0,0,5,40,100.0,27.5,11,8.8,1,45,45,6
Carlos Dunlap,5579,ED,SEA,8,4,0,29,64.6,3,15,180,90.9,15.0,27,0,6.1,2,208,189,20,3,65.1,2,7,94,94.3,16.0,15,5.9,1,105,99,10
