player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Davante Adams,8688,WR,GB,4,45,0,12,11.3,0,60.0,0.0,0,2,0.0,0,7,0,77.3,84.9,1,50,0.0,0,44,9,90.9,40,85.7,15,33.3,1,141,24,2.7,15.7,3.53,0,10.8,1,72.0,50.0,2,4,0.0,0,10,0,82.7,90.0,0,25,0.0,0,71,18,94.4,67,93.1,25,55.6,0,186,80,4.4,10.3,2.78
Cooper Kupp,11824,WR,LA,4,45,0,26,9.4,3,63.6,50.0,1,2,0.0,0,7,0,75.6,90.8,0,35,0.0,0,32,7,90.6,29,125.2,11,24.4,1,105,44,6.3,15.0,3.62,0,6.8,2,66.7,50.0,1,2,11.1,2,6,0,52.8,68.9,1,43,0.0,0,80,16,95.0,76,72.0,24,53.3,0,183,109,6.8,11.4,2.41
Deebo Samuel,48274,WR,SF,4,42,0,28,14.3,0,50.0,40.0,2,5,0.0,0,3,0,36.2,76.3,0,79,0.0,0,20,3,95.0,19,135.4,6,14.3,1,109,62,20.7,36.3,5.74,0,6.4,3,72.4,50.0,1,2,8.7,2,13,1,59.5,79.4,0,76,0.0,0,93,21,97.8,91,121.8,29,69.0,1,333,195,9.3,15.9,3.66
Calvin Ridley,48262,WR,ATL,4,42,0,2,8.4,0,77.8,50.0,1,2,12.5,1,5,0,52.5,72.5,0,20,0.0,0,29,7,89.7,26,132.9,9,21.4,1,63,35,5.0,9.0,2.42,0,13.1,2,59.3,25.0,2,8,5.9,1,8,0,68.0,65.6,0,22,0.0,0,114,16,93.9,107,78.9,27,64.3,0,178,43,2.7,11.1,1.66
D.J. Moore,48267,WR,CAR,4,42,0,5,8.5,0,63.2,57.1,4,7,0.0,0,7,0,79.4,78.2,1,39,0.0,0,65,12,93.8,61,76.9,19,45.2,1,121,63,5.3,10.1,1.98,0,14.1,4,71.4,100.0,1,1,9.1,1,8,0,60.2,75.0,0,29,0.0,0,68,10,95.6,65,113.7,14,33.3,0,194,74,7.4,19.4,2.98
Keenan Allen,7857,WR,LAC,4,42,0,27,9.4,1,71.4,75.0,3,4,9.1,1,8,1,60.2,76.6,1,42,0.0,0,55,10,90.9,50,67.9,14,33.3,0,121,30,3.0,12.1,2.42,0,9.1,2,65.2,66.7,2,3,16.7,3,7,0,41.6,69.3,0,30,0.0,0,98,15,95.9,94,84.9,23,54.8,0,157,65,4.3,10.5,1.67
Stefon Diggs,9579,WR,BUF,4,41,0,4,12.4,0,52.9,0.0,0,5,0.0,0,5,0,78.0,76.4,2,37,0.0,0,55,9,90.9,50,57.4,17,41.5,1,127,19,2.1,14.1,2.54,0,13.6,1,68.4,100.0,3,3,0.0,0,8,0,80.6,75.4,0,41,0.0,0,82,13,96.3,79,91.1,19,46.3,0,146,23,1.8,11.2,1.85
Jakobi Meyers,47468,WR,NE,4,40,0,19,11.1,0,68.4,66.7,2,3,7.1,1,8,0,63.5,76.0,0,27,1.4,1,69,13,88.4,61,93.3,19,47.5,0,156,52,4.0,12.0,2.56,0,6.2,1,68.4,85.7,6,7,7.1,1,2,0,63.2,53.8,0,17,2.0,2,98,13,94.9,93,77.1,19,47.5,0,82,17,1.3,6.3,0.88
Darren Waller,9637,TE,LV,4,39,0,23,12.1,1,47.4,25.0,1,4,10.0,1,8,0,58.5,72.9,1,25,6.6,5,76,9,90.8,69,65.2,19,48.7,1,128,33,3.7,14.2,1.86,0,8.9,0,76.5,100.0,1,1,13.3,2,5,0,48.0,65.9,0,23,6.1,5,82,13,91.5,75,99.9,17,43.6,0,139,55,4.2,10.7,1.85
Tyreek Hill,10799,WR,KC,4,38,0,16,16.5,0,72.7,0.0,0,2,0.0,0,6,1,76.5,74.9,0,44,0.0,0,45,8,88.9,40,137.3,11,28.9,1,117,20,2.5,14.6,2.93,0,13.2,2,78.9,0.0,0,2,0.0,0,11,0,81.1,83.2,0,75,0.0,0,72,15,95.8,69,136.3,19,50.0,1,244,73,4.9,16.3,3.54
