player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Tyler Bass,33010,K,BUF,8,0,3,2,66.7,3,3,100.0,4,78.5,0,0,,23,23,100.0,0,4,4,100.0,19,18,94.7,9,9,100.0
Chase McLaughlin,33285,K,CLV,9,0,4,4,100.0,4,2,50.0,8,80.7,0,0,,23,23,100.0,0,4,4,100.0,15,13,86.7,3,3,100.0
Rodrigo Blankenship,34038,K,IND,5,0,1,0,0.0,6,5,83.3,14,50.3,0,0,,8,7,87.5,0,4,3,75.0,14,11,78.6,3,3,100.0
Matt Ammendola,34039,K,NYJ,6,0,2,0,0.0,2,1,50.0,22,44.8,0,0,,10,9,90.0,0,3,3,100.0,12,9,75.0,5,5,100.0
Joey Slye,39235,K,SF,6,0,3,3,100.0,5,3,60.0,28,53.3,0,0,,12,9,75.0,0,2,2,100.0,13,11,84.6,3,3,100.0
Michael Badgley,39417,K,IND,5,0,0,0,,3,2,66.7,14,59.2,0,0,,19,18,94.7,0,2,2,100.0,5,4,80.0,0,0,
Matthew Wright,39675,K,JAX,5,0,4,3,75.0,2,1,50.0,15,56.6,0,0,,8,7,87.5,0,1,1,100.0,8,6,75.0,1,1,100.0
Mitch Wishnowsky,44663,P,SF,1,0,0,0,,1,0,0.0,28,29.7,0,0,,2,1,50.0,0,0,0,,1,0,0.0,0,0,
Brian Johnson,44869,K,NO,3,0,1,1,100.0,0,0,,20,54.6,0,0,,6,5,83.3,0,3,3,100.0,7,7,100.0,3,3,100.0
Matt Gay,57643,K,LA,9,0,2,2,100.0,5,4,80.0,26,72.5,0,0,,29,28,96.6,0,6,6,100.0,18,17,94.4,5,5,100.0
Evan McPherson,82583,K,CIN,9,0,4,3,75.0,4,2,50.0,7,69.7,0,0,,27,27,100.0,0,4,4,100.0,14,11,78.6,2,2,100.0
