player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Cooper Kupp,11824,WR,LA,15,174,0,26,0,-2.5,6,95.0,,0,0,0.0,0,9,0,93.2,91.4,0,43,0.0,0,69,19,94.2,65,119.2,20,11.5,1,172,219,11.5,9.1,2.65,8.7,14,78.5,46.2,6,13,4.5,4,51,0,91.1,93.0,0,59,1.3,5,389,84,93.6,364,141.5,107,61.5,9,1201,543,6.5,14.3,3.3
Davante Adams,8688,WR,GB,14,146,0,12,0,-0.2,3,100.0,,0,0,0.0,0,9,0,93.2,91.6,0,12,0.0,0,68,20,98.5,67,93.3,20,13.7,0,128,131,6.6,6.4,1.91,6.8,6,76.6,60.0,6,10,0.0,0,29,0,90.4,91.5,2,43,0.0,0,176,49,93.2,164,118.6,64,43.8,6,529,270,5.5,10.8,3.23
Justin Jefferson,61398,WR,MIN,15,146,0,18,0,-1.8,3,92.3,0.0,0,1,0.0,0,1,1,92.1,53.8,0,17,0.0,0,59,12,94.9,56,88.8,13,8.9,0,69,89,7.4,5.8,1.23,12.4,3,69.4,20.0,1,5,7.4,2,19,0,87.0,91.4,1,56,0.0,0,185,25,93.5,173,109.5,36,24.7,2,368,133,5.3,14.7,2.13
Tyreek Hill,10799,WR,KC,15,143,0,16,0,-2.3,4,100.0,,0,0,0.0,0,5,1,92.4,69.4,0,10,0.0,0,67,14,97.0,65,87.2,14,9.8,0,69,101,7.2,4.9,1.06,11.0,5,78.6,22.2,2,9,3.5,2,37,2,69.1,87.0,0,75,0.0,0,301,55,93.7,282,132.6,70,49.0,6,627,212,3.9,11.4,2.22
Diontae Johnson,33441,WR,PIT,14,141,0,25,0,-2.3,2,92.3,,0,0,0.0,0,6,0,92.4,69.2,0,14,0.0,0,54,12,92.6,50,90.7,13,9.2,0,75,102,8.5,6.3,1.5,3.8,1,80.0,,0,0,0.0,0,5,0,87.4,77.9,0,14,0.0,0,41,8,92.7,38,85.8,10,7.1,0,46,42,5.3,5.8,1.21
D.J. Moore,48267,WR,CAR,15,138,0,5,0,-1.5,1,86.7,,0,0,0.0,0,4,0,69.2,62.1,0,16,0.0,0,60,13,96.7,58,85.0,15,10.9,0,66,83,6.4,5.1,1.14,7.2,0,65.5,14.3,1,7,0.0,0,10,0,57.1,78.5,1,20,0.0,0,99,19,99.0,98,63.9,29,21.0,0,150,62,3.3,7.9,1.53
Stefon Diggs,9579,WR,BUF,15,137,0,4,0,-2.0,2,100.0,,0,0,0.0,0,3,1,91.4,57.8,0,12,0.0,0,50,8,100.0,50,92.7,8,5.8,0,50,66,8.3,6.3,1.0,12.7,2,61.9,50.0,1,2,0.0,0,7,1,90.7,81.8,1,61,0.0,0,124,13,95.2,118,86.0,21,15.3,1,183,63,4.8,14.1,1.55
Keenan Allen,7857,WR,LAC,14,134,0,27,0,-1.6,0,100.0,,0,0,0.0,0,1,0,91.6,57.0,0,7,0.0,0,38,9,97.4,37,79.2,9,6.7,0,26,40,4.4,2.9,0.7,8.9,2,75.7,55.6,5,9,3.6,2,33,1,68.8,80.3,2,37,0.0,0,370,53,94.9,351,96.1,70,52.2,2,560,174,3.3,10.6,1.6
Mark Andrews,47436,TE,BLT,15,128,0,3,0,-2.0,1,100.0,,0,0,0.0,0,1,0,90.6,67.6,0,12,6.5,2,31,4,83.9,26,96.9,4,3.1,0,29,37,9.3,7.3,1.12,11.7,3,64.8,50.0,8,16,3.4,2,45,1,89.8,91.8,7,43,0.6,2,363,57,93.4,339,77.4,88,68.8,5,750,219,3.8,13.2,2.21
Marquise Brown,61568,WR,BLT,14,125,0,3,0,-2.0,1,90.9,,0,0,0.0,0,2,1,92.1,66.9,0,11,0.0,0,26,10,88.5,23,81.4,11,8.8,0,39,60,6.0,3.9,1.7,10.1,4,72.3,66.7,2,3,2.9,1,13,2,90.0,65.8,1,49,0.0,0,187,34,95.2,178,101.8,47,37.6,2,385,184,5.4,11.3,2.16
