player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Cameron Johnston,12255,P,HST,16,83,83,4.15,41.96,46.93,8.1,0,0,10,21,13,61.6,35,69,7,0,49.4,332,41,83,344.75,3483,4,3895
Tristan Vizcaino,13076,K,LAC,1,1,1,4.01,26.0,32.0,6.0,0,0,0,0,27,60.0,1,32,0,0,0.0,6,0,1,4.01,26,0,32
Johnny Townsend,22261,P,KC,4,13,13,3.96,36.77,42.77,11.6,0,0,0,5,16,46.7,3,63,2,0,38.5,58,5,13,51.44,478,1,556
Corey Bojorquez,27626,P,GB,16,52,52,4.31,40.08,46.77,12.8,0,0,7,11,12,62.1,21,82,9,0,40.4,268,21,52,223.99,2084,4,2432
Logan Cooke,29214,P,JAX,15,64,64,4.34,44.27,47.28,8.2,1,0,8,26,15,72.6,32,68,8,0,32.8,173,21,65,277.96,2833,1,3026
Ryan Winslow,30026,P,WAS,4,16,16,4.01,37.44,39.06,2.9,0,0,3,3,32,45.4,3,46,1,0,56.3,26,9,16,64.15,599,0,625
Tommy Townsend,33007,P,KC,14,35,35,4.34,44.6,47.0,4.0,0,0,5,9,16,47.7,20,68,4,0,45.7,64,16,35,151.97,1561,1,1645
Sterling Hofrichter,33541,P,TB,2,6,6,4.34,34.17,37.83,11.0,0,0,0,4,30,59.5,3,45,0,0,33.3,22,2,6,26.04,205,0,227
Joseph Charlton,33672,P,CAR,5,21,21,4.6,37.52,39.1,11.0,1,0,2,14,5,61.8,8,54,2,0,14.3,33,3,22,96.59,788,0,821
Jake Bailey,33963,P,NE,16,46,46,4.18,42.17,47.35,8.6,3,0,6,12,19,62.0,24,71,7,0,34.8,138,16,49,192.1,1940,5,2178
Matt Ammendola,34039,K,NYJ,1,6,6,3.98,42.5,48.5,12.0,0,0,0,1,22,56.0,2,65,2,0,50.0,36,3,6,23.88,255,0,291
Jack Fox,34735,P,DET,16,63,63,4.3,42.48,49.22,8.4,0,0,10,10,11,58.8,18,70,2,0,54.0,285,34,63,270.88,2676,7,3101
Michael Dickson,35381,P,SEA,16,81,81,4.2,41.77,47.12,7.3,0,0,12,21,29,65.0,41,68,6,0,39.5,234,32,81,340.07,3383,10,3817
A.J. Cole III,36038,P,LV,16,60,60,4.37,42.4,50.35,13.0,0,0,5,15,23,86.1,30,71,7,0,43.3,337,26,60,262.45,2544,7,3021
J.K. Scott,38809,P,JAX,1,4,4,4.74,39.75,39.75,,0,0,0,4,15,56.5,1,47,0,0,0.0,0,0,4,18.97,159,0,159
Corliss Waitman,39620,P,PIT,2,7,7,4.12,42.57,52.14,9.4,0,0,1,0,25,53.3,1,63,0,0,71.4,47,5,7,28.82,298,1,365
Mitch Wishnowsky,44663,P,SF,15,55,55,4.22,41.18,45.11,6.4,0,0,10,15,28,59.5,23,67,7,0,32.7,116,18,55,232.1,2265,5,2481
Braden Mann,44664,P,NYJ,9,31,31,4.45,39.84,44.45,11.2,0,0,6,6,22,66.2,12,63,7,0,35.5,123,11,31,138.07,1235,1,1378
Blake Gillikin,45045,P,NO,16,81,81,4.25,41.94,47.6,9.0,0,0,11,18,20,64.4,31,63,6,0,51.9,379,42,81,344.07,3397,4,3856
Cameron Nizialek,60273,P,PIT,4,18,18,4.09,39.78,45.39,8.7,0,0,3,3,25,53.6,7,62,3,0,38.9,61,7,18,73.59,716,2,817
Pressley Harvin III,62973,P,PIT,14,62,62,4.28,38.11,43.29,10.0,0,0,5,14,25,55.5,23,64,14,0,41.9,261,26,62,265.48,2363,3,2684
Jamie Gillan,63303,P,CLV,12,42,42,4.22,39.52,43.86,8.5,0,0,3,12,8,52.6,16,65,7,0,45.2,162,19,42,177.29,1660,1,1842
Arryn Siposs,82019,P,PHI,15,52,52,4.27,39.52,44.79,9.3,0,0,9,12,24,69.4,17,68,5,0,44.2,214,23,52,222.19,2055,3,2329
