player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Malcolm Jenkins,4937,S,NO,10,377,0,20,1,8.1,50.0,88.7,19.3,9.7,0,2,16.7,61.3,1,31,20.0,2,2,39.2,6,126,33.4,142,1,7,12,0,87,42,0.8,14.5,0,2,5.2,81.0,94.0,12.4,10.0,0,2,9.5,68.7,0,26,4.2,1,2,107.5,17,220,58.4,234,10,21,21,1,126,49,0.6,7.4
Jason McCourty,5127,S,MIA,7,190,0,17,0,8.1,62.5,97.0,18.6,11.6,0,3,37.5,78.9,0,23,0.0,0,3,75.5,5,98,51.6,101,2,5,8,0,41,19,0.4,8.2,0,2,12.3,100.0,98.8,26.0,26.0,0,0,0.0,63.2,0,25,0.0,0,0,118.8,3,80,42.1,81,0,3,3,0,45,8,0.6,15.0
Steve McLendon,5232,DI,TB,7,2,0,30,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,15,0,0,0,0,0,0,,,0,0,,,1.7,,,0,0,,65.6,1,,0.0,0,0,0.0,0,1,50.0,59,0,1,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,10,7,0,30,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,79,0,0,0,0,0,0,,,0,0,3.0,100.0,1.6,3.0,3.0,1,0,0.0,57.9,0,5,0.0,0,0,87.5,1,3,42.9,187,4,2,1,0,5,2,1.7,5.0
Joe Haden,5532,CB,PIT,8,285,0,25,2,14.0,88.9,100.0,7.3,6.4,0,1,11.1,44.5,0,37,0.0,0,1,155.8,8,64,22.5,64,0,5,9,1,125,31,2.2,15.6,0,1,12.5,47.1,100.0,21.6,10.2,0,3,17.6,75.1,0,14,30.0,3,3,56.7,8,181,63.5,181,3,6,17,0,63,25,0.4,7.9
Jason Pierre-Paul,5540,ED,TB,8,34,0,30,0,,,1.5,,,0,0,,55.7,0,,100.0,1,0,0.0,0,1,2.9,68,0,0,0,0,0,0,0.0,,0,1,5.4,100.0,12.4,5.0,5.0,0,0,0.0,72.5,0,24,20.0,3,0,147.1,5,26,76.5,209,5,11,5,1,49,22,2.0,9.8
Kareem Jackson,5545,S,DEN,10,372,0,10,0,11.0,75.0,98.7,50.3,37.8,0,0,0.0,55.1,0,8,26.3,5,0,80.2,3,157,42.2,159,1,14,4,0,15,14,0.1,5.0,0,0,6.7,80.0,100.0,12.1,9.7,0,0,0.0,65.7,1,17,5.9,1,0,59.6,8,104,28.0,104,3,16,10,0,78,36,0.8,9.8
Devin McCourty,5552,S,NE,11,399,0,19,0,7.2,60.0,98.9,55.3,33.2,1,1,20.0,61.3,1,13,10.0,1,1,35.8,3,175,43.9,177,0,9,5,0,28,7,0.2,9.3,0,5,19.7,44.4,98.5,46.3,20.6,0,3,33.3,66.6,1,33,7.1,1,3,37.0,4,196,49.1,199,0,8,9,0,81,15,0.4,20.3
Jerry Hughes,5556,ED,BUF,10,12,0,4,0,14.0,0.0,5.5,,4.0,0,0,0.0,72.2,0,,0.0,0,0,39.6,0,4,33.3,73,1,1,1,0,0,0,0.0,,0,0,15.0,100.0,4.8,5.0,5.0,0,0,0.0,46.3,0,18,,0,0,118.8,1,6,50.0,125,1,0,1,0,18,3,3.6,18.0
Carlos Dunlap,5579,ED,SEA,10,27,0,29,1,,,2.1,,,0,0,,60.6,0,,0.0,0,0,0.0,0,1,3.7,47,1,1,0,0,0,0,,,0,0,1.5,100.0,15.2,10.5,10.5,0,0,0.0,51.1,0,4,,0,0,79.2,2,22,81.5,145,0,0,2,0,5,2,0.2,2.5
