player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Malcolm Jenkins,4937,S,NO,1,0,-1.3,66.7,94.4,15.0,10.0,0,0,0,0.0,20,59.3,59.4,76.5,56.1,61.4,77.5,0,3,0.0,0,0,1,70.1,2,34,36,2,3,3,0,5,11,0.2,2.5
Jason McCourty,5127,S,MIA,1,0,14.0,75.0,93.0,12.0,9.0,0,0,1,25.0,17,73.6,72.8,75.2,56.1,59.6,64.4,0,25,0.0,0,1,0,99.0,3,40,43,2,3,4,0,33,5,0.9,11.0
Ndamukong Suh,5527,DI,TB,1,0,,,2.1,,,0,0,0,,30,60.0,51.7,2.2,57.8,58.9,67.4,0,,,0,0,1,0.0,0,1,47,0,0,0,0,0,0,0.0,
Joe Haden,5532,CB,PIT,1,0,14.3,75.0,100.0,18.7,14.0,0,0,0,0.0,25,88.6,85.2,79.2,,52.3,61.1,0,37,0.0,0,0,0,108.3,3,62,62,2,5,4,0,42,13,0.8,14.0
Jason Pierre-Paul,5540,ED,TB,1,1,0.0,100.0,11.1,2.3,2.3,0,0,0,0.0,30,80.5,65.2,80.8,51.7,69.3,79.2,0,6,0.0,0,0,0,81.9,3,7,63,1,4,3,0,11,11,1.6,3.7
Kareem Jackson,5545,S,DEN,1,0,7.5,0.0,100.0,,21.5,0,0,0,0.0,10,65.0,65.2,84.2,,57.3,30.9,0,,,0,0,0,39.6,0,45,45,0,0,2,0,0,0,0.0,
Devin McCourty,5552,S,NE,1,2,,,100.0,,,0,1,0,,19,67.2,73.3,76.4,,71.0,85.7,0,,0.0,0,0,0,0.0,0,30,30,0,2,0,0,0,0,0.0,
Jerry Hughes,5556,ED,BUF,1,0,,,5.0,,,0,0,0,,4,60.5,83.7,79.0,84.3,64.0,69.2,0,,0.0,0,0,0,0.0,0,1,20,0,1,0,0,0,0,0.0,
Carlos Dunlap,5579,ED,SEA,1,0,,,10.7,,,0,0,0,,29,60.8,73.8,80.0,62.8,76.4,73.0,0,,,0,0,0,0.0,0,3,28,0,0,0,0,0,0,0.0,
Von Miller,6154,ED,DEN,1,0,,,12.9,,,0,0,0,,10,78.1,86.8,77.9,79.5,63.5,73.3,0,,0.0,0,0,0,0.0,0,4,31,3,1,0,0,0,0,0.0,
Patrick Peterson,6157,CB,MIN,1,0,-1.3,66.7,100.0,16.0,10.7,0,0,0,0.0,18,66.0,64.6,79.2,,56.0,72.8,0,7,0.0,0,0,0,75.7,2,33,33,1,1,3,0,13,20,0.4,6.5
J.J. Watt,6163,DI,ARZ,1,0,,,2.9,,,0,0,0,,1,59.5,67.5,78.0,58.1,76.9,70.5,0,,,0,0,0,0.0,0,1,35,0,0,0,0,0,0,0.0,
Robert Quinn,6166,ED,CHI,1,0,,,15.0,,,0,0,0,,6,61.0,68.4,77.5,66.5,61.9,,0,,,0,0,0,0.0,0,3,20,0,0,0,0,0,0,0.0,
Justin Houston,6222,ED,BLT,1,0,0.0,100.0,4.8,2.0,2.0,0,0,0,0.0,3,41.4,78.7,78.9,76.6,75.7,32.5,0,27,100.0,1,0,0,118.8,1,2,42,0,0,1,0,27,27,13.5,27.0
K.J. Wright,6251,LB,LV,1,0,5.0,100.0,100.0,17.0,17.0,0,0,0,0.0,23,57.9,60.5,75.5,,62.0,28.1,0,29,50.0,1,0,0,118.8,1,17,17,0,1,1,0,29,24,1.7,29.0
Pernell McPhee,6317,ED,BLT,1,0,,,11.1,,,0,0,0,,3,61.6,59.1,78.0,50.5,70.9,70.9,0,,,0,0,0,0.0,0,3,27,1,0,0,0,0,0,0.0,
Malcolm Smith,6394,LB,CLV,1,0,6.0,100.0,84.6,4.0,4.0,0,0,0,0.0,8,29.9,29.6,70.5,54.4,62.7,29.0,0,11,50.0,1,0,0,145.8,2,11,13,0,1,2,2,19,7,2.4,9.5
Chris Harris Jr.,6457,CB,LAC,1,0,1.0,100.0,96.7,12.5,12.5,0,0,0,0.0,27,77.1,76.6,76.9,59.0,63.9,,0,9,,0,0,0,97.9,2,29,30,0,0,2,0,15,13,0.6,7.5
Mario Addison,6558,ED,BUF,1,0,,,10.0,,,0,0,0,,4,60.4,65.1,77.6,66.1,57.0,69.2,0,,,0,0,0,0.0,0,2,20,1,0,0,0,0,0,0.0,
