player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
David Quessenberry,7957,T,TEN,16,0,31,69.7,100.0,192,37.3,192,88.4,0,100.0,515,515,91.8,100.0,283,55.0,283
Ben Jones,7099,C,TEN,16,0,31,62.1,100.0,182,36.8,182,80.5,2,100.0,495,495,87.0,100.0,279,56.4,279
Ryan Tannehill,7014,QB,TEN,16,0,31,60.9,98.9,180,38.6,182,60.5,0,93.4,466,499,60.1,96.1,272,58.4,283
Laken Tomlinson,9461,G,SF,16,0,28,59.6,100.0,154,33.3,154,74.3,2,100.0,463,463,80.3,100.0,260,56.2,260
Daniel Brunskill,34807,G,SF,16,0,28,59.4,100.0,154,33.6,154,61.8,0,100.0,458,458,68.5,100.0,258,56.3,258
Alex Mack,4944,C,SF,16,0,28,66.9,100.0,154,33.6,154,68.4,1,100.0,458,458,69.7,100.0,258,56.3,258
Jordan Mailata,66916,T,PHI,14,0,24,75.4,100.0,129,28.5,129,87.8,2,100.0,453,453,86.4,100.0,288,63.6,288
David Andrews,9948,C,NE,16,0,19,81.8,100.0,291,64.4,291,77.6,2,100.0,452,452,55.4,100.0,68,15.0,68
Joel Bitonio,8670,G,CLV,16,0,8,80.6,100.0,241,55.1,241,92.1,1,100.0,437,437,92.5,100.0,151,34.6,151
Cesar Ruiz,59857,G,NO,16,0,20,52.9,100.0,177,40.5,177,52.8,0,100.0,437,437,51.8,100.0,206,47.1,206
Wyatt Teller,46131,G,CLV,16,0,8,78.6,100.0,241,55.1,241,87.0,4,100.0,437,437,90.4,100.0,151,34.6,151
Jason Kelce,6343,C,PHI,16,0,24,83.1,100.0,125,28.7,125,89.4,0,100.0,436,436,80.3,100.0,274,62.8,274
Trent Williams,5529,T,SF,15,0,28,81.0,100.0,145,34.0,145,97.9,1,100.0,427,427,98.6,100.0,238,55.7,238
Brian O'Neill,46854,T,MIN,16,0,18,58.3,100.0,90,21.2,90,63.4,1,100.0,425,425,63.6,100.0,299,70.4,299
Ezra Cleveland,41973,G,MIN,16,0,18,61.5,100.0,90,21.2,90,71.5,1,100.0,425,425,69.4,100.0,299,70.4,299
Kevin Zeitler,7032,G,BLT,16,0,3,59.5,100.0,268,63.5,268,67.1,2,100.0,422,422,80.1,100.0,119,28.2,119
Carson Wentz,10636,QB,IND,16,0,14,60.3,98.6,141,33.6,143,60.4,0,93.1,420,451,60.4,98.1,254,60.5,259
Tyler Biadasz,41178,C,DAL,16,0,9,61.0,100.0,154,37.0,154,67.9,3,100.0,416,416,67.9,100.0,219,52.6,219
Taylor Moton,11819,T,CAR,16,0,5,72.6,100.0,169,40.7,169,70.2,1,100.0,415,415,65.1,100.0,201,48.4,201
Alejandro Villanueva,9091,T,BLT,16,0,3,68.5,100.0,262,63.4,262,66.8,3,100.0,413,413,59.6,100.0,115,27.8,115
J.C. Tretter,7904,C,CLV,15,0,8,70.5,100.0,229,55.4,229,74.7,3,100.0,413,413,72.0,100.0,144,34.9,144
Nate Davis,46808,G,TEN,13,0,31,74.6,100.0,151,36.8,151,71.0,2,100.0,410,410,63.1,100.0,231,56.3,231
Charles Leno Jr.,8880,T,WAS,16,0,32,63.2,100.0,111,27.3,111,62.0,1,100.0,407,407,62.9,100.0,264,64.9,264
Jonah Williams,41651,T,CIN,16,0,7,78.9,100.0,128,31.4,128,79.8,0,100.0,407,407,79.5,100.0,236,58.0,236
Royce Newman,41746,G,GB,16,0,12,47.3,100.0,111,27.3,111,53.4,2,100.0,407,407,57.6,100.0,259,63.6,259
Lloyd Cushenberry III,41924,C,DEN,15,0,10,60.5,100.0,175,43.2,175,59.9,2,100.0,405,405,61.2,100.0,206,50.9,206
Mac Jones,60323,QB,NE,16,0,19,60.5,99.3,282,69.6,284,60.4,0,93.8,405,432,60.0,100.0,67,16.5,67
Lane Johnson,7786,T,PHI,13,0,24,59.7,100.0,127,31.4,127,76.8,1,100.0,404,404,80.3,100.0,245,60.6,245
Kirk Cousins,7102,QB,MIN,15,0,18,60.0,100.0,86,21.3,86,60.0,0,97.1,403,415,60.0,99.3,295,73.2,297
Geoff Swaim,9679,TE,TEN,15,0,31,51.3,100.0,146,36.3,146,51.3,2,100.0,402,402,56.5,100.0,224,55.7,224
D.J. Humphries,9457,T,ARZ,15,0,1,70.5,100.0,107,26.9,107,73.5,1,100.0,398,398,63.6,100.0,228,57.3,228
Sam Mustipher,13026,C,CHI,16,0,6,47.4,100.0,77,19.4,77,48.1,2,100.0,396,396,55.9,100.0,283,71.5,283
James Daniels,45576,G,CHI,16,1,6,49.9,100.0,77,19.4,77,71.9,3,100.0,396,396,82.6,100.0,283,71.5,283
Cody Whitehair,10690,G,CHI,16,0,6,52.0,100.0,77,19.4,77,64.7,2,100.0,396,396,70.7,100.0,283,71.5,283
Penei Sewell,81788,T,DET,16,1,11,68.5,100.0,184,46.6,184,84.5,3,100.0,395,395,91.7,100.0,170,43.0,170
Oli Udoh,28394,G,MIN,15,1,18,77.5,100.0,85,21.6,85,62.5,6,100.0,393,393,57.1,100.0,274,69.7,274
Isaiah Wynn,46048,T,NE,15,0,19,72.5,100.0,246,62.8,246,77.4,4,100.0,392,392,83.1,100.0,63,16.1,63
Zack Martin,8651,G,DAL,15,0,9,77.4,100.0,144,36.8,144,92.3,0,100.0,391,391,93.6,100.0,205,52.4,205
Ereck Flowers,9442,G,WAS,15,0,32,58.3,100.0,107,27.4,107,64.6,0,100.0,390,390,69.8,100.0,251,64.4,251
Jon Runyan,36661,G,GB,15,0,12,58.7,100.0,107,27.4,107,58.9,0,100.0,390,390,59.5,100.0,249,63.8,249
Calvin Throckmorton,28238,G,NO,16,0,20,41.2,100.0,164,42.3,164,42.6,0,100.0,388,388,50.8,100.0,175,45.1,175
David Edwards,35941,G,LA,16,0,26,59.6,100.0,108,28.1,108,63.4,0,100.0,385,385,70.7,100.0,245,63.6,245
Quinton Spain,10110,G,CIN,16,0,7,67.2,100.0,122,31.8,122,76.3,1,100.0,384,384,77.7,100.0,225,58.6,225
Shaq Mason,9564,G,NE,14,0,19,85.7,100.0,244,63.7,244,86.2,1,100.0,383,383,85.6,100.0,63,16.4,63
James Hurst,9001,T,NO,16,0,20,46.7,100.0,162,42.5,162,60.3,2,100.0,381,381,65.7,100.0,173,45.4,173
Austin Corbett,46290,G,LA,16,0,26,66.2,100.0,108,28.4,108,66.7,0,100.0,380,380,66.1,100.0,240,63.2,240
Bradley Bozeman,27934,C,BLT,15,0,3,75.5,100.0,245,64.6,245,72.5,0,100.0,379,379,62.5,100.0,101,26.6,101
Ted Karras,10855,G,NE,13,0,19,71.1,100.0,250,66.3,250,68.0,0,100.0,377,377,65.6,100.0,46,12.2,46
Andre James,47058,C,LV,16,0,23,53.0,100.0,109,29.1,109,61.6,4,100.0,375,375,61.9,100.0,231,61.6,231
Kolton Miller,47013,T,LV,16,0,23,51.5,100.0,109,29.1,109,74.9,0,100.0,375,375,82.3,100.0,231,61.6,231
Dan Moore Jr.,60120,T,PIT,16,0,25,54.7,100.0,126,33.6,126,53.8,2,100.0,375,375,61.7,100.0,193,51.5,193
Robert Hunt,46139,G,MIA,16,0,17,71.8,100.0,176,47.1,176,67.9,1,100.0,374,374,61.3,100.0,157,42.0,157
Landon Dickerson,41712,G,PHI,14,0,24,56.1,100.0,108,28.9,108,69.7,2,100.0,374,374,69.6,100.0,232,62.0,232
John Simpson,41715,G,LV,16,0,23,41.3,100.0,109,29.4,109,47.2,5,100.0,371,371,51.2,100.0,227,61.2,227
Eric Fisher,7783,T,IND,14,1,14,45.9,100.0,121,32.8,121,73.1,2,100.0,369,369,81.7,100.0,207,56.1,207
Will Hernandez,46180,G,NYG,16,0,21,53.2,100.0,167,45.3,167,59.1,1,100.0,369,369,63.6,100.0,157,42.5,157
Jalen Mayfield,81725,G,ATL,16,0,2,60.7,100.0,88,24.0,88,66.9,0,100.0,367,367,69.8,100.0,253,68.9,253
Jesse Davis,9989,T,MIA,16,0,17,56.6,100.0,171,46.7,171,52.1,0,100.0,366,366,53.7,100.0,154,42.1,154
Tristan Wirfs,64818,T,TB,16,0,30,71.6,100.0,225,61.5,225,72.6,0,100.0,366,366,64.0,100.0,96,26.2,96
Alex Cappa,66578,G,TB,16,0,30,69.9,100.0,225,61.5,225,71.4,0,100.0,366,366,68.3,100.0,96,26.2,96
Liam Eichenberg,41851,T,MIA,16,0,17,59.6,100.0,173,47.4,173,61.2,1,100.0,365,365,69.4,100.0,152,41.6,152
Trey Smith,62960,G,KC,16,0,16,73.4,100.0,108,29.6,108,77.7,3,100.0,365,365,73.8,100.0,208,57.0,208
