player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Cooper Kupp,11824,WR,LA,16,181,0,26,0,-2.6,6,95.2,,0,0,0.0,0,9,0,93.3,91.1,0,43,0.0,0,72,20,93.1,67,117.9,21,11.6,1,178,229,11.5,8.9,2.66,8.5,17,78.9,42.9,6,14,5.3,5,55,0,90.4,93.1,0,59,1.5,6,413,90,93.5,386,143.3,114,63.0,10,1296,605,6.7,14.4,3.36
Davante Adams,8688,WR,GB,15,159,0,12,0,-0.1,3,100.0,,0,0,0.0,0,10,0,93.6,91.7,0,15,0.0,0,75,24,98.7,74,93.6,24,15.1,0,155,157,6.5,6.5,2.09,6.8,6,77.5,58.3,7,12,0.0,0,32,0,90.8,92.4,2,43,0.0,0,189,55,93.1,176,122.8,71,44.7,7,597,299,5.4,10.9,3.39
Justin Jefferson,61398,WR,MIN,16,157,0,18,0,-1.9,3,86.7,0.0,0,1,7.1,1,1,1,68.4,48.1,0,17,0.0,0,64,13,95.3,61,87.8,15,9.6,0,76,98,7.5,5.8,1.25,12.3,3,69.2,20.0,1,5,6.9,2,20,0,81.0,91.0,1,56,0.0,0,196,27,93.9,184,108.0,39,24.8,2,391,138,5.1,14.5,2.13
Diontae Johnson,33441,WR,PIT,15,156,0,25,0,-2.4,2,92.9,,0,0,0.0,0,6,0,92.5,67.9,0,14,0.0,0,59,13,93.2,55,89.0,14,9.0,0,75,105,8.1,5.8,1.36,3.8,1,80.0,,0,0,0.0,0,5,0,71.3,74.1,0,14,0.0,0,42,8,92.9,39,85.8,10,6.4,0,46,42,5.3,5.8,1.18
Tyreek Hill,10799,WR,KC,16,152,0,16,0,-2.3,4,100.0,,0,0,0.0,0,5,1,92.4,68.4,0,10,0.0,0,70,14,97.1,68,87.2,14,9.2,0,69,101,7.2,4.9,1.01,10.9,5,78.7,22.2,2,9,3.3,2,39,2,69.5,86.5,0,75,0.0,0,326,59,93.6,305,129.8,75,49.3,6,657,222,3.8,11.1,2.15
Stefon Diggs,9579,WR,BUF,16,146,0,4,0,-2.0,2,100.0,,0,0,0.0,0,3,1,91.4,57.4,0,12,0.0,0,51,8,100.0,51,92.7,8,5.5,0,50,66,8.3,6.3,0.98,12.6,2,63.6,50.0,1,2,0.0,0,8,1,86.5,82.5,1,61,0.0,0,129,14,94.6,122,88.4,22,15.1,1,196,65,4.6,14.0,1.61
D.J. Moore,48267,WR,CAR,16,146,0,5,0,-1.3,1,87.5,,0,0,0.0,0,4,0,72.7,60.5,0,16,0.0,0,66,14,97.0,64,84.6,16,11.0,0,69,85,6.1,4.9,1.08,7.3,0,63.3,12.5,1,8,0.0,0,10,0,51.0,77.1,1,20,0.0,0,107,19,98.1,105,61.8,30,20.5,0,150,62,3.3,7.9,1.43
Keenan Allen,7857,WR,LAC,15,143,0,27,0,-1.6,0,100.0,,0,0,0.0,0,1,0,91.6,56.5,0,7,0.0,0,39,9,97.4,38,79.2,9,6.3,0,26,40,4.4,2.9,0.68,9.1,2,74.3,55.6,5,9,5.2,3,35,1,63.3,79.8,2,37,0.0,0,389,55,94.9,369,99.2,74,51.7,3,584,175,3.2,10.6,1.58
Mark Andrews,47436,TE,BLT,16,134,0,3,0,-2.0,1,100.0,,0,0,0.0,0,1,0,90.6,67.6,0,12,6.5,2,31,4,83.9,26,96.9,4,3.0,0,29,37,9.3,7.3,1.12,11.5,4,66.7,55.6,10,18,3.1,2,47,1,90.3,91.6,7,43,0.5,2,392,62,93.6,367,80.3,93,69.4,5,806,238,3.8,13.0,2.2
Marquise Brown,61568,WR,BLT,15,133,0,3,0,-2.0,1,90.9,,0,0,0.0,0,2,1,92.1,66.9,0,11,0.0,0,26,10,88.5,23,81.4,11,8.3,0,39,60,6.0,3.9,1.7,9.9,4,74.0,75.0,3,4,2.6,1,16,3,88.1,65.7,1,49,0.0,0,197,37,94.9,187,103.2,50,37.6,2,413,189,5.1,11.2,2.21
