player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Jahri Evans,3053,G,GB,3,0,12,74.3,0,6,154,100.0,100.0,98.1,2,6,0,174,174,73.8,0,4,72,100.0,100.0,97.2,4,0,85,85
Corey Linsley,8796,C,GB,3,0,12,78.5,0,5,154,100.0,100.0,98.4,0,5,0,174,174,69.1,0,5,72,100.0,100.0,96.5,5,0,85,85
Kyle Murphy,10834,T,GB,3,0,12,59.2,1,10,154,100.0,100.0,93.8,0,15,4,174,174,50.4,0,9,72,100.0,100.0,88.2,13,4,85,85
Lane Taylor,8365,G,GB,3,0,12,76.6,0,10,152,100.0,100.0,96.7,0,10,0,172,172,67.7,0,9,70,100.0,100.0,93.6,9,0,83,83
J.C. Tretter,7904,C,CLV,3,0,8,68.7,1,5,143,100.0,100.0,97.2,0,7,1,159,159,83.9,1,0,89,100.0,100.0,99.4,1,0,99,99
Kevin Zeitler,7032,G,CLV,3,0,8,80.8,2,6,143,100.0,100.0,97.2,0,8,0,159,159,78.5,2,4,89,100.0,100.0,96.6,6,0,99,99
Joel Bitonio,8670,G,CLV,3,0,8,87.3,0,2,143,100.0,100.0,97.9,0,4,2,159,159,82.3,0,2,89,100.0,100.0,96.6,4,2,99,99
Shon Coleman,10710,T,CLV,3,1,8,63.1,2,13,143,100.0,100.0,94.1,2,16,1,159,159,60.7,1,11,89,100.0,100.0,92.1,13,1,99,99
Joe Thomas,3619,T,CLV,3,0,8,91.9,2,1,143,100.0,100.0,99.0,0,3,0,159,159,90.9,2,1,89,100.0,100.0,98.3,3,0,99,99
Evan Boehm,10762,G,ARZ,3,0,1,51.8,1,7,144,100.0,100.0,96.5,0,9,1,156,156,38.6,0,6,63,100.0,100.0,93.7,7,1,68,68
A.Q. Shipley,5150,C,ARZ,3,1,1,78.0,1,2,144,100.0,100.0,97.6,1,5,2,156,156,71.0,1,2,63,100.0,100.0,96.0,4,1,68,68
Jared Veldheer,5594,T,ARZ,3,0,1,37.8,2,15,144,100.0,100.0,92.7,1,19,2,156,156,42.1,1,8,63,100.0,100.0,91.3,10,1,68,68
John Wetzel,8088,T,ARZ,3,0,1,50.9,2,16,139,100.0,100.0,92.1,0,20,2,151,151,43.6,1,10,60,100.0,100.0,87.5,13,2,65,65
Brandon Brooks,7078,G,PHI,3,0,24,81.1,1,3,137,100.0,100.0,98.5,0,4,0,144,144,66.3,1,3,53,100.0,100.0,96.2,4,0,56,56
Jason Kelce,6343,C,PHI,3,0,24,81.5,0,3,137,100.0,100.0,98.9,0,3,0,144,144,82.3,0,2,53,100.0,100.0,98.1,2,0,56,56
Lane Johnson,7786,T,PHI,3,0,24,76.8,2,1,137,100.0,100.0,98.2,0,4,1,144,144,77.8,0,0,53,100.0,100.0,98.1,1,1,56,56
Justin Britt,8699,C,SEA,3,0,29,63.2,1,0,133,100.0,100.0,98.9,0,2,1,138,138,49.7,1,0,62,100.0,100.0,97.6,2,1,66,66
Germain Ifedi,10665,T,SEA,3,0,29,59.6,0,11,133,100.0,100.0,95.9,1,11,0,138,138,52.9,0,9,62,100.0,100.0,92.7,9,0,66,66
Luke Joeckel,7784,G,SEA,3,1,29,58.1,1,7,133,100.0,100.0,96.2,1,9,1,138,138,45.1,1,6,62,100.0,100.0,92.7,8,1,66,66
Rees Odhiambo,10731,T,SEA,3,0,29,32.8,3,16,132,100.0,100.0,92.0,0,20,1,137,137,30.9,0,14,62,100.0,100.0,87.1,15,1,66,66
Justin Pugh,7800,T,NYG,3,0,21,52.7,0,10,125,100.0,100.0,96.0,0,10,0,135,135,64.7,0,3,49,100.0,100.0,96.9,3,0,56,56
John Jerry,5598,G,NYG,3,1,21,66.4,1,4,125,100.0,100.0,96.4,2,7,2,135,135,45.2,1,3,49,100.0,100.0,93.9,5,1,56,56
Weston Richburg,8678,C,NYG,3,0,21,80.7,0,1,125,100.0,100.0,99.6,1,1,0,135,135,72.9,0,1,49,100.0,100.0,99.0,1,0,56,56
Ereck Flowers,9442,T,NYG,3,0,21,61.9,2,2,125,100.0,100.0,95.2,2,8,4,135,135,45.7,2,2,49,100.0,100.0,91.8,6,2,56,56
Nick Martin,10684,C,HST,3,0,13,76.7,0,4,118,100.0,100.0,98.3,0,4,0,135,135,75.8,0,2,58,100.0,100.0,98.3,2,0,66,66
Breno Giacomini,4464,T,HST,3,0,13,35.9,2,15,118,100.0,100.0,90.3,1,20,3,135,135,24.2,1,14,58,100.0,100.0,83.6,17,2,66,66
Shaq Mason,9564,G,NE,3,0,19,57.4,1,3,123,100.0,100.0,98.4,0,4,0,134,134,75.8,1,2,52,100.0,100.0,97.1,3,0,57,57
Joe Thuney,10712,G,NE,3,0,19,71.2,3,4,123,100.0,100.0,96.3,0,8,1,134,134,45.5,3,4,52,100.0,100.0,91.3,8,1,57,57
Nate Solder,6169,T,NE,3,0,19,56.3,3,5,123,100.0,100.0,94.3,0,11,3,134,134,66.1,2,1,52,100.0,100.0,93.3,5,2,57,57
David Andrews,9948,C,NE,3,0,19,65.0,0,7,123,100.0,100.0,96.3,2,8,1,134,134,70.1,0,1,52,100.0,100.0,97.1,2,1,57,57
Graham Glasgow,10729,G,DET,3,0,11,72.4,2,6,119,100.0,100.0,96.6,0,8,0,128,128,66.1,1,5,59,100.0,100.0,94.9,6,0,63,63
Rick Wagner,7950,T,DET,3,0,11,75.1,0,7,119,100.0,100.0,96.2,1,8,1,128,128,72.0,0,6,59,100.0,100.0,93.2,7,1,63,63
T.J. Lang,5032,G,DET,3,0,11,80.4,1,9,119,100.0,100.0,95.8,2,10,0,128,128,72.0,0,9,59,100.0,100.0,92.4,9,0,63,63
Greg Robinson,8637,T,DET,3,2,11,48.4,1,12,119,100.0,100.0,93.7,2,14,1,128,128,51.2,1,8,59,100.0,100.0,92.4,9,0,63,63
David DeCastro,7640,G,PIT,3,1,25,83.0,0,1,117,100.0,100.0,99.6,1,1,0,127,127,81.3,0,0,51,100.0,100.0,100.0,0,0,57,57
Matt Paradis,8841,C,DEN,3,0,10,78.8,0,4,121,100.0,100.0,98.3,0,4,0,127,127,67.8,0,3,46,100.0,100.0,96.7,3,0,47,47
Maurkice Pouncey,5543,C,PIT,3,0,25,69.9,1,5,117,100.0,100.0,97.4,0,6,0,127,127,56.7,1,3,51,100.0,100.0,96.1,4,0,57,57
Menelik Watson,7823,T,DEN,3,0,10,45.4,2,6,121,100.0,100.0,91.7,0,14,6,127,127,36.5,1,2,46,100.0,100.0,88.0,7,4,47,47
Kenny Wiggins,6471,G,LAC,3,0,27,73.6,0,7,116,100.0,100.0,96.1,0,8,1,126,126,69.2,0,5,58,100.0,100.0,94.0,6,1,65,65
