team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
NO,20,14,498,25,59,498,88.8,98,14
OAK,23,14,529,9,87,529,87.9,112,16
BUF,4,14,489,13,81,489,87.7,107,13
MIA,17,14,560,22,91,560,87.4,127,14
TEN,31,14,482,14,85,482,87.2,111,12
PIT,25,14,559,23,101,559,86.6,137,13
BLT,3,14,508,14,93,508,86.3,123,16
JAX,15,14,485,25,93,485,86.2,126,8
ATL,2,14,479,26,81,479,86.1,120,13
MIN,18,14,513,28,96,513,86.0,134,10
KC,16,14,534,18,109,534,86.0,138,11
PHI,24,14,558,30,83,558,85.9,135,22
TB,30,14,584,25,101,584,85.8,146,20
LA,26,14,474,20,92,474,84.8,128,16
DAL,9,14,481,22,90,481,84.8,129,17
GB,12,14,568,21,113,568,84.7,154,20
SF,28,14,602,30,113,602,84.5,165,22
CAR,5,14,494,19,108,494,84.5,140,13
CHI,6,14,465,25,96,465,84.0,135,14
CLV,8,14,598,29,120,598,83.9,171,22
NYG,21,14,572,23,115,572,83.7,162,24
LAC,27,14,523,31,128,523,83.3,167,8
CIN,7,14,474,10,107,474,83.2,138,21
DET,11,14,563,20,134,563,82.9,173,19
NYJ,22,14,502,25,103,502,82.7,151,23
NE,19,14,556,39,115,556,82.7,173,19
SEA,29,14,592,25,146,592,82.7,188,17
WAS,32,14,526,31,109,526,82.5,162,22
DEN,10,14,571,28,124,571,81.8,180,28
IND,14,14,515,25,119,515,81.7,166,22
ARZ,1,14,592,35,129,592,81.1,194,30
HST,13,14,549,35,171,549,75.6,237,31
