player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Corey Linsley,8796,C,GB,3,100.0,0,12,73.8,78.5,69.9,0,5,154,100.0,100.0,98.4,1,5,0,228,228,0,0,228,174,174,0,0,54,0
Jahri Evans,3053,G,GB,3,100.0,0,12,70.9,74.3,69.0,0,6,154,100.0,100.0,98.1,2,6,0,228,0,0,0,228,174,174,228,0,54,0
Kyle Murphy,10834,T,GB,3,100.0,0,12,63.0,59.2,67.7,1,10,154,100.0,100.0,93.8,1,15,4,228,0,0,146,228,174,174,0,82,54,0
Lane Taylor,8365,G,GB,3,100.0,0,12,72.7,76.6,66.3,0,10,152,100.0,100.0,96.7,0,10,0,226,0,226,0,226,172,172,0,0,54,0
Jared Veldheer,5594,T,ARZ,3,100.0,0,1,46.0,37.8,62.2,2,15,144,100.0,100.0,92.7,2,19,2,222,0,0,0,222,156,156,0,222,66,0
Evan Boehm,10762,G,ARZ,3,100.0,0,1,67.6,51.8,77.6,1,7,144,100.0,100.0,96.5,1,9,1,222,0,0,0,222,156,156,222,0,66,0
A.Q. Shipley,5150,C,ARZ,3,100.0,1,1,67.7,78.0,64.6,1,2,144,100.0,100.0,97.6,1,5,2,222,222,0,0,222,156,156,0,0,66,0
David Andrews,9948,C,NE,3,100.0,0,19,73.3,65.0,77.0,0,7,123,100.0,100.0,96.3,2,8,1,221,221,0,0,221,134,134,0,0,87,0
Joe Thuney,10712,G,NE,3,100.0,0,19,64.8,71.2,59.5,3,4,123,100.0,100.0,96.3,0,8,1,221,0,221,0,221,134,134,0,0,87,0
Shaq Mason,9564,G,NE,3,100.0,0,19,78.0,57.4,82.1,1,3,123,100.0,100.0,98.4,0,4,0,221,0,0,0,221,134,134,221,0,87,0
Nate Solder,6169,T,NE,3,100.0,1,19,62.7,56.3,63.5,3,5,123,100.0,100.0,94.3,1,11,3,220,0,0,207,220,134,134,0,0,86,13
Menelik Watson,7823,T,DEN,3,100.0,0,10,47.0,45.4,49.4,2,6,121,100.0,100.0,91.7,1,14,6,217,0,0,0,217,127,127,0,216,90,0
Lane Johnson,7786,T,PHI,3,100.0,0,24,68.2,76.8,58.9,2,1,137,100.0,100.0,98.2,1,4,1,217,0,0,3,217,144,144,0,214,73,0
Jason Kelce,6343,C,PHI,3,100.0,0,24,87.1,81.5,91.1,0,3,137,100.0,100.0,98.9,3,3,0,217,217,0,0,217,144,144,0,0,73,0
Matt Paradis,8841,C,DEN,3,100.0,0,10,78.9,78.8,76.0,0,4,121,100.0,100.0,98.3,0,4,0,217,216,0,0,217,127,127,0,0,90,0
Brandon Brooks,7078,G,PHI,3,100.0,0,24,67.6,81.1,57.7,1,3,137,100.0,100.0,98.5,0,4,0,217,0,0,0,217,144,144,217,0,73,0
Nick Martin,10684,C,HST,3,100.0,0,13,72.1,76.7,68.1,0,4,118,100.0,100.0,98.3,0,4,0,216,216,0,0,216,135,135,0,0,81,0
Breno Giacomini,4464,T,HST,3,100.0,0,13,56.0,35.9,71.9,2,15,118,100.0,100.0,90.3,1,20,3,216,0,0,0,216,135,135,0,216,81,0
J.C. Tretter,7904,C,CLV,3,100.0,0,8,66.2,68.7,63.1,1,5,143,100.0,100.0,97.2,0,7,1,214,214,0,0,214,159,159,0,0,55,0
Joe Thomas,3619,T,CLV,3,100.0,0,8,89.5,91.9,79.4,2,1,143,100.0,100.0,99.0,1,3,0,214,0,0,210,214,159,159,0,0,55,2
Shon Coleman,10710,T,CLV,3,100.0,1,8,61.6,63.1,64.4,2,13,143,100.0,100.0,94.1,3,16,1,214,0,0,0,214,159,159,0,211,55,1
Joel Bitonio,8670,G,CLV,3,100.0,0,8,73.6,87.3,60.2,0,2,143,100.0,100.0,97.9,0,4,2,214,0,214,0,214,159,159,0,0,55,0
Kevin Zeitler,7032,G,CLV,3,100.0,0,8,66.6,80.8,51.8,2,6,143,100.0,100.0,97.2,0,8,0,214,0,0,0,214,159,159,214,0,55,0
John Wetzel,8088,T,ARZ,3,100.0,0,1,71.6,50.9,90.9,2,16,139,100.0,100.0,92.1,0,20,2,214,0,0,214,214,151,151,0,0,63,0
Josh Kline,8230,G,TEN,3,100.0,0,31,75.9,89.4,69.4,0,1,107,100.0,100.0,99.5,1,1,0,205,0,3,0,205,115,115,202,0,90,0
Quinton Spain,10110,G,TEN,3,100.0,1,31,67.9,83.1,62.2,0,3,107,100.0,100.0,98.6,1,3,0,205,0,202,0,205,115,115,3,0,90,0
Ben Jones,7099,C,TEN,3,100.0,0,31,67.8,80.5,61.6,0,4,107,100.0,100.0,98.1,1,4,0,205,205,0,0,205,115,115,0,0,90,0
Jack Conklin,10642,T,TEN,3,100.0,1,31,51.0,57.7,57.8,0,8,107,100.0,100.0,96.3,5,8,0,205,0,0,8,205,115,115,0,197,90,0
Riley Reiff,7029,T,MIN,3,100.0,1,18,71.7,83.0,64.8,0,6,108,100.0,100.0,97.2,2,6,0,204,0,0,200,204,117,117,0,0,87,4
Pat Elflein,11825,C,MIN,3,100.0,0,18,63.6,62.8,62.2,4,3,108,100.0,100.0,96.8,0,7,0,204,204,0,0,204,117,117,0,0,87,0
Graham Glasgow,10729,G,DET,3,100.0,0,11,66.3,72.4,61.4,2,6,119,100.0,100.0,96.6,1,8,0,204,70,133,0,204,128,128,0,0,76,0
Germain Ifedi,10665,T,SEA,3,100.0,0,29,54.9,59.6,50.2,0,11,133,100.0,100.0,95.9,2,11,0,204,0,0,0,204,138,138,0,204,66,0
