player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Julius Peppers,1010,ED,CAR,9,0,0.2,0,0,5,61.9,76.4,87.5,67.1,75.5,68.1,0.0,0,0,76,81,7.9,6,6
Dwight Freeney,1019,ED,SEA,2,0,,0,0,29,,73.3,80.9,74.5,50.3,36.7,100.0,1,0,4,4,0.0,0,0
James Harrison,1251,ED,PIT,4,0,,0,0,25,64.8,75.0,76.3,84.3,50.1,35.4,100.0,1,0,7,7,0.0,0,0
Terence Newman,1321,CB,MIN,8,2,2.2,0,0,18,73.1,71.8,81.6,71.0,57.8,75.2,12.5,1,1,87,88,3.4,3,5
Terrell Suggs,1326,ED,BLT,9,3,0.5,1,0,3,76.2,73.5,55.2,65.3,75.4,60.1,11.1,2,2,179,186,5.6,10,13
DeAngelo Hall,1729,S,WAS,1,0,,0,0,32,72.0,75.5,78.2,,62.2,59.7,,0,0,21,21,0.0,0,0
Karlos Dansby,1754,LB,ARZ,8,5,2.7,0,0,1,51.7,54.1,83.7,68.5,54.5,63.9,3.8,1,0,196,203,8.2,16,20
Mike Adams,1972,S,CAR,9,1,5.5,0,0,5,70.8,72.3,85.8,57.9,69.5,74.1,10.5,2,1,172,179,4.7,8,16
Adam Jones,2223,CB,CIN,6,0,8.3,0,0,7,51.9,53.8,16.9,,73.3,72.1,0.0,0,4,83,83,0.0,0,3
Thomas Davis Sr.,2231,LB,CAR,9,4,4.3,1,0,5,72.5,74.3,13.3,73.1,70.1,81.0,4.3,1,2,164,171,5.5,9,18
Derrick Johnson,2232,LB,KC,9,4,3.9,0,0,16,75.9,62.3,86.4,46.4,44.5,49.3,15.4,6,0,222,226,7.7,17,29
Lorenzo Alexander,2476,ED,BUF,8,3,3.3,0,1,4,32.4,53.7,33.5,67.2,69.3,29.9,24.1,7,2,142,146,9.2,13,19
