player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Julius Peppers,1010,ED,CAR,5,0,-0.7,0,0,5,60.0,71.7,85.2,62.9,74.9,76.9,0.0,0,0,39,41,7.7,3,3
James Harrison,1251,ED,PIT,2,0,,0,0,25,60.5,68.7,71.1,68.9,60.0,,,0,0,3,3,0.0,0,0
Terence Newman,1321,CB,MIN,5,1,1.0,0,0,18,69.1,70.5,80.7,75.2,64.6,85.5,0.0,0,1,52,53,1.9,1,2
Terrell Suggs,1326,ED,BLT,5,3,2.7,1,0,3,77.3,74.6,31.6,68.3,75.2,71.4,0.0,0,2,94,100,4.3,4,6
Karlos Dansby,1754,LB,ARZ,5,4,2.5,0,0,1,51.9,55.1,81.6,60.1,59.4,61.3,4.8,1,0,133,136,9.8,13,16
Mike Adams,1972,S,CAR,5,0,5.9,0,0,5,65.9,69.0,83.5,57.5,71.4,73.9,0.0,0,1,89,93,4.5,4,8
Adam Jones,2223,CB,CIN,4,0,9.0,0,0,7,55.2,57.8,81.7,,69.5,81.8,0.0,0,3,46,46,0.0,0,1
Thomas Davis Sr.,2231,LB,CAR,5,2,5.4,1,0,5,83.6,75.3,14.5,73.5,54.5,78.5,8.3,1,1,80,84,6.3,5,9
Derrick Johnson,2232,LB,KC,5,2,2.6,0,0,16,75.8,68.8,83.4,47.7,56.8,60.9,5.9,1,0,111,115,7.2,8,14
Lorenzo Alexander,2476,ED,BUF,5,2,2.9,0,0,4,34.1,56.8,40.4,70.7,70.4,28.9,25.0,4,1,79,82,8.9,7,10
Ahmad Brooks,2945,ED,GB,4,1,-0.3,0,0,12,,66.8,82.3,58.4,69.7,51.1,20.0,1,0,41,42,7.3,3,3
Haloti Ngata,2957,DI,DET,5,1,3.6,0,0,11,54.3,66.4,42.5,75.5,61.2,73.1,0.0,0,1,52,52,7.7,4,5
Johnathan Joseph,2969,CB,HST,5,2,7.0,1,0,13,59.9,59.1,82.2,,53.0,51.0,28.6,2,1,82,84,1.2,1,3
Frostee Rucker,3036,DI,ARZ,5,0,1.4,0,0,1,63.4,51.4,56.6,56.1,49.1,28.2,27.3,3,1,85,88,5.9,5,8
Domata Peko Sr.,3068,DI,DEN,4,1,2.2,0,0,10,,75.2,81.4,56.7,77.2,71.6,0.0,0,0,53,55,9.4,5,6
Elvis Dumervil,3071,ED,SF,5,0,,0,0,28,75.0,68.6,28.8,72.5,36.0,56.2,,0,1,12,12,0.0,0,0
Kyle Williams,3079,DI,BUF,5,3,2.9,0,0,4,62.1,58.3,34.0,57.5,62.1,74.9,7.7,1,2,79,83,7.6,6,9
