player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Julius Peppers,1010,ED,CAR,8,0,-0.2,0,0,5,61.1,80.1,87.1,69.9,78.2,66.5,0.0,0,0,70,74,7.1,5,5
Dwight Freeney,1019,ED,SEA,1,0,,0,0,29,,61.5,77.5,60.2,60.0,69.2,,0,0,2,2,0.0,0,0
James Harrison,1251,ED,PIT,4,0,,0,0,25,64.8,75.0,76.3,84.3,50.1,35.4,100.0,1,0,7,7,0.0,0,0
Terence Newman,1321,CB,MIN,8,2,2.2,0,0,18,73.1,71.8,81.6,71.0,57.8,75.2,12.5,1,1,87,88,3.4,3,5
Terrell Suggs,1326,ED,BLT,8,3,0.5,1,0,3,78.1,75.7,52.2,63.1,82.4,69.6,5.9,1,2,166,173,6.0,10,13
Karlos Dansby,1754,LB,ARZ,7,5,2.5,0,0,1,47.9,52.2,83.0,65.1,57.1,59.8,4.2,1,0,181,188,8.3,15,18
Mike Adams,1972,S,CAR,8,1,5.6,0,0,5,65.6,68.2,85.4,59.8,69.0,72.9,11.1,2,1,155,161,4.5,7,15
Adam Jones,2223,CB,CIN,5,0,9.0,0,0,7,55.0,57.8,82.8,,70.3,64.4,0.0,0,3,62,62,0.0,0,1
Thomas Davis Sr.,2231,LB,CAR,8,3,4.9,1,0,5,75.5,72.1,4.5,70.6,63.6,79.1,5.3,1,2,146,152,4.8,7,15
Derrick Johnson,2232,LB,KC,8,4,4.0,0,0,16,76.5,63.7,85.9,46.4,46.3,50.3,13.9,5,0,197,201,7.6,15,27
Lorenzo Alexander,2476,ED,BUF,7,3,3.7,0,1,4,39.0,56.5,27.9,67.5,70.0,32.6,21.7,5,2,109,113,9.2,10,15
Ahmad Brooks,2945,ED,GB,4,1,-0.3,0,0,12,,66.8,82.3,58.4,69.7,51.1,20.0,1,0,41,42,7.3,3,3
Haloti Ngata,2957,DI,DET,5,1,3.6,0,0,11,54.3,66.4,42.5,75.5,61.2,73.1,0.0,0,1,52,52,7.7,4,5
Johnathan Joseph,2969,CB,HST,7,2,8.8,1,0,13,83.8,81.4,83.7,,57.5,64.8,25.0,2,1,114,117,0.9,1,4
Frostee Rucker,3036,DI,ARZ,7,1,1.8,0,0,1,63.4,54.6,64.3,54.9,54.3,28.1,26.7,4,1,116,122,5.2,6,10
Domata Peko Sr.,3068,DI,DEN,7,8,1.6,0,0,10,62.2,84.3,85.1,60.4,84.2,63.1,10.0,2,0,118,123,7.6,9,10
Elvis Dumervil,3071,ED,SF,8,0,-1.0,0,0,28,75.8,63.0,43.1,68.9,30.1,58.7,0.0,0,1,21,21,4.8,1,1
Kyle Williams,3079,DI,BUF,7,3,3.0,0,0,4,62.1,63.6,46.5,60.1,66.4,75.2,6.7,1,2,104,109,6.7,7,11
Antoine Bethea,3152,S,ARZ,7,3,8.1,0,0,1,90.0,91.0,83.3,70.8,76.3,87.1,0.0,0,1,113,116,2.7,3,12
Tom Johnson,3378,DI,MIN,8,3,3.5,1,0,18,57.8,55.0,14.8,63.3,56.7,47.6,8.3,1,4,99,103,6.1,6,8
Tony McDaniel,3423,DI,SF,2,0,1.0,0,0,28,,54.3,76.9,77.0,46.2,70.7,0.0,0,0,25,25,16.0,4,4
Tramon Williams,3558,CB,ARZ,2,0,5.0,0,0,1,73.2,72.3,80.0,56.8,64.1,82.4,0.0,0,0,44,46,2.3,1,2
Brent Grimes,3589,CB,TB,5,0,5.4,0,0,30,61.6,61.8,82.7,,58.6,68.1,16.7,1,0,124,130,2.4,3,5
Lawrence Timmons,3631,LB,MIA,5,8,1.4,0,0,17,64.2,66.9,80.2,65.0,65.2,51.3,16.0,4,0,126,131,9.5,12,13
Leon Hall,3634,CB,SF,1,0,4.0,0,0,28,60.0,63.0,74.2,75.2,56.4,48.0,50.0,1,0,12,13,8.3,1,1
Reggie Nelson,3637,S,OAK,8,3,8.2,1,0,23,52.7,61.5,85.7,60.4,76.0,80.6,3.7,1,2,232,239,2.6,6,23
Alan Branch,3649,DI,NE,7,1,0.4,0,0,19,39.2,56.6,42.1,59.9,62.2,45.3,14.3,1,1,77,79,6.5,5,5
Paul Posluszny,3650,LB,JAX,7,3,6.4,0,0,15,82.7,76.6,78.6,64.1,63.1,83.2,0.0,0,0,90,94,1.1,1,5
Eric Weddle,3653,S,BLT,8,8,8.3,0,1,3,61.1,60.1,87.8,57.3,55.8,48.0,16.1,5,0,234,243,3.0,7,18
David Harris,3663,LB,NE,5,1,4.0,0,0,19,76.9,72.9,76.5,61.5,58.2,77.4,0.0,0,0,20,20,0.0,0,1
Justin Durant,3664,LB,DAL,3,0,-2.0,0,0,9,70.9,56.3,79.0,51.4,42.6,29.7,50.0,2,0,33,33,6.1,2,2
Charles Johnson,3699,ED,CAR,8,5,2.6,0,0,5,50.8,46.1,25.5,54.6,54.8,28.3,28.6,4,4,91,95,3.3,3,5
Brandon Mebane,3701,DI,LAC,8,4,3.3,0,0,27,57.7,45.2,86.7,47.7,46.9,49.0,17.6,3,0,147,153,4.1,6,10
