team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
NO,20,10,352,20,42,352,88.6,71,9
OAK,23,10,381,4,58,381,88.5,75,13
PHI,24,10,369,13,44,369,87.9,73,16
MIA,17,10,388,17,64,388,87.8,88,7
TEN,31,10,360,12,61,360,87.1,83,10
MIN,18,10,362,24,62,362,87.0,90,4
PIT,25,10,367,16,62,367,86.9,87,9
TB,30,10,415,16,70,415,86.7,98,12
BUF,4,10,360,12,62,360,86.1,87,13
ATL,2,10,350,17,58,350,85.6,88,13
LA,26,10,340,14,67,340,85.4,90,9
JAX,15,10,352,21,71,352,85.2,98,6
KC,16,10,383,12,82,383,85.1,104,10
CLV,8,10,446,23,87,446,84.8,123,13
BLT,3,10,358,10,74,358,84.4,98,14
DAL,9,10,361,14,71,361,84.1,100,15
SF,28,10,437,24,85,437,83.9,125,16
GB,12,10,406,18,84,406,83.7,117,15
NE,19,10,412,26,83,412,83.6,122,13
NYG,21,10,397,16,80,397,83.6,113,17
CAR,5,10,369,12,87,369,83.3,111,12
LAC,27,10,372,22,91,372,83.2,119,6
WAS,32,10,386,24,81,386,83.0,118,13
CIN,7,10,333,8,77,333,82.4,101,16
SEA,29,10,440,22,112,440,82.3,145,11
DET,11,10,405,15,104,405,82.3,131,12
CHI,6,10,325,18,76,325,82.2,105,11
NYJ,22,10,354,18,74,354,81.9,110,18
DEN,10,10,416,20,94,416,81.2,135,21
IND,14,10,375,19,82,375,81.2,121,20
ARZ,1,10,423,28,97,423,80.5,145,20
HST,13,10,379,20,125,379,75.1,167,22
