player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Lane Taylor,8365,G,GB,2,100.0,0,12,67.9,74.4,60.7,0,8,103,100.0,100.0,96.1,0,8,0,158,0,158,0,158,118,118,0,0,40,0
Kyle Murphy,10834,T,GB,2,100.0,0,12,66.4,67.1,66.5,1,3,103,100.0,100.0,96.1,1,6,2,158,0,0,76,158,118,118,0,82,40,0
Corey Linsley,8796,C,GB,2,100.0,0,12,68.0,78.8,60.5,0,3,103,100.0,100.0,98.5,1,3,0,158,158,0,0,158,118,118,0,0,40,0
Jahri Evans,3053,G,GB,2,100.0,0,12,73.0,78.1,71.8,0,1,103,100.0,100.0,99.5,2,1,0,158,0,0,0,158,118,118,158,0,40,0
Nate Solder,6169,T,NE,2,100.0,1,19,65.1,60.8,63.7,2,3,82,100.0,100.0,95.7,1,6,1,157,0,0,145,157,89,89,0,0,68,12
David Andrews,9948,C,NE,2,100.0,0,19,70.6,60.4,71.7,0,5,82,100.0,100.0,95.7,1,6,1,157,157,0,0,157,89,89,0,0,68,0
Shaq Mason,9564,G,NE,2,100.0,0,19,82.5,60.9,85.0,1,1,82,100.0,100.0,98.8,0,2,0,157,0,0,0,157,89,89,157,0,68,0
Joe Thuney,10712,G,NE,2,100.0,0,19,70.4,82.1,63.0,0,4,82,100.0,100.0,97.6,0,4,0,157,0,157,0,157,89,89,0,0,68,0
Marcus Cannon,6290,T,NE,2,100.0,0,19,64.5,52.6,75.1,2,5,82,100.0,100.0,93.3,1,9,2,157,0,0,0,157,89,89,0,157,68,0
Matt Paradis,8841,C,DEN,2,100.0,0,10,72.0,73.7,69.2,0,3,75,100.0,100.0,98.0,0,3,0,146,146,0,0,146,77,77,0,0,69,0
Menelik Watson,7823,T,DEN,2,100.0,0,10,40.2,27.3,48.0,2,5,75,100.0,100.0,87.3,0,13,6,146,0,0,0,146,77,77,0,146,69,0
Nick Martin,10684,C,HST,2,100.0,0,13,73.1,76.2,70.1,0,3,79,100.0,100.0,98.1,0,3,0,145,145,0,0,145,93,93,0,0,52,0
Zack Martin,8651,G,DAL,2,100.0,0,9,79.0,91.1,67.8,0,0,97,100.0,100.0,100.0,0,0,0,145,0,0,0,145,105,105,145,0,40,0
Breno Giacomini,4464,T,HST,2,100.0,0,13,47.0,27.7,64.3,1,13,79,100.0,100.0,88.6,1,16,2,145,0,0,0,145,93,93,0,145,52,0
Travis Frederick,7812,C,DAL,2,100.0,0,9,67.3,83.0,58.6,0,2,97,100.0,100.0,99.0,0,2,0,145,145,0,0,145,105,105,0,0,40,0
Chaz Green,9524,T,DAL,2,100.0,0,9,55.9,65.1,54.4,0,5,97,100.0,100.0,97.4,1,5,0,145,0,145,0,145,105,105,0,0,40,0
Tyron Smith,6161,T,DAL,2,100.0,0,9,59.3,75.6,48.4,0,5,97,100.0,100.0,97.4,3,5,0,145,0,0,145,145,105,105,0,0,40,0
La'el Collins,9719,T,DAL,2,100.0,0,9,43.3,36.9,53.1,3,8,97,100.0,100.0,92.3,2,13,2,145,0,0,0,145,105,105,0,145,40,0
A.Q. Shipley,5150,C,ARZ,2,100.0,1,1,67.7,80.9,65.5,1,1,89,100.0,100.0,97.8,1,3,1,141,141,0,0,141,97,97,0,0,44,0
Evan Boehm,10762,G,ARZ,2,100.0,0,1,60.0,51.8,67.2,0,5,89,100.0,100.0,97.2,1,5,0,141,0,0,0,141,97,97,141,0,44,0
Isaac Seumalo,10713,G,PHI,2,100.0,0,24,44.2,59.4,34.5,1,3,100,100.0,100.0,94.0,0,8,4,141,0,141,0,141,105,105,0,0,36,0
Lane Johnson,7786,T,PHI,2,100.0,0,24,68.2,73.0,57.2,2,1,100,100.0,100.0,97.5,0,4,1,141,0,0,2,141,105,105,0,139,36,0
Jason Kelce,6343,C,PHI,2,100.0,0,24,71.0,78.1,71.3,0,3,100,100.0,100.0,98.5,2,3,0,141,141,0,0,141,105,105,0,0,36,0
Jared Veldheer,5594,T,ARZ,2,100.0,0,1,49.4,40.8,62.0,2,7,89,100.0,100.0,93.8,1,10,1,141,0,0,0,141,97,97,0,141,44,0
Brandon Brooks,7078,G,PHI,2,100.0,0,24,68.6,76.6,60.4,1,3,100,100.0,100.0,98.0,0,4,0,141,0,0,0,141,105,105,141,0,36,0
J.C. Tretter,7904,C,CLV,2,100.0,0,8,66.0,67.1,64.1,0,4,91,100.0,100.0,96.7,0,5,1,137,137,0,0,137,99,99,0,0,38,0
Shon Coleman,10710,T,CLV,2,100.0,1,8,61.6,68.6,61.4,1,6,91,100.0,100.0,95.1,3,8,1,137,0,0,0,137,99,99,0,136,38,0
Joel Bitonio,8670,G,CLV,2,100.0,0,8,74.6,85.7,64.4,0,2,91,100.0,100.0,97.8,0,3,1,137,0,137,0,137,99,99,0,0,38,0
Kevin Zeitler,7032,G,CLV,2,100.0,0,8,66.0,80.8,54.0,2,2,91,100.0,100.0,97.8,0,4,0,137,0,0,0,137,99,99,137,0,38,0
Joe Thomas,3619,T,CLV,2,100.0,0,8,85.0,91.8,74.9,2,1,91,100.0,100.0,98.4,1,3,0,137,0,0,136,137,99,99,0,0,38,0
Andrew Norwell,9126,G,CAR,2,100.0,0,5,56.7,86.0,46.8,0,2,65,100.0,100.0,98.5,0,2,0,136,0,136,0,136,72,72,0,0,64,0
Trai Turner,8727,G,CAR,2,100.0,0,5,76.8,76.8,72.2,1,2,65,100.0,100.0,97.7,0,3,0,136,0,0,0,136,72,72,136,0,64,0
Daryl Williams,9535,T,CAR,2,100.0,0,5,61.7,62.9,57.6,0,3,65,100.0,100.0,96.2,2,4,1,136,0,0,0,136,72,72,0,136,64,0
Matt Kalil,7010,T,CAR,2,100.0,0,5,44.7,50.0,43.6,1,5,65,100.0,100.0,92.3,1,8,2,136,0,0,131,136,72,72,0,0,64,5
Maurkice Pouncey,5543,C,PIT,2,100.0,0,25,67.9,63.9,67.9,1,3,74,100.0,100.0,97.3,1,4,0,134,134,0,0,134,81,81,0,0,53,0
Shawn Lauvao,5616,G,WAS,2,100.0,0,32,54.8,50.1,55.5,0,5,77,100.0,100.0,94.2,0,7,2,134,0,134,0,134,81,81,0,0,53,0
Ryan Jensen,7985,C,BLT,2,100.0,1,3,72.0,79.8,68.0,0,1,54,100.0,100.0,99.1,3,1,0,134,134,0,0,134,58,58,0,0,76,0
Ramon Foster,5229,G,PIT,2,100.0,0,25,66.5,89.5,53.7,0,1,74,100.0,100.0,99.3,0,1,0,134,0,134,0,134,81,81,0,0,53,0
Ronnie Stanley,10640,T,BLT,2,100.0,0,3,70.6,69.5,71.1,0,5,54,100.0,100.0,95.4,1,5,0,134,0,0,128,134,58,58,0,0,76,6
Rick Wagner,7950,T,DET,2,100.0,0,11,73.8,74.5,74.3,0,3,70,100.0,100.0,96.4,1,4,1,134,0,0,0,134,75,75,0,133,59,0
Brandon Scherff,9438,G,WAS,2,100.0,1,32,62.7,41.5,68.1,1,4,77,100.0,100.0,96.8,1,5,0,134,0,0,0,134,81,81,134,0,53,0
T.J. Lang,5032,G,DET,2,100.0,0,11,72.9,83.3,69.5,1,3,70,100.0,100.0,97.1,3,4,0,134,0,0,0,134,75,75,133,0,59,0
Travis Swanson,8711,C,DET,2,100.0,0,11,60.8,75.1,55.3,0,2,70,100.0,100.0,98.6,0,2,0,134,133,0,0,134,75,75,0,0,59,0
Spencer Long,8713,C,WAS,2,100.0,0,32,56.8,78.0,48.3,0,1,77,100.0,100.0,99.4,0,1,0,134,134,0,0,134,81,81,0,0,53,0
David DeCastro,7640,G,PIT,2,100.0,0,25,92.3,85.9,91.0,0,1,74,100.0,100.0,99.3,0,1,0,134,0,0,0,134,81,81,134,0,53,0
James Hurst,9001,G,BLT,2,100.0,0,3,60.6,66.5,61.2,0,3,54,100.0,100.0,95.4,1,4,1,134,0,134,0,134,58,58,0,0,76,0
Graham Glasgow,10729,G,DET,2,100.0,0,11,65.0,76.8,58.4,1,3,70,100.0,100.0,97.1,1,4,0,134,0,133,0,134,75,75,0,0,59,0
Austin Howard,5847,T,BLT,2,100.0,0,3,74.7,61.6,77.3,1,1,54,100.0,100.0,98.1,0,2,0,134,0,0,2,134,58,58,0,132,76,0
