player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Maurkice Pouncey,5543,C,PIT,8,0,25,76.4,100.0,120,49.4,120,79.2,1,100.0,243,243,79.3,100.0,88,36.2,88
David DeCastro,7640,G,PIT,8,0,25,79.8,100.0,120,49.4,120,90.0,0,100.0,243,243,79.5,100.0,88,36.2,88
James Hurst,9001,G,BLT,8,0,3,48.5,100.0,112,46.5,112,54.3,0,100.0,241,241,65.8,100.0,98,40.7,98
Ryan Jensen,7985,C,BLT,8,1,3,75.7,100.0,112,46.5,112,82.5,2,100.0,241,241,84.0,100.0,98,40.7,98
Austin Howard,5847,T,BLT,8,0,3,60.4,100.0,112,46.5,112,68.9,1,100.0,241,241,77.0,100.0,98,40.7,98
Pat Elflein,11825,C,MIN,8,0,18,63.2,100.0,85,35.6,85,63.0,0,100.0,239,239,56.0,100.0,138,57.7,138
Bobby Massie,7112,T,CHI,8,0,6,51.3,100.0,52,21.8,52,52.6,1,100.0,239,239,56.4,100.0,175,73.2,175
Charles Leno Jr.,8880,T,CHI,8,0,6,67.6,100.0,52,21.8,52,78.1,0,100.0,239,239,77.8,100.0,175,73.2,175
Ronnie Stanley,10640,T,BLT,8,0,3,67.2,100.0,111,46.6,111,75.5,0,100.0,238,238,78.6,100.0,96,40.3,96
Joe Berger,2424,G,MIN,8,0,18,61.2,100.0,84,35.3,84,69.0,0,100.0,238,238,71.8,100.0,138,58.0,138
Alejandro Villanueva,9091,T,PIT,8,0,25,70.1,100.0,116,49.2,116,65.7,1,100.0,236,236,59.8,100.0,85,36.0,85
Jermey Parnell,5426,T,JAX,7,1,15,61.5,100.0,93,39.4,93,59.5,3,100.0,236,236,56.5,100.0,128,54.2,128
Cody Whitehair,10690,C,CHI,8,0,6,61.3,100.0,50,21.3,50,76.2,1,100.0,235,235,79.4,100.0,173,73.6,173
Patrick Omameh,8277,G,JAX,7,0,15,59.8,100.0,92,39.3,92,58.5,0,100.0,234,234,60.4,100.0,127,54.3,127
Brandon Brooks,7078,G,PHI,8,0,24,62.8,100.0,100,43.5,100,67.2,1,100.0,230,230,63.9,100.0,109,47.4,109
Kyle Rudolph,6195,TE,MIN,8,0,18,58.1,100.0,81,35.2,81,53.6,0,100.0,230,230,56.3,100.0,135,58.7,135
Joe Thuney,10712,G,NE,8,0,19,64.0,100.0,98,42.8,98,59.5,2,100.0,229,229,60.1,100.0,107,46.7,107
Ben Roethlisberger,1732,QB,PIT,8,0,25,60.0,100.0,120,52.4,120,60.0,0,94.2,229,243,60.0,100.0,88,38.4,88
Shaq Mason,9564,G,NE,8,0,19,79.5,100.0,98,42.8,98,86.2,1,100.0,229,229,82.5,100.0,107,46.7,107
David Andrews,9948,C,NE,8,0,19,75.5,100.0,98,42.8,98,82.7,0,100.0,229,229,85.9,100.0,107,46.7,107
A.J. Cann,9500,G,JAX,7,0,15,51.5,100.0,91,39.9,91,49.4,2,100.0,228,228,46.9,100.0,122,53.5,122
Nate Solder,6169,T,NE,8,1,19,63.2,100.0,98,43.0,98,56.4,3,100.0,228,228,53.6,100.0,106,46.5,106
Riley Reiff,7029,T,MIN,8,0,18,58.2,100.0,78,34.4,78,62.6,0,100.0,227,227,68.0,100.0,133,58.6,133
Dion Sims,7888,TE,CHI,8,0,6,56.1,100.0,48,21.1,48,54.9,0,100.0,227,227,58.6,100.0,167,73.6,167
Blake Bortles,8638,QB,JAX,7,0,15,60.0,100.0,91,41.2,91,60.0,0,96.5,221,229,60.0,97.6,123,55.7,126
Jason Kelce,6343,C,PHI,8,0,24,80.4,100.0,94,42.5,94,92.1,1,100.0,221,221,92.0,100.0,108,48.9,108
Tom Brady,698,QB,NE,8,0,19,60.0,100.0,98,44.5,98,60.0,0,96.1,220,229,60.0,100.0,107,48.6,107
Andrew Norwell,9126,G,CAR,8,0,5,67.2,100.0,115,53.0,115,54.3,0,100.0,217,217,47.8,100.0,66,30.4,66
Daryl Williams,9535,T,CAR,8,0,5,66.6,100.0,115,53.0,115,68.6,0,100.0,217,217,69.9,100.0,66,30.4,66
Matt Kalil,7010,T,CAR,8,0,5,44.5,100.0,115,53.2,115,47.4,2,100.0,216,216,49.6,100.0,65,30.1,65
Eric Wood,4951,C,BUF,7,0,4,62.0,100.0,65,30.1,65,71.8,1,100.0,216,216,71.7,100.0,132,61.1,132
Jordan Mills,7945,T,BUF,7,0,4,48.9,100.0,65,30.1,65,56.2,1,100.0,216,216,61.7,100.0,132,61.1,132
Adam Thielen,8288,WR,MIN,8,0,18,78.4,100.0,74,34.6,74,76.3,1,99.5,214,215,61.0,100.0,131,61.2,131
Rodger Saffold,5558,G,LA,7,0,26,80.8,100.0,74,35.2,74,74.9,0,100.0,210,210,74.9,100.0,113,53.8,113
