player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Joel Bitonio,8670,G,CLV,7,0,8,89.4,1,5,318,100.0,100.0,98.4,0,8,2,350,350,85.6,1,4,188,100.0,100.0,97.6,7,2,210,210
Kevin Zeitler,7032,G,CLV,7,0,8,78.9,4,11,318,100.0,100.0,97.6,0,15,0,350,350,74.5,4,6,188,100.0,100.0,97.3,10,0,210,210
J.C. Tretter,7904,C,CLV,7,0,8,72.9,2,13,318,100.0,100.0,97.3,2,16,1,350,350,79.6,2,5,188,100.0,100.0,98.1,7,0,210,210
Shon Coleman,10710,T,CLV,7,3,8,61.1,6,23,318,100.0,100.0,94.5,5,32,3,350,350,55.7,5,18,188,100.0,100.0,92.3,26,3,210,210
Joe Thomas,3619,T,CLV,7,0,8,90.1,2,10,300,100.0,100.0,98.0,0,12,0,331,331,84.9,2,10,176,100.0,100.0,96.6,12,0,197,197
A.Q. Shipley,5150,C,ARZ,7,1,1,74.5,2,5,306,100.0,100.0,98.2,2,9,2,328,328,72.8,1,3,141,100.0,100.0,97.9,5,1,150,150
Jared Veldheer,5594,T,ARZ,7,1,1,53.3,4,23,302,100.0,100.0,94.5,2,30,3,324,324,53.1,2,15,141,100.0,100.0,93.3,18,1,150,150
Daniel Kilgore,6315,C,SF,7,2,28,72.9,1,7,307,100.0,100.0,98.0,2,10,2,321,321,72.2,0,4,128,100.0,100.0,97.7,5,1,135,135
Joe Staley,3644,T,SF,7,0,28,77.8,4,11,307,100.0,100.0,96.6,0,18,3,321,321,73.9,2,6,128,100.0,100.0,95.3,10,2,135,135
Corey Linsley,8796,C,GB,7,2,12,66.9,2,10,290,100.0,100.0,97.9,2,12,0,320,320,70.5,0,8,113,100.0,100.0,96.5,8,0,132,132
Jahri Evans,3053,G,GB,7,0,12,79.2,1,8,290,100.0,100.0,98.1,2,10,1,320,320,75.9,1,4,113,100.0,100.0,97.8,5,0,132,132
Joe Thuney,10712,G,NE,7,0,19,78.4,5,11,286,100.0,100.0,96.9,0,17,1,312,312,60.3,5,11,129,100.0,100.0,93.0,17,1,144,144
David Andrews,9948,C,NE,7,0,19,74.3,1,11,286,100.0,100.0,97.2,2,14,2,312,312,78.6,0,4,129,100.0,100.0,97.7,5,1,144,144
Shaq Mason,9564,G,NE,7,0,19,68.9,2,6,286,100.0,100.0,98.3,0,9,1,312,312,75.3,2,3,129,100.0,100.0,97.3,6,1,144,144
Nate Solder,6169,T,NE,7,0,19,65.8,5,18,284,100.0,100.0,94.9,1,26,3,310,310,69.3,3,9,128,100.0,100.0,93.7,14,2,143,143
Brandon Fusco,6324,G,SF,7,0,28,63.5,3,13,294,100.0,100.0,96.6,0,18,2,308,308,53.7,2,10,120,100.0,100.0,93.3,14,2,127,127
Trent Brown,9677,T,SF,7,0,28,76.4,3,8,290,100.0,100.0,97.8,0,12,1,303,303,74.6,2,5,120,100.0,100.0,96.2,8,1,126,126
Ereck Flowers,9442,T,NYG,7,0,21,67.8,4,13,280,100.0,100.0,95.5,2,21,4,297,297,52.4,4,9,112,100.0,100.0,92.4,15,2,123,123
Brandon Brooks,7078,G,PHI,7,0,24,84.9,1,8,274,100.0,100.0,98.4,0,9,0,291,291,70.7,1,7,102,100.0,100.0,96.1,8,0,109,109
Andrew Norwell,9126,G,CAR,7,0,5,86.5,0,10,273,100.0,100.0,98.2,0,10,0,291,291,81.1,0,8,148,100.0,100.0,97.3,8,0,156,156
Daryl Williams,9535,T,CAR,7,0,5,74.0,1,14,273,100.0,100.0,96.2,2,18,3,291,291,70.6,0,11,148,100.0,100.0,94.3,14,3,156,156
Jason Kelce,6343,C,PHI,7,0,24,70.4,0,10,274,100.0,100.0,97.8,1,11,1,291,291,63.1,0,7,102,100.0,100.0,95.6,8,1,109,109
Matt Kalil,7010,T,CAR,7,0,5,66.7,4,16,272,100.0,100.0,94.5,0,25,5,290,290,58.1,4,12,147,100.0,100.0,91.8,20,4,155,155
Russell Okung,5531,T,LAC,7,2,27,78.9,2,11,267,100.0,100.0,96.8,2,15,2,287,287,69.8,0,10,133,100.0,100.0,94.7,12,2,146,146
Spencer Pulley,10998,C,LAC,7,1,27,58.4,4,13,267,100.0,100.0,96.4,1,18,1,287,287,53.8,3,7,133,100.0,100.0,95.5,11,1,146,146
Laken Tomlinson,9461,G,SF,6,0,28,64.2,2,13,267,100.0,100.0,97.2,0,15,0,280,280,60.3,1,9,116,100.0,100.0,95.7,10,0,122,122
Trai Turner,8727,G,CAR,7,1,5,63.7,2,13,261,100.0,100.0,97.1,2,15,0,278,278,70.3,1,7,138,100.0,100.0,97.1,8,0,146,146
Mitchell Schwartz,7041,T,KC,7,0,16,70.6,1,11,263,100.0,100.0,96.6,0,15,3,278,278,56.8,1,9,102,100.0,100.0,92.2,13,3,109,109
Eric Fisher,7783,T,KC,7,0,16,78.1,2,15,263,100.0,100.0,96.0,1,19,2,278,278,65.3,1,10,102,100.0,100.0,92.6,13,2,109,109
Bryan Witzmann,8995,G,KC,7,1,16,68.7,2,16,263,100.0,100.0,96.2,3,19,1,278,278,50.3,1,13,102,100.0,100.0,92.2,15,1,109,109
Anthony Castonzo,6174,T,IND,7,1,14,75.5,3,8,267,100.0,100.0,96.1,2,16,5,277,277,63.5,3,6,141,100.0,100.0,93.3,14,5,148,148
Jeremy Vujnovich,8928,G,IND,7,1,14,65.1,1,11,267,100.0,100.0,96.6,1,15,3,277,277,48.0,1,10,141,100.0,100.0,94.0,14,3,148,148
Matt Slauson,5117,G,LAC,7,0,27,66.7,4,8,257,100.0,100.0,97.7,1,12,0,276,276,57.3,3,6,128,100.0,100.0,96.5,9,0,140,140
Graham Glasgow,10729,G,DET,6,0,11,72.5,2,9,256,100.0,100.0,97.5,1,12,1,275,275,67.3,1,8,124,100.0,100.0,96.4,9,0,132,132
Maurkice Pouncey,5543,C,PIT,7,0,25,75.8,2,10,255,100.0,100.0,97.6,1,12,0,274,274,65.2,2,8,124,100.0,100.0,96.0,10,0,135,135
David DeCastro,7640,G,PIT,7,1,25,81.7,0,7,255,100.0,100.0,98.6,4,7,0,274,274,78.2,0,5,124,100.0,100.0,98.0,5,0,135,135
Kenny Wiggins,6471,G,LAC,7,0,27,66.6,2,16,254,100.0,100.0,96.1,0,19,1,273,273,57.1,2,12,128,100.0,100.0,93.7,15,1,140,140
Donovan Smith,9467,T,TB,6,0,30,69.8,5,10,258,100.0,100.0,96.3,1,17,2,272,272,79.3,2,5,114,100.0,100.0,96.1,8,1,122,122
J.R. Sweezy,7209,G,TB,6,0,30,76.8,0,9,258,100.0,100.0,97.9,0,10,1,272,272,82.8,0,4,114,100.0,100.0,98.2,4,0,122,122
Ali Marpet,9494,C,TB,6,0,30,75.1,1,5,258,100.0,100.0,98.1,0,8,2,272,272,77.8,0,2,114,100.0,100.0,98.2,3,1,122,122
Rodney Hudson,6207,C,OAK,7,0,23,88.5,0,1,251,100.0,100.0,99.8,1,1,0,271,271,86.1,0,0,86,100.0,100.0,100.0,0,0,97,97
Donald Penn,3459,T,OAK,7,2,23,80.0,0,7,251,100.0,100.0,97.4,2,10,3,271,271,84.6,0,1,86,100.0,100.0,98.3,2,1,97,97
Kelechi Osemele,7062,G,OAK,7,0,23,78.2,0,4,251,100.0,100.0,98.4,1,6,2,271,271,70.0,0,2,86,100.0,100.0,96.5,4,2,97,97
Matt Paradis,8841,C,DEN,6,0,10,78.5,0,6,252,100.0,100.0,98.8,0,6,0,270,270,69.0,0,4,101,100.0,100.0,98.0,4,0,109,109
Germain Ifedi,10665,T,SEA,6,0,29,64.3,1,23,251,100.0,100.0,95.2,3,24,0,269,269,57.0,0,15,102,100.0,100.0,92.6,15,0,112,112
Pat Elflein,11825,C,MIN,7,1,18,60.7,4,8,248,100.0,100.0,96.8,2,14,2,269,269,46.8,2,5,105,100.0,100.0,94.8,9,2,119,119
Mike Remmers,7431,T,MIN,7,0,18,74.6,4,8,248,100.0,100.0,97.6,4,12,0,269,269,66.1,4,6,105,100.0,100.0,95.2,10,0,119,119
Demar Dotson,5410,T,TB,6,1,30,79.9,2,4,255,100.0,100.0,98.8,1,6,0,269,269,75.4,1,3,111,100.0,100.0,98.2,4,0,119,119
Rick Wagner,7950,T,DET,6,0,11,75.5,0,16,250,100.0,100.0,95.6,1,19,3,269,269,68.4,0,15,120,100.0,100.0,92.1,17,2,128,128
Joe Berger,2424,G,MIN,7,0,18,74.4,1,10,247,100.0,100.0,97.0,0,13,2,268,268,61.8,1,7,105,100.0,100.0,94.3,10,2,119,119
Rees Odhiambo,10731,T,SEA,6,0,29,43.7,6,23,250,100.0,100.0,93.4,0,31,2,268,268,39.1,2,18,102,100.0,100.0,89.2,21,1,112,112
Marcus Cannon,6290,T,NE,6,0,19,68.0,3,11,245,100.0,100.0,95.5,0,18,4,267,267,59.7,2,7,107,100.0,100.0,93.9,11,2,120,120
Justin Pugh,7800,T,NYG,7,0,21,60.3,1,19,252,100.0,100.0,95.2,0,22,2,267,267,62.3,1,9,98,100.0,100.0,92.9,12,2,108,108
Justin Britt,8699,C,SEA,6,0,29,71.8,1,3,249,100.0,100.0,98.8,1,5,1,266,266,60.6,1,1,102,100.0,100.0,98.0,3,1,112,112
Wesley Johnson,8808,C,NYJ,7,0,22,60.8,2,8,251,100.0,100.0,97.6,0,11,1,264,264,59.6,0,3,98,100.0,100.0,97.4,4,1,102,102
Ryan Jensen,7985,C,BLT,7,0,3,53.8,1,5,249,100.0,100.0,98.4,1,7,1,264,264,52.4,1,2,93,100.0,100.0,97.3,4,1,96,96
James Hurst,9001,G,BLT,7,0,3,73.7,0,7,249,100.0,100.0,98.2,1,8,1,264,264,58.9,0,6,93,100.0,100.0,95.7,7,1,96,96
Garett Bolles,11775,T,DEN,6,2,10,68.5,4,12,247,100.0,100.0,95.5,4,19,3,264,264,52.4,4,8,99,100.0,100.0,91.9,14,2,107,107
Austin Howard,5847,T,BLT,7,1,3,63.5,2,13,249,100.0,100.0,96.6,1,16,1,264,264,61.0,1,9,93,100.0,100.0,93.5,11,1,96,96
Kelvin Beachum,7229,T,NYJ,7,1,22,81.8,2,6,251,100.0,100.0,97.6,1,10,2,264,264,78.2,1,3,98,100.0,100.0,95.9,6,2,102,102
Evan Boehm,10762,G,ARZ,5,1,1,48.9,5,8,247,100.0,100.0,96.6,2,15,2,264,264,35.2,1,7,114,100.0,100.0,94.7,10,2,121,121
James Carpenter,6177,G,NYJ,7,0,22,68.2,0,11,251,100.0,100.0,97.4,0,12,1,264,264,69.7,0,4,98,100.0,100.0,98.0,4,0,102,102
Ronnie Stanley,10640,T,BLT,7,0,3,76.5,0,15,249,100.0,100.0,96.2,1,17,2,264,264,71.1,0,11,93,100.0,100.0,91.9,13,2,96,96
Riley Reiff,7029,T,MIN,7,2,18,74.5,4,13,241,100.0,100.0,96.5,3,17,0,262,262,76.1,2,8,104,100.0,100.0,95.2,10,0,118,118
John Jerry,5598,G,NYG,7,1,21,69.6,2,7,247,100.0,100.0,97.4,2,11,2,261,261,46.5,2,6,102,100.0,100.0,95.1,9,1,112,112
Alejandro Villanueva,9091,T,PIT,7,0,25,76.6,2,12,242,100.0,100.0,95.0,0,19,5,260,260,66.8,2,10,120,100.0,100.0,93.3,14,2,130,130
John Wetzel,8088,T,ARZ,5,0,1,45.4,5,22,242,100.0,100.0,93.2,0,30,3,259,259,42.4,3,13,111,100.0,100.0,90.1,19,3,118,118
Greg Robinson,8637,T,DET,6,3,11,53.4,3,18,240,100.0,100.0,94.4,3,24,3,257,257,51.6,2,13,115,100.0,100.0,92.6,16,1,122,122
Joe Haeg,10789,T,IND,7,0,14,64.9,2,14,248,100.0,100.0,94.8,0,21,5,257,257,55.8,2,11,129,100.0,100.0,92.6,16,3,135,135
Tyler Larsen,9304,C,CAR,7,0,5,66.9,2,11,240,100.0,100.0,96.0,0,16,3,254,254,54.8,2,9,126,100.0,100.0,93.3,14,3,132,132
Jason Peters,2148,T,PHI,7,0,24,90.6,0,6,237,100.0,100.0,98.3,1,7,1,252,252,81.9,0,5,87,100.0,100.0,96.0,6,1,93,93
Josh Kline,8230,G,TEN,7,0,31,85.5,0,6,238,100.0,100.0,98.7,0,6,0,251,251,81.2,0,4,105,100.0,100.0,98.1,4,0,114,114
Ben Jones,7099,C,TEN,7,0,31,77.3,0,8,238,100.0,100.0,98.3,1,8,0,251,251,81.4,0,2,105,100.0,100.0,99.0,2,0,114,114
Breno Giacomini,4464,T,HST,6,1,13,44.2,2,27,220,100.0,100.0,91.6,2,33,4,251,251,30.0,1,17,79,100.0,100.0,84.8,21,3,94,94
Rodger Saffold,5558,G,LA,7,0,26,67.8,2,9,238,100.0,100.0,97.3,0,12,1,251,251,58.3,1,7,109,100.0,100.0,95.4,9,1,113,113
Rob Havenstein,9490,T,LA,7,2,26,61.0,3,15,238,100.0,100.0,95.0,2,21,3,251,251,54.5,2,10,109,100.0,100.0,93.6,13,1,113,113
Nick Martin,10684,C,HST,6,0,13,70.9,0,6,220,100.0,100.0,98.2,0,7,1,251,251,68.7,0,2,79,100.0,100.0,97.5,3,1,94,94
Jamon Brown,9505,G,LA,7,1,26,56.8,4,14,237,100.0,100.0,96.2,2,18,0,250,250,44.9,3,11,109,100.0,100.0,93.6,14,0,113,113
Andrew Whitworth,3000,T,LA,7,0,26,81.0,2,6,237,100.0,100.0,97.0,0,11,3,250,250,81.4,0,3,109,100.0,100.0,95.9,6,3,113,113
Ron Leary,7338,G,DEN,6,0,10,85.9,1,1,232,100.0,100.0,99.6,1,2,0,250,250,83.9,1,0,94,100.0,100.0,99.5,1,0,102,102
Jack Conklin,10642,T,TEN,7,1,31,62.9,4,10,237,100.0,100.0,96.6,2,15,1,250,250,71.5,2,6,105,100.0,100.0,95.2,9,1,114,114
Lane Taylor,8365,G,GB,6,0,12,72.6,0,15,225,100.0,100.0,96.2,0,16,1,249,249,64.2,0,13,87,100.0,100.0,92.5,13,0,102,102
Quinton Spain,10110,G,TEN,7,1,31,75.0,2,7,234,100.0,100.0,98.1,1,9,0,247,247,68.7,2,4,101,100.0,100.0,97.0,6,0,110,110
La'el Collins,9719,T,DAL,6,0,9,58.2,3,15,223,100.0,100.0,95.1,1,20,2,246,246,56.7,2,9,104,100.0,100.0,92.8,13,2,118,118
Travis Frederick,7812,C,DAL,6,0,9,83.1,1,4,223,100.0,100.0,98.9,0,5,0,246,246,80.1,0,3,104,100.0,100.0,98.6,3,0,118,118
Zack Martin,8651,G,DAL,6,0,9,90.0,1,2,221,100.0,100.0,99.3,0,3,0,244,244,85.8,1,1,104,100.0,100.0,99.0,2,0,118,118
Tyron Smith,6161,T,DAL,6,0,9,79.9,2,8,221,100.0,100.0,96.8,0,12,2,244,244,76.6,2,6,104,100.0,100.0,94.2,10,2,118,118
Gabe Jackson,8716,G,OAK,6,0,23,77.2,0,7,221,100.0,100.0,98.0,2,8,1,240,240,61.8,0,5,77,100.0,100.0,95.5,6,1,87,87
Lane Johnson,7786,T,PHI,6,0,24,77.6,2,4,225,100.0,100.0,98.2,1,7,1,239,239,77.9,0,3,87,100.0,100.0,97.1,4,1,93,93
Xavier Su'a-Filo,8668,G,HST,6,0,13,49.6,5,9,209,100.0,100.0,94.7,2,18,4,237,237,19.5,4,9,76,100.0,100.0,86.2,17,4,90,90
