player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
James Harrison,1251,ED,PIT,2,2,0,25,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,50.0,,,0,0,,60.5,0,,,0,0,0.0,0,2,100.0,4,0,0,0,0,0,0,0.0,
Terence Newman,1321,CB,MIN,4,102,0,18,0,9.7,22.2,100.0,15.5,3.4,1,1,11.1,67.9,0,27,0.0,0,1,81.3,2,34,33.3,34,0,2,9,1,37,25,1.2,18.5,0,0,8.4,100.0,95.3,7.5,7.5,0,0,0.0,68.7,0,27,0.0,0,0,149.0,8,61,59.8,64,3,7,8,1,82,15,1.4,10.3
Terrell Suggs,1326,ED,BLT,4,3,0,3,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,50,2,1,0,0,0,0,,,0,0,,,3.4,,,0,0,,61.4,0,,100.0,1,0,0.0,0,2,66.7,59,1,0,0,0,0,0,0.0,
Karlos Dansby,1754,LB,ARZ,4,141,0,1,1,2.3,66.7,87.1,9.7,6.4,0,0,0.0,74.9,0,15,16.7,1,0,111.3,6,61,43.3,70,3,4,9,1,36,31,0.6,6.0,0,1,5.0,80.0,97.4,8.9,7.1,1,1,10.0,42.3,0,14,28.6,2,1,100.4,8,74,52.5,76,2,4,10,0,81,31,1.1,10.1
Mike Adams,1972,S,CAR,4,149,0,5,0,5.3,100.0,81.3,8.3,8.3,0,0,0.0,36.1,0,25,0.0,0,0,118.8,3,26,17.4,32,0,3,3,0,55,39,2.2,18.3,0,0,17.0,40.0,95.7,53.0,21.2,1,2,40.0,73.5,0,7,0.0,0,2,47.9,2,112,75.2,117,2,6,5,0,11,3,0.1,5.5
Adam Jones,2223,CB,CIN,3,93,0,7,0,11.7,33.3,100.0,16.0,5.3,0,1,33.3,30.0,0,9,0.0,0,0,42.4,1,18,19.4,18,0,1,3,0,9,0,0.6,9.0,0,0,10.1,35.7,100.0,13.4,4.8,0,4,28.6,69.1,0,11,0.0,0,4,44.3,5,70,75.3,70,2,7,14,0,32,8,0.5,6.4
Thomas Davis Sr.,2231,LB,CAR,4,106,0,5,1,2.0,100.0,69.2,9.0,9.0,0,0,0.0,71.4,0,6,0.0,0,0,87.5,2,18,17.0,26,2,2,2,0,10,6,0.6,5.0,0,1,2.4,81.8,88.9,8.4,6.9,0,1,9.1,75.8,0,12,0.0,0,0,85.2,9,80,75.5,90,6,8,11,0,49,39,0.6,5.4
Derrick Johnson,2232,LB,KC,4,151,0,16,1,2.7,0.0,88.6,,14.3,0,0,0.0,78.7,0,,0.0,0,0,39.6,0,93,61.6,105,0,1,6,0,0,0,0.0,,0,0,10.3,100.0,98.0,15.7,15.7,0,0,0.0,52.2,0,20,50.0,1,0,118.8,3,48,31.8,49,0,1,3,0,41,10,0.9,13.7
Lorenzo Alexander,2476,ED,BUF,4,52,0,4,0,-1.3,100.0,40.7,2.5,2.5,0,0,0.0,66.6,0,13,0.0,0,0,96.9,4,11,21.2,27,1,3,4,0,29,34,2.9,7.3,0,0,6.5,87.5,44.8,5.3,4.6,0,0,0.0,27.5,0,39,66.7,4,0,113.5,7,39,75.0,87,2,2,8,0,90,41,2.4,12.9
Haloti Ngata,2957,DI,DET,4,2,0,11,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,21,0,0,0,0,0,0,,,0,0,,,3.5,,,0,0,,54.3,0,,,0,0,0.0,0,2,100.0,57,1,0,0,0,0,0,0.0,
