player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Kevin Zeitler,7032,G,CLV,11,0,8,78.7,6,17,487,100.0,100.0,97.4,0,24,1,526,526,73.3,6,10,276,100.0,100.0,96.7,17,1,302,302
J.C. Tretter,7904,C,CLV,11,0,8,76.1,3,18,487,100.0,100.0,97.6,2,22,1,526,526,83.1,3,6,276,100.0,100.0,98.4,9,0,302,302
Germain Ifedi,10665,T,SEA,11,0,29,67.8,2,35,479,100.0,100.0,95.7,6,39,2,526,526,59.6,1,24,196,100.0,100.0,92.6,27,2,219,219
Joel Bitonio,8670,G,CLV,11,0,8,87.0,3,7,487,100.0,100.0,97.7,0,16,6,526,526,84.8,2,6,276,100.0,100.0,96.7,13,5,302,302
Justin Britt,8699,C,SEA,11,0,29,81.9,1,4,477,100.0,100.0,99.3,2,6,1,523,523,70.7,1,2,196,100.0,100.0,98.7,4,1,219,219
A.Q. Shipley,5150,C,ARZ,11,1,1,79.4,2,7,466,100.0,100.0,98.4,2,12,3,503,503,78.8,1,3,216,100.0,100.0,98.6,5,1,232,232
Shon Coleman,10710,T,CLV,11,4,8,63.6,8,32,466,99.8,99.8,94.8,7,44,4,503,504,57.8,6,25,264,100.0,100.0,92.6,35,4,288,288
Daniel Kilgore,6315,C,SF,11,2,28,64.2,5,13,481,100.0,100.0,97.3,2,22,4,502,502,59.7,2,8,198,100.0,100.0,96.0,13,3,209,209
Jared Veldheer,5594,T,ARZ,11,2,1,63.5,5,26,462,100.0,100.0,95.8,3,35,4,499,499,62.3,3,17,216,100.0,100.0,94.4,22,2,232,232
J.R. Sweezy,7209,G,TB,11,0,30,72.9,2,18,462,100.0,100.0,97.4,0,22,2,491,491,69.1,1,11,216,100.0,100.0,96.8,13,1,231,231
