player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Xavier Rhodes,7806,CB,MIN,6,7,,3.5,18,0,39.6,0,2,0,0,0,0.0
Da'Norris Searcy,6252,S,TEN,5,14,,14.0,31,0,39.6,0,1,0,0,0,0.0
Bud Dupree,9455,ED,PIT,4,9,,4.5,25,0,39.6,0,2,0,0,0,0.0
Davon House,6283,CB,GB,2,3,,3.0,12,0,39.6,0,1,0,0,0,0.0
Derrick Johnson,2232,LB,KC,5,11,,11.0,16,0,39.6,0,1,0,0,0,0.0
Dylan Cole,24304,LB,HST,3,2,,2.0,13,1,0.0,0,1,0,0,0,0.0
Cody Davis,8458,S,LA,3,5,,5.0,26,0,39.6,0,1,0,0,0,0.0
Vontaze Burfict,7280,LB,CIN,3,11,,5.5,7,0,39.6,0,2,0,0,0,0.0
Reggie Ragland,10675,LB,KC,1,1,,1.0,16,0,39.6,0,1,0,0,0,0.0
T.J. Green,10691,S,IND,3,3,,3.0,14,0,39.6,0,1,0,0,0,0.0
A.J. Bouye,8110,CB,JAX,6,18,,9.0,15,0,39.6,0,2,0,0,0,0.0
Rashard Robinson,10767,CB,SF,6,9,,9.0,28,0,39.6,0,1,0,0,0,0.0
Antonio Morrison,10759,LB,IND,4,7,,7.0,14,0,39.6,0,1,0,0,0,0.0
James Bradberry,10696,CB,CAR,4,4,,2.0,5,0,39.6,0,2,0,0,0,0.0
Miles Killebrew,10745,S,DET,6,16,,8.0,11,0,39.6,0,2,0,0,0,0.0
Andre Hal,8850,S,HST,6,17,,17.0,13,0,39.6,0,1,0,0,0,0.0
E.J. Gaines,8823,CB,BUF,5,8,,4.0,4,0,39.6,0,2,0,0,0,0.0
Dre Kirkpatrick,7023,CB,CIN,5,6,,2.0,7,0,39.6,0,3,0,0,0,0.0
