player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Adam Vinatieri,226,K,IND,2,0,0,0,,1,1,100.0,14,32.1,0,0,,2,1,50.0,0,1,0,0.0,4,3,75.0,2,2,100.0
Phil Dawson,422,K,ARZ,2,0,0,0,,2,1,50.0,1,31.9,0,0,,3,3,100.0,0,2,1,50.0,6,4,66.7,2,2,100.0
Matt Bryant,1223,K,ATL,2,0,2,2,100.0,1,1,100.0,2,64.9,0,0,,6,6,100.0,0,1,1,100.0,5,5,100.0,1,1,100.0
Robbie Gould,2607,K,SF,2,0,0,0,,2,2,100.0,28,67.9,0,0,,0,0,,0,2,2,100.0,4,4,100.0,0,0,
Stephen Gostkowski,3063,K,NE,2,0,0,0,,0,0,,19,56.2,0,0,,7,6,85.7,0,1,1,100.0,5,5,100.0,4,4,100.0
Matt Prater,3471,K,DET,2,0,2,2,100.0,0,0,,11,86.7,0,0,,5,5,100.0,0,0,0,,2,2,100.0,0,0,
Nick Folk,3794,K,TB,1,0,1,1,100.0,1,1,100.0,30,58.5,0,0,,3,2,66.7,0,0,0,,3,3,100.0,1,1,100.0
Mason Crosby,3809,K,GB,2,0,0,0,,1,1,100.0,12,66.5,0,0,,4,4,100.0,0,0,0,,2,2,100.0,1,1,100.0
Stephen Hauschka,4655,K,BUF,2,0,0,0,,2,1,50.0,4,53.8,0,0,,3,3,100.0,0,0,0,,2,1,50.0,0,0,
Connor Barth,4777,K,CHI,2,0,1,1,100.0,0,0,,6,69.2,0,0,,3,3,100.0,0,0,0,,1,1,100.0,0,0,
Ryan Succop,5180,K,TEN,2,0,2,1,50.0,2,2,100.0,31,63.9,0,0,,5,5,100.0,0,0,0,,7,6,85.7,3,3,100.0
Graham Gano,5443,K,CAR,2,0,0,0,,0,0,,5,72.8,0,0,,2,2,100.0,0,3,3,100.0,6,6,100.0,3,3,100.0
Dan Bailey,6796,K,DAL,2,0,1,1,100.0,2,2,100.0,9,78.0,0,0,,3,3,100.0,0,1,1,100.0,5,5,100.0,1,1,100.0
Kai Forbath,6860,K,MIN,2,0,0,0,,2,2,100.0,18,42.5,0,0,,4,2,50.0,0,1,1,100.0,4,4,100.0,1,1,100.0
Randy Bullock,7154,K,CIN,1,0,0,0,,0,0,,7,63.5,0,0,,0,0,,0,2,2,100.0,3,3,100.0,1,1,100.0
Greg Zuerlein,7163,K,LA,2,0,1,1,100.0,2,2,100.0,26,73.6,0,0,,7,7,100.0,0,2,2,100.0,5,5,100.0,0,0,
Blair Walsh,7167,K,SEA,2,0,0,0,,1,1,100.0,29,50.3,0,0,,1,0,0.0,0,1,1,100.0,5,5,100.0,3,3,100.0
Giorgio Tavecchio,7278,K,OAK,2,0,2,2,100.0,1,1,100.0,23,75.3,0,0,,8,8,100.0,0,0,0,,5,5,100.0,2,2,100.0
Justin Tucker,7604,K,BLT,2,0,1,0,0.0,0,0,,3,58.0,0,0,,5,5,100.0,0,0,0,,4,3,75.0,3,3,100.0
Caleb Sturgis,7948,K,PHI,1,0,1,1,100.0,1,1,100.0,24,54.8,0,0,,2,1,50.0,0,1,1,100.0,3,3,100.0,0,0,
Dustin Hopkins,7958,K,WAS,2,0,1,0,0.0,1,1,100.0,32,58.3,0,0,,5,5,100.0,0,1,1,100.0,4,3,75.0,1,1,100.0
Brandon McManus,8437,K,DEN,2,0,1,0,0.0,1,0,0.0,10,54.6,0,0,,9,9,100.0,0,0,0,,3,1,33.3,1,1,100.0
Cairo Santos,8932,K,KC,2,0,0,0,,0,0,,16,68.7,0,0,,9,9,100.0,0,2,2,100.0,2,2,100.0,0,0,
Chris Boswell,8990,K,PIT,2,0,0,0,,2,2,100.0,25,55.9,0,0,,5,5,100.0,0,1,1,100.0,4,4,100.0,1,1,100.0
Cody Parkey,9030,K,MIA,1,0,1,1,100.0,0,0,,17,85.5,0,0,,1,1,100.0,0,2,2,100.0,4,4,100.0,1,1,100.0
Chandler Catanzaro,9140,K,NYJ,2,0,1,1,100.0,3,3,100.0,22,75.9,0,0,,2,2,100.0,0,0,0,,4,4,100.0,0,0,
Jason Myers,10207,K,JAX,2,0,0,0,,2,2,100.0,15,44.5,0,0,,4,3,75.0,0,2,1,50.0,5,4,80.0,1,1,100.0
Wil Lutz,11096,K,NO,2,0,0,0,,3,2,66.7,20,60.7,0,0,,3,3,100.0,0,1,1,100.0,7,6,85.7,3,3,100.0
Ka'imi Fairbairn,11161,K,HST,2,0,0,0,,1,1,100.0,13,65.5,0,0,,2,2,100.0,0,0,0,,2,2,100.0,1,1,100.0
Aldrick Rosas,11331,K,NYG,2,0,0,0,,0,0,,21,62.5,0,0,,1,1,100.0,0,0,0,,2,2,100.0,2,2,100.0
Jake Elliott,11908,K,PHI,1,0,0,0,,1,1,100.0,24,49.9,0,0,,2,2,100.0,0,2,1,50.0,3,2,66.7,0,0,
Zane Gonzalez,11979,K,CLV,2,0,0,0,,0,0,,8,64.2,0,0,,2,2,100.0,0,1,1,100.0,2,2,100.0,1,1,100.0
Younghoe Koo,12042,K,LAC,2,0,0,0,,4,1,25.0,27,37.3,0,0,,5,5,100.0,0,0,0,,4,1,25.0,0,0,
