player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Jeff Heath,8396,S,DAL,1,0,0,0,,0,0,,9,45.4,0,0,,3,2,66.7,0,0,0,,0,0,,0,0,
Brandon McManus,8437,K,DEN,14,0,6,3,50.0,6,4,66.7,10,51.2,0,0,,24,24,100.0,0,11,10,90.9,31,23,74.2,8,6,75.0
Cairo Santos,8932,K,CHI,5,0,1,0,0.0,0,0,,6,59.0,0,0,,14,14,100.0,0,4,4,100.0,5,4,80.0,0,0,
Chris Boswell,8990,K,PIT,15,0,4,4,100.0,10,9,90.0,25,80.7,0,0,,35,33,94.3,0,14,12,85.7,38,35,92.1,10,10,100.0
Cody Parkey,9030,K,MIA,14,0,2,1,50.0,7,6,85.7,17,69.1,0,0,,28,25,89.3,0,7,7,100.0,22,20,90.9,6,6,100.0
Chandler Catanzaro,9140,K,NYJ,14,0,2,2,100.0,15,11,73.3,22,73.6,1,1,100.0,29,29,100.0,0,3,3,100.0,27,23,85.2,6,6,100.0
Travis Coons,9268,K,LAC,3,0,0,0,,1,1,100.0,27,47.9,0,0,,6,5,83.3,0,3,2,66.7,8,7,87.5,4,4,100.0
Patrick Murray,9389,K,TB,11,0,5,2,40.0,4,3,75.0,30,61.7,0,0,,19,19,100.0,0,8,8,100.0,22,18,81.8,5,5,100.0
Josh Lambo,10133,K,JAX,9,0,2,2,100.0,4,3,75.0,15,77.7,0,0,,23,21,91.3,0,11,11,100.0,19,18,94.7,2,2,100.0
Jason Myers,10207,K,JAX,6,0,3,0,0.0,5,5,100.0,15,33.7,0,0,,17,15,88.2,0,3,2,66.7,15,11,73.3,4,4,100.0
Drew Kaser,10813,P,LAC,1,0,0,0,,0,0,,27,29.4,0,0,,3,1,33.3,0,0,0,,0,0,,0,0,
Nick Rose,11091,K,LAC,9,0,1,1,100.0,2,1,50.0,27,55.5,0,0,,22,20,90.9,0,4,3,75.0,12,10,83.3,5,5,100.0
Wil Lutz,11096,K,NO,15,0,5,4,80.0,15,12,80.0,20,70.7,0,0,,47,44,93.6,0,5,4,80.0,35,30,85.7,10,10,100.0
Ka'imi Fairbairn,11161,K,HST,14,0,3,2,66.7,6,5,83.3,13,43.2,0,0,,34,31,91.2,0,10,8,80.0,23,18,78.3,4,3,75.0
Marshall Koehn,11209,K,CIN,1,0,0,0,,0,0,,7,60.4,0,0,,1,1,100.0,0,0,0,,0,0,,0,0,
Aldrick Rosas,11331,K,NYG,15,0,3,3,100.0,9,4,44.4,21,48.7,0,0,,22,20,90.9,0,5,3,60.0,23,16,69.6,6,6,100.0
Sam Ficken,11437,K,LA,1,0,0,0,,0,0,,26,33.1,0,0,,4,3,75.0,0,1,0,0.0,1,0,0.0,0,0,
Jake Elliott,11908,K,PHI,14,0,6,5,83.3,13,12,92.3,24,74.0,0,0,,42,39,92.9,0,7,4,57.1,31,26,83.9,5,5,100.0
Zane Gonzalez,11979,K,CLV,15,0,2,1,50.0,6,4,66.7,8,54.1,0,0,,23,22,95.7,0,6,4,66.7,19,14,73.7,5,5,100.0
Harrison Butker,11988,K,KC,12,0,5,4,80.0,12,10,83.3,16,81.3,0,0,,25,25,100.0,0,16,15,93.8,40,36,90.0,7,7,100.0
Younghoe Koo,12042,K,LAC,4,0,0,0,,4,1,25.0,27,46.1,0,0,,9,9,100.0,0,0,0,,6,3,50.0,2,2,100.0
