player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Tony Jefferson,8361,S,BLT,4,18,,18.0,3,0,39.6,0,1,0,0,0,0.0
Bashaud Breeland,8737,CB,WAS,4,7,,7.0,32,0,39.6,0,1,0,0,0,0.0
Matt Milano,11918,LB,BUF,1,3,,3.0,4,0,39.6,0,1,0,0,0,0.0
Nevin Lawson,8768,CB,DET,2,2,,2.0,11,0,39.6,0,1,0,0,0,0.0
Derrick Johnson,2232,LB,KC,3,4,,4.0,16,0,39.6,0,1,0,0,0,0.0
Avery Williamson,8786,LB,TEN,4,9,,9.0,31,0,39.6,0,1,0,0,0,0.0
Johnathan Joseph,2969,CB,HST,3,7,,7.0,13,0,39.6,0,1,0,0,0,0.0
C.J. Mosley,8652,LB,BLT,3,6,,6.0,3,0,39.6,0,1,0,0,0,0.0
Lawrence Timmons,3631,LB,MIA,1,6,,6.0,17,0,39.6,0,1,0,0,0,0.0
Casey Hayward Jr.,7064,CB,LAC,1,2,,1.0,27,0,39.6,0,2,0,0,0,0.0
Matthias Farley,10953,S,IND,3,21,,10.5,14,0,39.6,0,2,0,0,0,0.0
Jackrabbit Jenkins,7043,CB,NYG,3,7,,3.5,21,0,39.6,0,2,0,0,0,0.0
T.J. Green,10691,S,IND,2,2,,2.0,14,0,39.6,0,1,0,0,0,0.0
Dre Kirkpatrick,7023,CB,CIN,4,4,,2.0,7,0,39.6,0,2,0,0,0,0.0
T.J. Ward,5563,S,TB,2,16,,8.0,30,0,39.6,0,2,0,0,0,0.0
James Bradberry,10696,CB,CAR,2,2,,1.0,5,0,39.6,0,2,0,0,0,0.0
Jalen Mills,10867,CB,PHI,3,3,,3.0,24,0,39.6,0,1,0,0,0,0.0
Miles Killebrew,10745,S,DET,4,14,,7.0,11,0,39.6,0,2,0,0,0,0.0
Davon House,6283,CB,GB,2,3,,3.0,12,0,39.6,0,1,0,0,0,0.0
Frank Zombo,5945,ED,KC,1,1,,1.0,16,0,39.6,0,1,0,0,0,0.0
Anthony Levine,6013,S,BLT,3,8,,8.0,3,0,39.6,0,1,0,0,0,0.0
E.J. Gaines,8823,CB,BUF,4,7,,3.5,4,0,39.6,0,2,0,0,0,0.0
Jimmy Smith,6179,CB,BLT,3,4,,4.0,3,0,39.6,0,1,0,0,0,0.0
Marcus Peters,9451,CB,KC,4,15,,15.0,16,0,39.6,0,1,0,0,0,0.0
Bud Dupree,9455,ED,PIT,2,6,,3.0,25,0,39.6,0,2,0,0,0,0.0
Maurice Alexander,8745,S,LA,4,13,,13.0,26,0,39.6,0,1,0,0,0,0.0
A.J. Bouye,8110,CB,JAX,3,12,,6.0,15,0,39.6,0,2,0,0,0,0.0
Vince Williams,7988,LB,PIT,3,8,,8.0,25,0,39.6,0,1,0,0,0,0.0
Eric Kendricks,9478,LB,MIN,4,10,,5.0,18,0,39.6,0,2,0,0,0,0.0
Josh Shaw,9553,S,CIN,3,13,,13.0,7,0,39.6,0,1,0,0,0,0.0
Alec Ogletree,7811,LB,LA,3,5,,2.5,26,0,39.6,0,2,0,0,0,0.0
Xavier Rhodes,7806,CB,MIN,4,4,,2.0,18,0,39.6,0,2,0,0,0,0.0
Harrison Smith,7641,S,MIN,4,21,,21.0,18,0,39.6,0,1,0,0,0,0.0
Vontaze Burfict,7280,LB,CIN,1,7,,7.0,7,0,39.6,0,1,0,0,0,0.0
Michael Thomas,7279,S,MIA,1,1,,1.0,17,0,39.6,0,1,0,0,0,0.0
Jalen Ramsey,10639,CB,JAX,4,12,,4.0,15,0,39.6,0,3,0,0,0,0.0
Morgan Burnett,5596,S,GB,4,51,51.0,25.5,12,0,72.9,1,2,0,14,10,0.27
Tyvon Branch,4414,S,ARZ,4,36,36.0,18.0,1,0,56.3,1,2,0,-3,0,-0.08
Anthony Brown,10823,CB,DAL,4,33,33.0,8.3,9,1,39.6,1,4,1,10,0,0.3
Byron Jones,9460,S,DAL,4,31,31.0,3.9,9,0,39.6,1,8,0,7,0,0.23
Briean Boddy-Calhoun,10903,CB,CLV,4,62,31.0,15.5,8,0,95.8,2,4,1,11,1,0.18
Darian Thompson,10705,S,NYG,4,28,28.0,14.0,21,0,56.3,1,2,0,4,4,0.14
Eric Weddle,3653,S,BLT,4,25,25.0,12.5,3,1,56.3,1,2,1,5,0,0.2
Jordan Poyer,8000,S,BUF,4,25,25.0,25.0,4,0,118.8,1,1,0,21,6,0.84
William Gay,3786,CB,PIT,4,24,24.0,8.0,25,0,42.4,1,3,0,5,0,0.21
Eric Berry,5530,S,KC,1,20,20.0,6.7,16,0,52.1,1,3,0,16,2,0.8
Kam Chancellor,5656,S,SEA,4,38,19.0,7.6,29,0,48.8,2,5,0,16,5,0.42
Chris Harris Jr.,6457,CB,DEN,4,123,17.6,9.5,10,0,97.3,7,13,1,77,46,0.63
Brandon Carr,4454,CB,BLT,4,17,17.0,17.0,3,0,83.3,1,1,0,4,3,0.24
Marcus Gilchrist,6202,S,HST,4,17,17.0,17.0,13,0,100.0,1,1,0,8,2,0.47
Landon Collins,9466,S,NYG,4,16,16.0,16.0,21,0,87.5,1,1,0,5,0,0.31
Patrick Peterson,6157,CB,ARZ,4,16,16.0,16.0,1,0,118.8,1,1,0,16,1,1.0
Nate Hairston,11913,CB,IND,4,110,15.7,8.5,14,0,67.5,7,13,0,64,49,0.58
D.J. Swearinger Sr.,7838,S,WAS,4,31,15.5,15.5,32,0,118.8,2,2,0,36,9,1.16
Quandre Diggs,9633,CB,DET,4,106,15.1,8.2,11,0,111.9,7,13,2,79,63,0.75
Shawn Williams,7865,S,CIN,3,15,15.0,15.0,7,0,79.2,1,1,0,2,0,0.13
Anthony Barr,8644,LB,MIN,3,15,15.0,15.0,18,0,79.2,1,1,0,3,5,0.2
Andrew Sendejo,6118,S,MIN,4,15,15.0,15.0,18,0,100.0,1,1,0,8,3,0.53
NaVorro Bowman,5615,LB,SF,4,15,15.0,7.5,28,0,60.4,1,2,0,8,6,0.53
Nickell Robey-Coleman,8483,CB,LA,4,59,14.8,11.8,26,0,82.5,4,5,0,19,9,0.32
Phillip Gaines,8722,CB,KC,4,118,14.8,7.9,16,0,104.0,8,15,1,127,48,1.08
Patrick Robinson,5557,CB,PHI,4,100,14.3,11.1,24,1,116.2,7,9,1,128,103,1.28
Tavon Wilson,7051,S,DET,2,14,14.0,7.0,11,0,95.8,1,2,0,32,3,2.29
Trevor Williams,11004,CB,LAC,3,27,13.5,13.5,27,0,118.8,2,2,0,33,4,1.22
Jordan Richards,9497,S,NE,3,13,13.0,13.0,19,0,104.2,1,1,0,9,0,0.69
Aqib Talib,4334,CB,DEN,4,13,13.0,13.0,10,0,104.2,1,1,0,9,2,0.69
Jayon Brown,11910,LB,TEN,4,13,13.0,6.5,31,0,56.3,1,2,0,0,0,0.0
Logan Ryan,7864,CB,TEN,4,130,13.0,9.3,31,0,142.0,10,14,2,137,39,1.05
Bryce Callahan,10000,CB,CHI,4,100,12.5,6.7,6,0,99.7,8,15,2,49,12,0.49
Orlando Scandrick,4457,CB,DAL,3,49,12.3,9.8,9,0,101.7,4,5,0,42,23,0.86
Darqueze Dennard,8659,CB,CIN,4,109,12.1,6.8,7,0,92.7,9,16,1,88,73,0.81
Quintin Demps,4431,S,CHI,3,12,12.0,6.0,6,0,81.3,1,2,0,18,2,1.5
Ron Parker,6625,S,KC,4,24,12.0,12.0,16,0,118.8,2,2,0,43,3,1.79
Bobby Wagner,7050,LB,SEA,4,12,12.0,6.0,29,0,56.3,1,2,0,5,9,0.42
Karl Joseph,10648,S,OAK,4,24,12.0,6.0,23,0,62.5,2,4,0,18,4,0.75
Dominique Rodgers-Cromartie,4330,CB,NYG,4,94,11.8,9.4,21,0,103.7,8,10,0,89,59,0.95
Sean Davis,10692,S,PIT,4,23,11.5,11.5,25,0,118.8,2,2,0,25,3,1.09
De'Vondre Campbell,10749,LB,ATL,3,23,11.5,5.8,2,0,71.9,2,4,0,27,15,1.17
Malcolm Jenkins,4937,S,PHI,4,45,11.3,9.0,24,0,128.8,4,5,1,27,8,0.6
Eddie Pleasant,7593,S,HST,4,33,11.0,6.6,13,0,86.3,3,5,0,41,12,1.24
Jatavis Brown,10809,LB,LAC,4,11,11.0,11.0,27,0,104.2,1,1,0,9,0,0.82
Jourdan Lewis,11846,CB,DAL,3,11,11.0,5.5,9,0,62.5,1,2,0,9,6,0.82
Sean Lee,5580,LB,DAL,3,11,11.0,11.0,9,0,87.5,1,1,0,5,10,0.45
Jeremy Lane,7164,CB,SEA,4,42,10.5,7.0,29,0,82.6,4,6,0,36,21,0.86
Buster Skrine,6289,CB,NYJ,4,104,10.4,7.4,22,0,97.0,10,14,0,119,52,1.14
Captain Munnerlyn,5140,CB,CAR,4,73,10.4,10.4,5,0,118.8,7,7,0,89,71,1.22
Aaron Colvin,8749,CB,JAX,4,92,10.2,6.1,15,0,75.4,9,15,0,84,20,0.91
Kendall Fuller,10718,CB,WAS,4,102,10.2,6.4,32,1,47.9,10,16,0,76,51,0.75
