player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,CAR,8,0,0,5,69.9,2,7,144,98.7,10.4,15,0,9.4,9,154,152,18,0,73.5,2,5,77,98.8,13.0,10,12.3,6,81,80,13
Dwight Freeney,1019,ED,SEA,1,0,0,29,60.2,0,1,16,100.0,12.5,2,0,9.4,1,16,16,2,0,63.8,0,1,11,100.0,18.2,2,13.6,1,11,11,2
James Harrison,1251,ED,PIT,4,0,0,25,84.3,1,2,13,63.6,30.8,4,0,19.2,1,22,14,4,0,86.1,1,2,7,88.9,42.9,3,35.7,1,9,8,4
Terence Newman,1321,CB,MIN,8,0,0,18,71.0,0,0,4,2.5,25.0,1,1,0.0,0,203,5,0,0,,0,0,0,0.0,,0,,0,81,0,0
Terrell Suggs,1326,ED,BLT,8,2,1,3,63.1,5,18,212,98.3,14.6,31,2,7.8,5,230,226,28,0,66.5,3,12,97,98.1,20.6,20,11.9,4,107,105,19
Karlos Dansby,1754,LB,ARZ,7,0,0,1,65.1,0,5,25,10.4,16.0,4,0,10.0,0,260,27,5,0,73.9,0,5,17,14.9,23.5,4,14.7,0,114,17,5
Mike Adams,1972,S,CAR,8,0,0,5,59.8,2,1,16,5.3,0.0,0,1,9.4,0,303,16,3,0,60.4,1,0,7,4.8,0.0,0,7.1,0,146,7,1
Thomas Davis Sr.,2231,LB,CAR,8,0,1,5,70.6,2,2,38,18.1,15.8,6,2,10.5,2,232,42,6,0,70.3,1,1,22,24.8,18.2,4,9.1,1,101,25,3
Derrick Johnson,2232,LB,KC,8,0,0,16,46.4,0,3,20,6.1,10.0,2,0,7.5,0,329,20,3,0,49.1,0,3,10,7.0,20.0,2,15.0,0,142,10,3
Lorenzo Alexander,2476,ED,BUF,7,0,0,4,67.5,6,11,100,48.6,21.0,21,2,10.5,2,218,106,19,0,68.1,4,8,64,67.3,23.4,15,12.5,2,101,68,14
