player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Antonio Brown,5718,WR,PIT,5,14.1,7,65.6,44.4,8,18,0,2.4,1,24,25,1,75.1,36.0,87.7,,87.7,0.0,0,4,50,0.0,0,217,2,40,93.1,202,14.3,31,72.1,61,1,85.7,186,545,195,4.9,13.6,2.7
DeAndre Hopkins,7808,WR,HST,5,12.7,2,58.3,22.2,4,18,0,2.8,1,23,13,0,80.1,77.3,79.2,,79.0,0.0,0,2,34,0.0,0,217,2,35,87.6,190,12.9,28,89.8,60,5,87.1,189,363,54,1.5,10.4,1.91
A.J. Green,6156,WR,CIN,5,13.2,6,66.7,57.1,8,14,0,3.0,1,20,7,1,78.4,27.7,85.7,,85.2,0.0,0,4,77,0.0,0,179,0,32,96.6,173,11.2,20,87.5,48,3,88.3,158,504,155,4.8,15.8,2.91
Larry Fitzgerald,1724,WR,ARZ,5,8.2,3,68.1,42.9,6,14,0,3.0,1,18,1,0,88.3,76.8,72.3,72.4,71.5,0.4,1,0,37,0.4,1,259,0,32,93.1,241,66.4,172,102.0,47,2,32.4,84,327,155,4.8,10.2,1.36
Keenan Allen,7857,WR,LAC,5,9.6,3,59.6,44.4,4,9,2,17.6,6,23,27,0,30.4,76.3,75.4,,74.7,0.0,0,2,50,0.0,0,202,4,28,91.6,185,52.5,106,76.6,47,1,47.5,96,401,177,6.3,14.3,2.17
Pierre Garcon,4519,WR,SF,5,9.8,3,63.6,55.6,5,9,0,0.0,0,19,28,0,87.6,76.5,77.6,,77.0,0.0,0,0,59,0.0,0,196,0,28,94.4,185,23.0,45,91.0,44,0,76.5,150,379,126,4.5,13.5,2.05
Dez Bryant,5549,WR,DAL,5,13.0,5,47.7,28.6,4,14,0,12.5,3,15,9,0,38.7,74.9,69.8,,69.0,0.0,0,2,36,0.0,0,202,1,21,92.1,186,26.2,53,70.6,44,3,73.8,149,264,84,4.0,12.6,1.42
Zach Ertz,7816,TE,PHI,5,8.7,0,76.2,40.0,2,5,0,3.0,1,20,24,1,78.4,27.7,76.2,39.9,83.2,46.4,90,1,53,8.8,17,194,0,32,86.1,167,35.6,69,109.9,42,2,17.5,34,387,111,3.5,12.1,2.32
Jarvis Landry,8698,WR,MIA,4,5.7,4,71.4,28.6,2,7,0,9.1,3,16,17,0,59.5,79.6,72.5,,72.2,0.7,1,1,18,0.0,0,141,0,30,96.5,136,64.5,91,80.5,42,1,34.8,49,210,110,3.7,7.0,1.54
Odell Beckham Jr.,8647,WR,NYG,4,13.0,4,61.0,64.3,9,14,0,19.4,6,15,21,0,29.5,76.5,69.2,,70.0,0.0,0,1,48,0.0,0,153,3,25,94.1,144,12.4,19,97.8,41,3,87.6,134,302,71,2.8,12.1,2.1
Adam Thielen,8288,WR,MIN,5,11.9,2,74.4,63.6,7,11,0,0.0,0,16,18,2,87.6,22.3,77.9,,75.5,0.0,0,0,45,0.0,0,187,1,29,93.0,174,64.2,120,105.9,39,0,35.8,67,392,90,3.1,13.5,2.25
Andre Ellington,7968,HB,ARZ,5,2.8,1,71.8,50.0,1,2,1,9.7,3,12,1,0,57.0,79.4,62.1,68.6,65.4,1.2,2,2,24,5.0,8,161,1,28,89.4,144,11.2,18,68.0,39,0,16.8,27,257,211,7.5,9.2,1.78
Alshon Jeffery,7048,WR,PHI,5,15.6,1,52.6,42.1,8,19,1,4.8,1,14,24,0,71.3,74.6,67.8,,67.5,0.0,0,0,24,0.0,0,194,2,20,93.8,182,17.0,33,90.5,38,2,83.0,161,246,66,3.3,12.3,1.35
