player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Shane Lechler,673,P,HST,11,61,61,4.36,42.18,49.07,11.6,0,0,8,14,13,78.3,28,68,5,0,50.8,360,31,61,266.08,2573,3,2993
Andy Lee,1906,P,ARZ,11,59,59,4.35,38.98,46.37,11.1,0,0,10,9,1,69.8,22,60,4,0,54.2,356,32,59,256.43,2300,4,2736
Donnie Jones,1939,P,PHI,11,42,42,4.34,41.31,46.38,7.4,0,0,8,7,24,64.6,13,61,4,0,42.9,133,18,42,182.21,1735,4,1948
Dustin Colquitt,2316,P,KC,11,51,51,4.49,40.57,45.12,6.9,0,0,7,15,16,53.3,26,63,3,0,43.1,152,22,51,228.86,2069,4,2301
Sam Koch,3148,P,BLT,11,61,61,4.31,41.49,46.1,9.2,0,0,10,11,3,71.6,29,67,13,0,39.3,221,24,61,263.15,2531,3,2812
Matt Prater,3471,K,DET,1,4,4,3.72,34.75,34.75,,0,0,2,2,11,43.1,1,47,0,0,0.0,0,0,4,14.89,139,0,139
Jon Ryan,3493,P,SEA,11,59,59,4.39,40.32,45.14,7.6,0,0,9,13,29,71.9,22,74,6,0,45.8,204,27,59,258.77,2379,4,2663
Brett Kern,4580,P,TEN,11,50,50,4.3,45.62,51.54,7.3,0,0,3,6,31,90.7,19,74,9,0,54.0,196,27,50,214.79,2281,5,2577
Kevin Huber,5066,P,CIN,11,58,58,4.18,40.9,47.33,11.2,1,0,10,13,7,56.0,25,63,4,0,48.3,313,28,59,242.18,2372,3,2745
Thomas Morstead,5088,P,NO,10,37,37,4.62,42.0,48.38,13.1,0,0,5,10,20,93.3,19,68,5,0,40.5,196,15,37,170.89,1554,2,1790
Britton Colquitt,5192,P,CLV,11,56,56,4.37,41.75,48.75,10.3,1,0,7,10,8,69.9,18,67,2,0,64.3,372,36,57,244.94,2338,1,2730
Matt Bosher,6344,P,ATL,11,33,33,4.61,40.91,44.58,6.2,0,0,3,12,2,69.9,12,62,3,0,39.4,81,13,33,152.18,1350,2,1471
