player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
DeAndre Hopkins,7808,WR,HST,2,10.8,0,50.0,18.2,2,11,0,6.7,1,7,13,0,64.7,72.7,63.0,,62.5,0.0,0,0,25,0.0,0,93,2,14,84.9,79,7.5,7,74.7,28,1,92.5,86,128,18,1.3,9.1,1.62
Dez Bryant,5549,WR,DAL,2,11.2,2,39.1,12.5,1,8,0,18.2,2,5,9,0,41.4,71.1,62.0,,61.3,0.0,0,2,35,0.0,0,102,1,9,93.1,95,29.4,30,31.4,23,1,70.6,72,102,39,4.3,11.3,1.07
Randall Cobb,6216,WR,GB,2,4.7,2,71.4,33.3,1,3,0,0.0,0,6,12,0,82.7,74.3,65.8,,68.5,0.0,0,0,29,0.0,0,95,2,15,87.4,83,84.2,80,90.4,21,0,14.7,14,145,102,6.8,9.7,1.75
Antonio Brown,5718,WR,PIT,2,12.8,5,76.2,50.0,3,6,0,5.9,1,10,25,1,68.0,23.4,83.8,,82.4,0.0,0,0,50,0.0,0,81,0,16,91.4,74,17.3,14,114.0,21,0,82.7,67,244,125,7.8,15.3,3.3
Tarik Cohen,11874,HB,CHI,2,3.8,9,80.0,33.3,1,3,0,0.0,0,4,6,0,82.2,27.7,76.6,37.7,84.7,3.7,2,0,19,3.7,2,54,0,16,94.4,51,18.5,10,104.6,20,1,13.0,7,102,70,4.4,6.4,2.0
Alshon Jeffery,7048,WR,PHI,2,18.5,0,50.0,40.0,4,10,0,9.1,1,8,24,0,60.2,71.5,70.7,,70.4,0.0,0,0,24,0.0,0,94,0,10,94.7,89,13.8,13,87.5,20,1,86.2,81,130,35,3.5,13.0,1.46
Keenan Allen,7857,WR,LAC,2,6.8,0,73.7,75.0,3,4,0,12.5,2,9,27,0,49.8,72.7,74.6,,74.2,0.0,0,1,24,0.0,0,73,1,14,93.2,68,63.0,46,88.7,19,1,37.0,27,135,50,3.6,9.6,1.99
Larry Fitzgerald,1724,WR,ARZ,2,9.3,1,47.4,16.7,1,6,0,10.0,1,6,1,0,77.3,70.6,61.7,,61.3,0.0,0,0,33,0.0,0,95,0,9,91.6,87,67.4,64,62.4,19,0,32.6,31,95,60,6.7,10.6,1.09
Jason Witten,1384,TE,DAL,2,8.7,0,89.5,80.0,4,5,0,5.6,1,5,9,0,67.7,73.6,56.5,59.4,59.7,27.6,29,0,28,13.3,14,105,1,17,80.0,84,60.0,63,136.0,19,2,10.5,11,156,19,1.1,9.2,1.86
Amari Cooper,9437,WR,OAK,2,5.6,1,52.9,25.0,1,4,0,35.7,5,6,23,1,27.1,23.4,55.4,,54.8,0.0,0,0,23,0.0,0,65,0,9,93.8,61,20.0,13,89.1,17,1,78.5,51,95,63,7.0,10.6,1.56
