player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Matt Bosher,6344,P,ATL,4,12,12,4.73,41.58,46.17,13.8,0,0,1,7,2,79.9,7,62,0,0,33.3,55,4,12,56.74,499,0,554
Chris Jones,6798,P,DAL,4,19,19,4.52,40.79,44.21,5.6,0,0,2,5,9,77.5,13,62,3,0,42.1,45,8,19,85.93,775,1,840
Bryan Anger,7072,P,TB,3,11,11,4.7,45.27,46.18,5.0,0,0,3,5,30,66.3,3,62,1,0,18.2,10,2,11,51.7,498,0,508
Brad Nortman,7192,P,JAX,4,20,20,4.44,42.05,47.2,20.8,0,0,1,10,15,74.3,9,61,4,0,20.0,83,4,20,88.7,841,1,944
Johnny Hekker,7252,P,LA,4,13,13,4.37,46.08,47.77,2.8,0,0,3,0,26,66.9,8,64,2,0,61.5,22,8,13,56.83,599,0,621
Marquette King,7410,P,OAK,4,19,19,4.56,47.47,52.58,6.4,0,0,1,3,23,91.5,10,65,2,0,63.2,77,12,19,86.6,902,1,999
Ryan Quigley,7573,P,MIN,4,16,16,4.8,42.13,42.06,-0.3,0,0,0,9,18,78.4,7,55,4,0,18.8,-1,3,16,76.84,674,0,673
Jeff Locke,7937,P,DET,3,17,17,4.45,41.76,45.47,7.9,0,0,2,7,11,70.9,7,54,0,0,47.1,63,8,17,75.7,710,0,773
Colton Schmidt,8104,P,BUF,4,21,21,4.41,40.24,46.14,7.6,0,0,1,7,4,59.2,6,60,0,0,52.4,84,11,21,92.67,845,2,969
Ryan Allen,8242,P,NE,4,18,18,4.1,37.17,42.22,7.1,0,0,3,1,19,46.1,7,60,3,0,55.6,71,10,18,73.79,669,1,760
Brad Wing,8256,P,NYG,4,20,20,4.2,34.05,43.35,18.0,0,0,2,4,21,52.3,1,60,4,0,35.0,126,7,20,84.01,681,3,867
Tress Way,8358,P,WAS,4,17,17,4.47,41.65,44.47,4.0,0,0,1,7,32,72.7,9,62,1,0,41.2,28,7,17,76.01,708,1,756
Pat O'Donnell,8826,P,CHI,4,17,17,4.38,42.65,48.59,8.7,0,0,2,5,6,72.1,8,69,1,0,41.2,61,7,17,74.5,725,2,826
Kasey Redfern,9155,P,DET,1,1,1,3.81,50.0,50.0,0.0,0,0,0,0,11,60.0,0,50,0,0,100.0,0,1,1,3.81,50,0,50
Michael Palardy,9277,P,CAR,4,13,13,4.57,40.38,43.69,5.8,0,0,1,4,5,70.8,3,58,3,0,30.8,23,4,13,59.4,525,1,568
Bradley Pinion,9598,P,SF,4,20,20,4.61,44.25,45.2,1.7,0,0,1,7,28,78.4,10,59,1,0,55.0,19,11,20,92.25,885,0,904
Jordan Berry,10236,P,PIT,4,20,20,4.32,37.75,41.05,7.7,0,0,2,7,25,54.3,8,59,4,0,30.0,46,6,20,86.33,755,1,821
Drew Kaser,10813,P,LAC,4,18,18,3.98,38.17,46.72,8.5,0,0,3,0,27,64.4,11,66,1,0,61.1,94,11,18,71.7,687,3,841
Riley Dixon,10862,P,DEN,4,15,15,4.32,40.33,44.6,7.3,0,0,3,3,10,56.1,6,53,2,0,40.0,44,6,15,64.86,605,1,669
Lachlan Edwards,10869,P,NYJ,4,20,20,4.2,42.0,46.05,7.6,0,0,1,6,22,63.5,12,70,4,0,40.0,61,8,20,84.02,840,1,921
Justin Vogel,12119,P,GB,4,19,19,4.72,43.53,45.89,5.0,0,0,3,4,12,69.8,6,62,3,0,47.4,45,9,19,89.71,827,0,872
Rigoberto Sanchez,12130,P,IND,4,26,26,4.36,43.62,45.19,4.2,0,0,3,9,14,70.9,8,61,8,0,19.2,21,5,26,113.42,1134,1,1175
Matt Haack,12212,P,MIA,3,16,16,4.51,37.88,45.38,10.0,0,0,2,3,17,61.0,3,64,1,0,50.0,80,8,16,72.19,606,2,726
