team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
NO,20,13,462,24,56,462,88.3,94,14
OAK,23,13,488,7,78,488,88.0,101,16
BUF,4,13,454,13,76,454,87.3,102,13
TEN,31,13,448,14,78,448,87.1,104,12
PIT,25,13,525,21,93,525,87.0,125,11
MIA,17,13,506,20,87,506,86.9,120,13
ATL,2,13,444,23,75,444,86.0,111,13
BLT,3,13,465,14,86,465,86.0,115,15
JAX,15,13,455,22,89,455,86.0,119,8
TB,30,13,546,23,93,546,85.9,135,19
MIN,18,13,485,28,91,485,85.9,128,9
KC,16,13,501,17,105,501,85.8,132,10
PHI,24,13,519,27,80,519,85.6,128,21
LA,26,13,449,20,87,449,85.0,121,14
GB,12,13,516,20,104,516,84.9,140,16
DAL,9,13,450,20,84,450,84.9,120,16
CAR,5,13,458,17,103,458,84.1,133,13
SF,28,13,557,29,107,557,84.0,157,21
CHI,6,13,416,23,86,416,83.8,122,13
CLV,8,13,555,27,111,555,83.8,159,21
NE,19,13,519,35,103,519,83.4,155,17
CIN,7,13,443,10,98,443,83.3,128,20
LAC,27,13,485,29,120,485,83.2,156,7
DET,11,13,526,20,125,526,83.2,161,16
SEA,29,13,550,24,133,550,83.2,171,14
NYG,21,13,514,21,107,514,82.9,152,24
NYJ,22,13,460,25,94,460,82.3,141,22
WAS,32,13,498,27,109,498,82.1,157,21
IND,14,13,480,24,106,480,81.9,152,22
DEN,10,13,541,27,114,541,81.8,169,28
ARZ,1,13,544,31,120,544,81.0,179,28
HST,13,13,514,31,162,514,75.8,221,28
