player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Julius Peppers,1010,ED,CAR,15,1,,,2.1,,,0,0,0,,5,61.6,74.7,76.8,65.3,78.6,67.2,0,,40.0,2,0,1,0.0,0,7,328,14,2,0,0,0,0,0.0,
Dwight Freeney,1019,ED,DET,8,0,,,1.1,,,0,0,0,,11,60.1,70.3,87.5,72.4,34.4,36.7,0,,,0,0,0,0.0,0,2,176,3,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,5,0,4.0,100.0,35.7,9.0,9.0,0,0,0,0.0,25,65.5,63.3,77.1,77.8,35.9,35.4,0,5,0.0,0,0,0,87.5,1,10,28,1,1,1,0,5,1,0.6,5.0
Terence Newman,1321,CB,MIN,15,3,7.8,56.3,96.7,12.4,7.0,0,1,3,6.3,18,74.6,74.6,83.8,59.2,68.0,62.3,1,45,8.7,2,3,1,79.1,27,347,359,9,18,48,2,287,126,0.9,10.6
Terrell Suggs,1326,ED,BLT,15,2,-2.0,100.0,2.8,7.0,7.0,1,1,1,50.0,3,89.0,79.2,39.5,73.3,76.0,70.7,0,8,30.0,3,1,5,95.8,2,14,495,14,5,2,0,14,18,1.0,7.0
DeAngelo Hall,1729,S,WAS,4,2,20.3,71.4,100.0,20.0,14.3,0,0,2,28.6,32,54.5,46.4,80.5,,32.0,36.0,0,24,10.0,1,2,0,144.0,5,110,110,0,7,7,1,72,19,0.7,14.4
Karlos Dansby,1754,LB,ARZ,15,9,4.2,73.8,87.3,9.7,7.1,0,3,2,3.3,1,55.5,61.3,63.6,64.1,66.6,60.5,1,35,20.8,10,2,1,93.8,45,462,529,16,29,61,2,383,239,0.9,8.5
Mike Adams,1972,S,CAR,15,1,10.1,67.4,94.8,17.1,11.5,0,1,5,10.9,5,76.5,74.8,66.3,57.1,69.8,74.6,2,33,10.8,4,5,3,101.5,31,564,595,10,32,46,5,278,159,0.5,9.0
Adam Jones,2223,CB,CIN,9,0,10.1,50.0,100.0,11.7,5.9,1,0,5,16.7,7,56.9,55.9,0.0,,65.7,65.3,1,20,16.7,3,4,5,60.7,15,188,188,2,15,30,1,142,27,0.8,9.5
Thomas Davis Sr.,2231,LB,CAR,14,4,4.7,76.1,77.7,10.0,7.6,1,0,1,2.2,5,64.7,65.7,18.1,71.9,63.3,70.8,0,24,12.9,4,0,4,121.6,35,366,471,15,23,46,4,300,181,0.9,8.6
Derrick Johnson,2232,LB,KC,15,5,4.7,55.8,93.1,18.7,10.4,0,1,7,16.3,16,78.1,66.1,88.1,42.4,50.5,53.7,0,20,18.5,5,6,0,74.1,24,486,522,3,17,43,1,183,91,0.4,7.6
Lorenzo Alexander,2476,ED,BUF,15,0,4.3,84.4,51.5,6.6,5.6,0,0,1,3.1,4,48.3,55.6,31.1,63.1,61.4,37.9,0,39,19.2,5,1,3,113.3,27,187,363,10,21,32,1,278,164,1.6,10.3
Ahmad Brooks,2945,ED,GB,11,0,4.0,100.0,1.5,3.0,3.0,0,0,0,0.0,12,50.8,65.0,27.6,56.6,81.4,59.9,0,18,0.0,0,0,3,118.8,1,3,202,3,2,1,0,18,14,6.0,18.0
Haloti Ngata,2957,DI,DET,5,0,,,2.2,,,0,0,0,,11,54.3,66.4,42.5,75.5,61.2,73.1,0,,,0,0,1,0.0,0,2,93,2,0,0,0,0,0,0.0,
Tamba Hali,2965,ED,KC,5,0,,,1.3,,,0,0,0,,16,60.0,62.5,81.7,61.3,58.4,70.5,0,,,0,0,0,0.0,0,1,76,0,0,0,0,0,0,0.0,
Johnathan Joseph,2969,CB,HST,15,4,12.2,59.7,99.6,11.6,6.9,3,3,7,11.3,13,70.5,67.6,8.1,56.2,61.1,59.7,2,94,10.8,4,6,7,103.9,37,458,460,9,29,62,4,655,254,1.5,17.7
Frostee Rucker,3036,DI,ARZ,15,0,5.0,100.0,0.3,1.0,1.0,1,0,1,100.0,1,63.4,59.4,39.6,56.0,64.3,32.8,0,8,0.0,0,0,4,100.0,1,1,339,3,1,1,0,8,3,8.0,8.0
Elvis Dumervil,3071,ED,SF,15,0,,,0.7,,,0,0,0,,28,63.4,67.4,27.7,73.4,43.8,51.3,0,,50.0,1,0,2,0.0,0,2,269,6,1,0,0,0,0,0.0,
Kyle Williams,3079,DI,BUF,15,1,,,1.1,,,0,0,0,,4,59.5,64.8,56.6,59.5,68.6,51.6,0,,40.0,2,0,3,0.0,0,5,438,4,2,0,0,0,0,0.0,
Antoine Bethea,3152,S,ARZ,15,3,13.9,72.7,98.4,29.5,21.5,0,1,2,9.1,1,87.6,86.4,30.7,76.5,80.6,86.6,5,54,6.3,2,2,3,84.5,16,503,511,6,27,22,1,244,102,0.5,15.3
Tom Johnson,3378,DI,MIN,15,1,,,0.5,,,1,0,0,,18,57.2,64.0,30.8,64.9,66.8,44.7,0,,60.0,3,0,5,0.0,0,2,440,3,1,0,0,0,0,0.0,
Tramon Williams,3558,CB,ARZ,12,0,10.7,49.2,99.5,12.5,6.1,0,2,10,16.4,1,82.6,80.3,87.1,56.8,57.6,84.4,2,41,0.0,0,9,2,57.4,30,399,401,10,33,61,1,330,104,0.9,11.0
Brent Grimes,3589,CB,TB,12,1,12.4,64.7,100.0,10.4,6.7,0,0,8,11.8,30,73.7,72.4,86.2,,58.5,55.7,3,38,10.0,4,7,0,76.2,44,489,489,10,35,68,1,550,168,1.2,12.5
Darrelle Revis,3630,CB,KC,4,0,12.3,50.0,100.0,15.4,7.7,0,0,2,14.3,16,54.0,55.2,82.1,,60.4,49.6,0,21,25.0,2,1,1,68.5,7,115,115,1,6,14,0,83,27,0.8,11.9
Lawrence Timmons,3631,LB,MIA,13,5,3.3,77.8,85.7,7.9,6.2,0,0,1,1.9,17,59.9,54.7,83.9,60.2,48.4,50.7,0,31,11.1,4,1,0,112.4,42,354,413,18,27,54,3,353,253,1.1,8.4
