player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
DeAndre Hopkins,7808,WR,HST,8,90,0,13,0,-2.3,0,100.0,,0,0,0.0,0,3,0,90.2,86.0,0,72,0.0,0,17,4,94.1,16,158.3,4,4.4,1,94,103,25.8,23.5,5.88,16.6,0,18.2,0.0,0,3,0.0,0,2,0,82.0,80.5,1,24,0.0,0,60,2,91.7,55,4.0,11,12.2,0,39,2,1.0,19.5,0.71
Antonio Brown,5718,WR,PIT,8,89,0,25,0,3.2,0,90.0,,0,0,0.0,0,3,0,91.6,66.5,0,16,0.0,0,44,9,95.5,42,90.8,10,11.2,0,58,50,5.6,6.4,1.38,12.9,4,76.9,66.7,2,3,0.0,0,7,1,91.0,92.8,1,51,0.0,0,41,10,97.6,40,111.9,13,14.6,1,213,106,10.6,21.3,5.33
Jarvis Landry,8698,WR,MIA,8,83,0,17,0,-2.2,2,100.0,,0,0,0.0,0,2,0,92.7,80.5,0,18,0.0,0,29,15,96.6,28,80.8,15,18.1,0,51,84,5.6,3.4,1.82,4.2,4,73.0,20.0,1,5,0.0,0,16,0,70.5,77.2,2,18,0.0,0,187,27,95.2,178,82.7,37,44.6,2,216,123,4.6,8.0,1.21
Adam Thielen,8288,WR,MIN,8,72,0,18,0,-1.7,1,100.0,,0,0,0.0,0,0,0,88.7,54.6,0,9,0.0,0,34,3,94.1,32,79.2,3,4.2,0,9,14,4.7,3.0,0.28,9.3,4,65.9,50.0,6,12,3.6,1,13,2,90.4,74.8,0,44,0.0,0,175,27,90.9,159,91.1,41,56.9,0,336,100,3.7,12.4,2.11
Doug Baldwin,6615,WR,SEA,8,72,0,29,0,-3.5,0,100.0,,0,0,0.0,0,0,0,84.5,50.4,0,5,0.0,0,12,2,83.3,10,79.2,2,2.8,0,2,9,4.5,1.0,0.2,11.0,7,69.0,11.1,1,9,0.0,0,15,0,91.3,83.2,1,34,0.5,1,212,29,89.6,190,97.0,42,58.3,2,317,97,3.3,10.9,1.67
Amari Cooper,9437,WR,OAK,9,71,0,23,0,-0.3,0,66.7,,0,0,0.0,0,0,0,84.5,42.9,0,6,0.0,0,32,2,96.9,31,72.9,3,4.2,0,11,12,6.0,5.5,0.35,11.7,1,63.0,40.0,2,5,10.5,2,11,0,26.8,57.9,1,45,0.0,0,76,17,92.1,70,82.6,27,38.0,1,202,100,5.9,11.9,2.89
Mike Evans,8642,WR,TB,8,70,0,30,0,-2.0,0,100.0,,0,0,0.0,0,0,0,78.7,43.8,0,4,0.0,0,23,1,95.7,22,83.3,1,1.4,0,4,6,6.0,4.0,0.18,15.3,1,61.5,60.0,3,5,11.1,1,6,0,76.3,74.1,1,31,0.0,0,60,8,95.0,57,84.8,13,18.6,1,118,16,2.0,14.8,2.07
Dez Bryant,5549,WR,DAL,8,70,0,9,0,-2.5,2,100.0,,0,0,0.0,0,0,0,84.5,87.7,0,2,0.0,0,11,2,100.0,11,79.2,2,2.9,0,-1,4,2.0,-0.5,-0.09,10.9,3,52.6,25.0,1,4,23.1,3,6,0,28.3,67.5,0,18,0.0,0,73,10,93.2,68,64.1,19,27.1,0,83,24,2.4,8.3,1.22
Christian McCaffrey,11763,HB,CAR,9,70,0,5,0,-4.0,3,87.5,,0,0,0.0,0,6,0,93.2,97.5,0,16,5.6,2,36,21,94.4,34,102.6,24,34.3,1,127,211,10.0,6.0,3.74,7.9,0,69.2,100.0,1,1,0.0,0,5,0,90.6,90.6,1,37,0.0,0,56,9,98.2,55,87.8,13,18.6,2,64,32,3.6,7.1,1.16
Larry Fitzgerald,1724,WR,ARZ,8,70,0,1,0,-0.6,2,85.7,,0,0,0.0,0,3,0,92.1,77.4,0,16,0.0,0,27,12,96.3,26,87.8,14,20.0,0,71,95,7.9,5.9,2.73,9.8,3,69.8,45.5,5,11,6.3,2,20,0,90.4,73.9,0,33,0.0,0,224,30,92.9,208,111.7,43,61.4,2,371,146,4.9,12.4,1.78
