player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Julius Peppers,1010,ED,CAR,6,0,-0.7,0,0,5,59.3,72.6,86.1,64.6,76.9,62.2,0.0,0,0,50,53,6.0,3,3
James Harrison,1251,ED,PIT,3,0,,0,0,25,64.4,73.7,75.5,82.9,50.4,35.4,100.0,1,0,5,5,0.0,0,0
Terence Newman,1321,CB,MIN,6,2,2.2,0,0,18,70.8,72.5,80.7,75.2,68.2,73.8,12.5,1,1,74,75,4.1,3,5
Terrell Suggs,1326,ED,BLT,6,3,0.3,1,0,3,78.1,77.8,40.6,68.1,79.7,74.3,0.0,0,2,127,134,5.5,7,9
Karlos Dansby,1754,LB,ARZ,6,4,2.5,0,0,1,53.4,57.5,82.6,61.3,61.6,64.2,4.5,1,0,151,157,9.3,14,17
Mike Adams,1972,S,CAR,6,0,6.5,0,0,5,67.9,70.3,84.4,63.1,68.0,69.5,9.1,1,1,113,118,4.4,5,10
Adam Jones,2223,CB,CIN,4,0,9.0,0,0,7,55.2,57.8,81.7,,69.5,81.8,0.0,0,3,46,46,0.0,0,1
Thomas Davis Sr.,2231,LB,CAR,6,3,5.2,1,0,5,83.6,79.9,26.8,76.0,62.8,81.0,5.9,1,1,103,108,6.8,7,13
Derrick Johnson,2232,LB,KC,6,2,4.3,0,0,16,77.6,63.3,84.5,47.1,44.7,52.5,16.0,4,0,148,152,6.8,10,19
Lorenzo Alexander,2476,ED,BUF,5,2,2.9,0,0,4,34.1,56.8,40.4,70.7,70.4,28.9,25.0,4,1,79,82,8.9,7,10
Ahmad Brooks,2945,ED,GB,4,1,-0.3,0,0,12,,66.8,82.3,58.4,69.7,51.1,20.0,1,0,41,42,7.3,3,3
Haloti Ngata,2957,DI,DET,5,1,3.6,0,0,11,54.3,66.4,42.5,75.5,61.2,73.1,0.0,0,1,52,52,7.7,4,5
Johnathan Joseph,2969,CB,HST,6,2,8.8,1,0,13,80.6,78.1,83.0,,55.9,58.6,25.0,2,1,97,100,1.0,1,4
Frostee Rucker,3036,DI,ARZ,6,0,1.4,0,0,1,63.4,51.3,61.1,56.3,48.2,27.0,33.3,4,1,97,102,5.2,5,8
Domata Peko Sr.,3068,DI,DEN,5,4,2.1,0,0,10,62.2,80.6,82.6,57.8,80.3,57.5,14.3,2,0,78,80,9.0,7,8
Elvis Dumervil,3071,ED,SF,6,0,,0,0,28,75.8,65.8,34.1,71.2,29.8,56.2,,0,1,13,13,0.0,0,0
Kyle Williams,3079,DI,BUF,5,3,2.9,0,0,4,62.1,58.3,34.0,57.5,62.1,74.9,7.7,1,2,79,83,7.6,6,9
Antoine Bethea,3152,S,ARZ,6,2,8.2,0,0,1,89.7,90.7,82.6,63.8,72.3,80.2,0.0,0,1,80,82,2.5,2,6
Tom Johnson,3378,DI,MIN,6,2,3.7,1,0,18,60.0,55.2,18.1,61.6,57.8,54.5,10.0,1,3,78,82,6.4,5,7
Tramon Williams,3558,CB,ARZ,1,0,,0,0,1,86.2,84.9,76.3,59.1,60.0,72.5,,0,0,5,6,0.0,0,0
Brent Grimes,3589,CB,TB,4,0,5.4,0,0,30,68.2,67.8,82.2,,60.0,64.9,16.7,1,0,95,101,3.2,3,5
Lawrence Timmons,3631,LB,MIA,3,4,0.5,0,0,17,70.0,75.0,78.9,72.9,71.1,70.4,0.0,0,0,66,67,9.1,6,6
Reggie Nelson,3637,S,OAK,6,3,9.7,1,0,23,51.6,58.3,85.2,60.4,71.2,73.9,5.0,1,2,173,177,2.3,4,16
Alan Branch,3649,DI,NE,5,1,0.5,0,0,19,39.2,54.7,28.1,57.9,64.1,71.7,0.0,0,1,50,51,8.0,4,4
Paul Posluszny,3650,LB,JAX,6,3,6.4,0,0,15,82.8,74.0,78.5,64.1,59.6,83.2,0.0,0,0,86,90,1.2,1,5
Eric Weddle,3653,S,BLT,6,8,7.4,0,1,3,64.3,61.9,86.6,50.1,55.5,41.3,18.5,5,0,183,192,3.3,6,14
David Harris,3663,LB,NE,3,0,,0,0,19,60.4,64.3,70.8,58.3,63.6,,,0,0,4,4,0.0,0,0
Justin Durant,3664,LB,DAL,3,0,-2.0,0,0,9,70.9,56.3,79.0,51.4,42.6,29.7,50.0,2,0,33,33,6.1,2,2
Charles Johnson,3699,ED,CAR,6,5,2.6,0,0,5,50.8,47.0,32.6,54.1,57.0,28.0,28.6,4,3,66,70,4.5,3,5
Brandon Mebane,3701,DI,LAC,6,4,3.3,0,0,27,60.3,49.9,85.6,53.4,49.0,61.4,17.6,3,0,119,123,5.0,6,10
Brian Robison,3718,ED,MIN,6,0,2.4,0,0,18,56.8,62.9,53.0,64.3,60.4,75.9,16.7,1,1,69,71,5.8,4,5
Corey Graham,3784,S,PHI,3,0,12.0,0,0,24,64.3,62.3,76.8,67.1,46.1,28.0,50.0,1,0,22,22,0.0,0,1
William Gay,3786,CB,PIT,5,0,4.3,0,0,25,70.6,69.0,0.0,59.1,65.7,58.8,25.0,1,1,10,11,30.0,3,3
Chris Long,4316,ED,PHI,6,1,2.3,0,0,24,51.8,67.0,50.5,69.9,62.5,27.3,28.6,2,1,35,35,8.6,3,4
Dominique Rodgers-Cromartie,4330,CB,NYG,5,5,7.1,0,0,21,75.6,73.9,81.7,64.3,61.6,47.1,22.2,4,0,98,102,6.1,6,9
Aqib Talib,4334,CB,DEN,5,0,5.5,0,0,10,80.4,79.8,83.4,,66.2,70.9,0.0,0,0,104,106,0.0,0,2
Calais Campbell,4364,ED,JAX,6,3,3.1,0,1,15,59.8,88.0,68.6,81.5,78.9,70.7,5.9,1,1,120,124,8.3,10,13
Pat Sims,4391,DI,CIN,5,5,4.0,0,0,7,60.0,55.8,34.1,60.5,57.3,72.5,0.0,0,1,65,67,1.5,1,3
Cliff Avril,4406,ED,SEA,4,1,2.0,0,0,29,47.6,43.8,0.0,54.9,63.9,44.6,0.0,0,4,51,53,2.0,1,1
Tyvon Branch,4414,S,ARZ,6,7,2.8,0,1,1,76.2,79.2,82.4,63.7,75.2,88.5,7.1,2,0,152,157,8.6,13,19
William Hayes,4417,ED,MIA,5,0,0.0,1,0,17,60.0,89.9,44.1,75.2,90.7,76.9,0.0,0,1,53,55,15.1,8,8
Quintin Demps,4431,S,CHI,3,3,1.5,1,0,6,45.6,48.6,80.7,,67.7,28.4,16.7,1,1,66,71,3.0,2,2
Brandon Carr,4454,CB,BLT,6,1,19.3,0,0,3,61.5,63.2,39.5,56.9,72.8,73.0,0.0,0,2,176,185,0.6,1,4
Orlando Scandrick,4457,CB,DAL,4,0,6.2,0,0,9,59.9,65.3,82.7,60.2,81.1,73.6,0.0,0,2,71,73,4.2,3,5
Erik Walden,4481,ED,TEN,6,3,5.0,0,0,31,50.2,57.9,18.1,66.6,58.0,48.5,11.1,1,2,77,79,3.9,3,5
Ahtyba Rubin,4504,DI,DEN,2,0,,0,0,10,,59.9,73.9,55.7,61.7,,,0,0,7,7,0.0,0,0
Wesley Woodyard,4583,LB,TEN,6,10,3.4,0,0,31,68.9,80.8,80.7,67.3,83.1,72.4,2.7,1,0,141,145,10.6,15,26
Jerrell Freeman,4888,LB,CHI,1,0,2.8,0,0,6,32.6,50.7,76.4,73.6,78.9,54.5,0.0,0,0,20,22,5.0,1,4
Cameron Wake,4907,ED,MIA,5,2,5.6,0,0,17,53.0,85.4,86.8,85.7,71.7,78.8,10.0,1,0,60,62,6.7,4,7
Brian Orakpo,4936,ED,TEN,6,0,1.9,0,0,31,87.4,76.9,85.6,74.1,53.2,83.0,12.5,1,0,101,104,5.9,6,7
Malcolm Jenkins,4937,S,PHI,6,3,2.0,0,0,24,66.4,65.0,81.6,48.0,61.3,62.8,18.2,2,1,97,97,5.2,5,6
Brian Cushing,4938,LB,HST,1,0,3.0,0,0,13,28.9,40.7,71.9,59.4,61.0,51.1,14.3,1,1,21,23,23.8,5,6
Robert Ayers,4941,ED,TB,5,3,2.5,0,0,30,60.1,75.8,41.2,76.3,68.6,42.1,15.4,2,2,101,105,5.0,5,8
Vontae Davis,4948,CB,IND,3,2,2.7,0,0,14,50.8,54.6,83.0,58.5,70.0,84.3,0.0,0,0,84,86,2.4,2,3
Clay Matthews,4949,ED,GB,6,0,3.1,0,0,12,61.8,78.4,69.0,72.0,75.5,68.2,7.7,1,1,131,133,6.1,8,12
Ziggy Hood,4955,DI,WAS,5,1,5.0,0,0,32,60.0,44.8,46.3,52.4,48.0,70.1,0.0,0,1,59,60,0.0,0,1
Patrick Chung,4957,S,NE,6,4,9.5,0,0,19,70.9,70.0,37.2,54.4,68.3,78.6,0.0,0,1,103,107,0.0,0,2
Rey Maualuga,4961,LB,MIA,2,0,4.0,0,0,17,77.6,66.7,0.0,59.6,60.9,62.9,25.0,1,1,25,25,8.0,2,3
Darius Butler,4964,S,IND,4,0,12.0,0,0,14,51.8,50.1,0.0,68.7,61.1,40.8,0.0,0,3,37,37,0.0,0,1
Jairus Byrd,4965,S,CAR,2,0,5.0,0,0,5,63.3,58.8,76.6,55.3,52.2,80.7,0.0,0,0,6,6,0.0,0,1
Connor Barwin,4969,ED,LA,6,2,2.3,0,0,26,70.1,57.6,87.8,52.7,55.4,45.0,12.5,2,0,127,129,7.1,9,12
Mike Mitchell,4970,S,PIT,5,4,11.8,0,0,25,74.7,73.2,17.5,49.9,65.6,59.8,15.8,3,1,113,116,1.8,2,12
Sean Smith,4984,CB,OAK,3,0,7.5,0,0,23,57.7,59.2,81.9,,63.0,70.1,0.0,0,0,73,74,0.0,0,2
Michael Johnson,4993,ED,CIN,4,1,3.5,1,0,7,69.9,61.6,49.5,59.9,53.9,73.0,0.0,0,1,46,47,4.3,2,2
Roy Miller,5004,DI,KC,6,0,0.0,0,0,16,,67.3,79.6,59.5,66.4,69.8,0.0,0,0,31,33,6.5,2,2
Brandon Tate,5006,WR,BUF,1,0,,0,0,4,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Lardarius Webb,5011,CB,BLT,6,2,4.0,0,0,3,49.6,58.6,82.6,90.0,71.4,53.2,22.2,2,0,77,82,5.2,4,5
Glover Quin,5035,S,DET,6,0,9.4,0,0,11,91.5,92.6,85.1,77.1,84.8,71.7,5.9,1,0,134,136,6.7,9,16
Brice McCain,5112,CB,TEN,5,0,,0,0,31,50.2,52.7,82.0,,67.5,54.0,,0,0,45,46,0.0,0,0
