player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Julius Peppers,1010,ED,CAR,13,6,0,5,0,,,0.0,,,0,0,,60.9,0,,50.0,1,0,0.0,0,0,0.0,58,4,1,0,0,0,0,,,0,1,,,2.7,,,0,0,,60.8,0,,0.0,0,0,0.0,0,5,83.3,185,8,1,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,5,10,0,25,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,,0,0,4.0,100.0,35.0,6.0,6.0,0,0,0.0,64.9,0,5,0.0,0,0,87.5,1,7,70.0,20,1,1,1,0,5,1,0.8,5.0
Terence Newman,1321,CB,MIN,13,296,0,18,1,6.8,41.7,96.9,17.6,7.3,1,1,8.3,72.6,0,27,16.7,1,1,81.6,5,93,31.4,96,2,4,12,1,49,42,0.6,9.8,0,1,8.9,72.0,96.4,10.1,7.2,0,1,4.0,64.9,0,27,7.7,1,1,102.8,18,186,62.8,193,6,11,25,1,164,45,0.9,9.1
Terrell Suggs,1326,ED,BLT,13,13,0,3,0,,,0.0,,,0,0,,60.0,0,,50.0,1,0,0.0,0,0,0.0,163,2,1,0,0,0,0,,,0,2,-6.0,100.0,5.2,12.0,12.0,1,1,100.0,88.9,0,8,20.0,1,1,100.0,1,12,92.3,233,11,2,1,0,8,14,0.7,8.0
DeAngelo Hall,1729,S,WAS,4,110,0,32,1,6.0,100.0,100.0,23.0,23.0,0,0,0.0,47.3,0,3,0.0,0,0,118.8,1,25,22.7,25,0,1,1,1,3,0,0.1,3.0,0,1,16.8,80.0,100.0,18.3,14.6,0,1,20.0,54.2,0,24,12.5,1,1,118.8,4,79,71.8,79,0,6,5,0,69,19,0.9,17.3
Karlos Dansby,1754,LB,ARZ,13,413,0,1,2,3.9,68.4,75.3,9.3,6.4,0,0,0.0,63.5,0,35,21.4,3,0,100.5,13,131,31.7,174,6,9,19,1,109,87,0.9,8.4,0,5,4.6,82.1,95.5,10.7,8.8,3,2,7.1,54.1,0,24,18.2,4,2,109.7,23,257,62.2,269,8,13,28,1,209,112,0.8,9.1
Mike Adams,1972,S,CAR,13,477,0,5,0,6.5,62.5,83.2,15.8,9.9,0,1,12.5,51.2,0,25,0.0,0,1,89.1,5,84,17.6,101,1,5,8,0,67,56,0.8,13.4,0,1,12.3,57.1,97.3,21.4,12.2,1,4,14.3,89.5,2,18,12.5,3,4,60.1,16,360,75.5,370,6,20,28,2,110,59,0.3,6.9
Adam Jones,2223,CB,CIN,9,188,0,7,0,10.7,57.1,100.0,10.8,6.1,0,1,14.3,38.8,0,19,0.0,0,0,117.9,4,46,24.5,46,0,3,7,1,48,10,1.1,12.0,0,0,10.0,45.5,100.0,12.3,5.6,0,4,18.2,71.1,1,20,7.7,1,4,37.3,10,128,68.1,128,2,12,22,0,86,16,0.7,8.6
Thomas Davis Sr.,2231,LB,CAR,13,333,0,5,1,3.3,50.0,68.2,29.0,14.5,0,0,0.0,70.4,0,6,0.0,0,0,56.3,2,60,18.0,88,2,3,4,0,10,6,0.2,5.0,0,2,3.1,81.8,83.0,8.9,7.3,0,1,3.0,63.7,0,23,16.7,4,0,104.9,27,253,76.0,305,11,18,33,1,223,164,0.9,8.3
Derrick Johnson,2232,LB,KC,13,433,0,16,1,1.3,20.0,90.2,68.3,13.7,0,4,26.7,86.9,0,14,33.3,2,4,39.6,3,221,51.0,245,0,3,15,0,24,33,0.1,8.0,0,4,7.7,75.0,97.8,14.0,10.5,0,1,6.3,59.5,0,20,21.4,3,1,90.4,12,178,41.1,182,1,7,16,0,99,24,0.6,8.3
