player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Adam Vinatieri,226,K,IND,12,0,4,4,100.0,5,4,80.0,14,62.3,0,0,,20,18,90.0,0,6,4,66.7,25,22,88.0,10,10,100.0
Phil Dawson,422,K,ARZ,13,0,4,3,75.0,9,6,66.7,1,54.7,0,0,,21,19,90.5,0,11,7,63.6,30,22,73.3,6,6,100.0
Matt Bryant,1223,K,ATL,13,0,7,6,85.7,8,7,87.5,2,75.1,1,1,100.0,30,30,100.0,0,8,6,75.0,30,26,86.7,6,6,100.0
Mike Nugent,2264,K,CHI,5,0,0,0,,4,3,75.0,6,53.6,0,0,,12,11,91.7,0,4,3,75.0,11,9,81.8,3,3,100.0
Robbie Gould,2607,K,SF,13,0,3,3,100.0,14,13,92.9,28,83.0,0,0,,19,18,94.7,0,9,9,100.0,32,30,93.8,6,5,83.3
Nick Novak,2726,K,LAC,7,0,2,1,50.0,2,0,0.0,27,47.7,0,0,,18,17,94.4,0,5,4,80.0,13,9,69.2,4,4,100.0
Stephen Gostkowski,3063,K,NE,13,0,4,4,100.0,9,6,66.7,19,79.1,0,0,,38,37,97.4,0,7,7,100.0,34,31,91.2,14,14,100.0
Matt Prater,3471,K,DET,13,0,10,7,70.0,7,6,85.7,11,89.5,2,2,100.0,34,33,97.1,0,8,8,100.0,29,25,86.2,2,2,100.0
Nick Folk,3794,K,TB,4,0,2,1,50.0,5,2,40.0,30,28.3,0,0,,9,7,77.8,0,2,1,50.0,11,6,54.5,2,2,100.0
Mason Crosby,3809,K,GB,12,0,3,1,33.3,3,3,100.0,12,52.9,0,0,,32,30,93.8,0,4,2,50.0,17,13,76.5,7,7,100.0
Stephen Hauschka,4655,K,BUF,13,0,8,7,87.5,7,5,71.4,4,86.5,0,0,,24,24,100.0,0,6,6,100.0,25,22,88.0,4,4,100.0
Connor Barth,4777,K,CHI,10,0,2,1,50.0,9,5,55.6,6,56.5,1,1,100.0,17,17,100.0,0,0,0,,16,11,68.8,4,4,100.0
Ryan Succop,5180,K,TEN,13,0,4,1,25.0,18,15,83.3,31,67.5,0,0,,28,27,96.4,0,3,3,100.0,32,26,81.3,7,7,100.0
Graham Gano,5443,K,CAR,13,0,1,0,0.0,9,9,100.0,5,72.9,0,0,,30,28,93.3,0,9,9,100.0,25,24,96.0,6,6,100.0
Dan Bailey,6796,K,DAL,8,0,3,1,33.3,3,3,100.0,9,64.6,0,0,,25,24,96.0,0,2,2,100.0,11,9,81.8,3,3,100.0
Kai Forbath,6860,K,MIN,13,0,7,5,71.4,6,5,83.3,18,58.1,0,0,,31,26,83.9,0,13,11,84.6,32,27,84.4,6,6,100.0
