player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
DeAndre Hopkins,7808,WR,HST,15,164,0,13,12.8,1,56.1,29.2,7,24,2.6,1,29,0,82.2,87.8,1,72,0.0,0,245,37,87.8,215,102.5,66,40.2,5,550,176,4.8,14.9,2.56,0,15.0,3,59.3,33.3,8,24,6.9,4,36,1,67.5,84.9,4,38,0.0,0,354,54,94.4,334,84.1,91,55.5,4,792,158,2.9,14.7,2.37
Antonio Brown,5718,WR,PIT,14,155,0,25,13.2,3,64.9,45.0,9,20,2.6,1,27,1,81.0,88.7,4,51,0.0,0,195,37,90.8,177,88.6,57,36.8,5,444,133,3.6,12.0,2.51,0,15.5,9,65.6,55.0,11,20,6.2,4,41,2,71.4,91.1,2,57,0.0,0,334,61,96.1,321,102.8,93,60.0,2,1068,330,5.4,17.5,3.33
Jarvis Landry,8698,WR,MIA,15,146,0,17,7.2,8,72.5,61.5,8,13,5.1,2,22,1,73.9,78.8,1,29,0.4,1,225,37,92.9,209,104.2,51,34.9,3,370,174,4.7,10.0,1.77,0,5.8,8,70.6,27.3,3,11,4.8,3,26,2,77.0,74.3,3,49,0.0,0,334,60,97.0,324,70.8,85,58.2,0,502,286,4.8,8.4,1.55
Larry Fitzgerald,1724,WR,ARZ,15,141,0,1,8.9,1,64.4,55.0,11,20,7.3,3,26,0,64.5,74.6,0,33,0.0,0,259,38,92.7,240,103.1,59,41.8,3,430,150,3.9,11.3,1.79,0,8.8,8,78.5,46.2,6,13,1.6,1,36,1,90.8,78.0,1,37,0.5,2,370,62,92.7,343,109.3,79,56.0,3,668,247,4.0,10.8,1.95
Keenan Allen,7857,WR,LAC,15,135,0,27,9.7,8,68.1,53.8,7,13,7.8,4,35,0,62.9,91.0,1,42,0.5,1,219,47,92.7,203,103.5,69,51.1,3,600,213,4.5,12.8,2.96,0,10.7,3,73.2,54.5,6,11,10.9,5,29,0,50.9,77.1,1,51,0.4,1,281,41,95.4,268,102.2,56,41.5,0,625,230,5.6,15.2,2.33
Julio Jones,6158,WR,ATL,15,133,0,2,13.5,10,50.9,22.2,4,18,6.7,2,21,0,66.0,90.9,2,38,0.0,0,151,28,94.7,143,64.8,55,41.4,0,468,209,7.5,16.7,3.27,0,16.3,2,73.2,56.3,9,16,7.1,4,39,0,63.3,90.9,0,53,0.0,0,265,52,95.1,252,124.6,71,53.4,2,888,234,4.5,17.1,3.52
Michael Thomas,10681,WR,NO,15,131,0,20,9.5,4,79.6,71.4,10,14,0.0,0,26,0,90.1,91.6,1,35,0.0,0,153,39,94.1,144,116.2,49,37.4,3,442,163,4.2,11.3,3.07,0,10.3,9,73.1,44.4,8,18,3.4,2,39,0,82.4,82.7,2,32,0.0,0,329,57,95.1,313,89.4,78,59.5,0,694,250,4.4,12.2,2.22
Adam Thielen,8288,WR,MIN,15,128,0,18,10.0,3,58.2,46.2,6,13,3.0,1,22,0,79.4,83.9,0,65,0.5,1,195,32,90.3,176,93.1,55,43.0,1,482,207,6.5,15.1,2.74,0,11.9,4,77.3,70.0,7,10,5.6,3,31,3,73.2,75.6,1,52,0.3,1,336,51,93.8,315,115.8,66,51.6,2,722,206,4.0,14.2,2.29
Demaryius Thomas,5547,WR,DEN,15,128,0,10,11.8,3,54.9,46.2,6,13,17.6,6,20,1,30.4,73.0,2,29,0.0,0,166,28,89.8,149,79.0,51,39.8,3,342,112,4.0,12.2,2.3,0,10.0,5,64.4,71.4,10,14,7.8,4,27,0,56.6,69.5,7,40,0.0,0,356,47,95.2,339,47.0,73,57.0,0,540,154,3.3,11.5,1.59
A.J. Green,6156,WR,CIN,15,124,0,7,15.3,3,51.2,47.1,8,17,4.3,1,17,1,73.0,75.2,1,70,0.0,0,167,22,92.8,155,91.8,43,34.7,3,346,136,6.2,15.7,2.23,0,13.8,4,62.2,45.5,10,22,8.0,4,34,1,62.5,83.7,6,77,0.0,0,296,46,97.3,288,67.6,74,59.7,2,683,153,3.3,14.8,2.37
Mike Evans,8642,WR,TB,14,119,0,30,13.4,1,47.4,40.0,8,20,0.0,0,16,0,83.2,76.1,1,28,0.0,0,165,18,93.9,155,82.6,38,31.9,3,234,27,1.5,13.0,1.51,0,15.2,1,62.7,50.0,12,24,4.1,2,35,0,78.8,79.0,2,42,0.0,0,376,47,94.4,355,90.9,75,63.0,2,698,71,1.5,14.9,1.97
Dez Bryant,5549,WR,DAL,15,118,0,9,11.2,7,58.5,50.0,10,20,8.8,3,24,0,59.5,82.0,2,50,0.0,0,200,31,92.5,185,91.8,53,44.9,4,401,155,5.0,12.9,2.17,0,13.6,6,55.7,23.5,4,17,19.0,8,17,1,28.3,62.1,3,36,0.0,0,303,34,92.7,281,61.6,61,51.7,1,411,114,3.4,12.1,1.46
Travis Kelce,7844,TE,KC,15,117,0,16,10.8,4,64.7,28.6,2,7,12.0,3,17,0,51.8,90.2,0,44,8.1,11,136,22,86.0,117,136.9,34,29.1,4,340,131,6.0,15.5,2.91,0,8.9,12,74.1,57.1,4,7,6.3,4,37,0,69.7,80.5,2,36,5.0,20,399,60,91.0,363,101.3,81,69.2,3,688,289,4.8,11.5,1.9
Alshon Jeffery,7048,WR,PHI,15,111,0,24,12.0,1,48.2,37.0,10,27,6.9,2,24,0,68.1,77.0,0,37,0.0,0,273,27,91.6,250,90.8,56,50.5,3,412,107,4.0,15.3,1.65,0,17.5,1,52.2,44.4,8,18,4.0,1,15,0,73.5,64.4,0,53,0.0,0,263,24,97.0,255,84.0,46,41.4,1,344,93,3.9,14.3,1.35
Golden Tate,5585,WR,DET,15,110,0,11,7.0,8,72.7,62.5,5,8,3.0,1,22,0,78.9,91.0,2,45,0.0,0,178,32,93.3,166,90.5,44,40.0,1,414,221,6.9,12.9,2.49,0,6.1,12,79.0,25.0,1,4,5.8,3,16,1,71.5,67.8,3,40,0.0,0,332,49,92.8,308,83.1,62,56.4,1,464,320,6.5,9.5,1.51
Davante Adams,8688,WR,GB,14,108,0,12,10.7,9,60.0,46.2,6,13,6.3,2,21,0,67.3,86.2,0,42,0.0,0,201,30,93.0,187,111.1,50,46.3,4,388,170,5.7,12.9,2.07,0,9.3,5,74.1,44.4,4,9,7.0,3,21,0,65.5,68.1,1,55,0.0,0,310,40,95.8,297,110.2,54,50.0,3,461,168,4.2,11.5,1.55
Evan Engram,11778,TE,NYG,15,108,0,21,10.8,4,51.1,33.3,6,18,17.9,5,18,0,33.4,75.8,1,26,6.1,11,179,23,87.7,157,92.1,45,41.7,4,292,109,4.7,12.7,1.86,0,7.3,5,65.5,58.3,7,12,13.6,6,18,0,34.9,58.1,3,35,2.3,8,342,38,93.0,318,70.0,58,53.7,1,405,190,5.0,10.7,1.27
Robby Anderson,11254,WR,NYJ,15,108,0,22,13.8,2,56.4,27.3,3,11,12.0,3,16,0,50.8,74.7,1,41,0.0,0,162,22,92.0,149,93.6,39,36.1,2,357,122,5.5,16.2,2.4,0,14.1,3,60.9,38.5,5,13,4.9,2,20,0,73.7,72.0,4,69,0.0,0,306,39,96.1,294,90.3,64,59.3,5,575,167,4.3,14.7,1.96
Doug Baldwin,6615,WR,SEA,15,107,0,29,11.8,3,68.4,42.9,3,7,3.7,1,19,0,75.5,85.0,1,47,0.5,1,194,26,87.6,170,125.8,38,35.5,4,388,117,4.5,14.9,2.28,0,13.8,5,66.2,15.4,2,13,0.0,0,20,0,90.3,74.6,3,54,1.2,4,337,43,92.0,310,75.2,65,60.7,1,501,138,3.2,11.7,1.62
Devin Funchess,9474,WR,CAR,15,103,0,5,13.0,3,52.4,46.7,7,15,4.3,1,18,0,51.8,67.7,3,35,0.5,1,186,22,90.9,169,66.5,42,40.8,3,269,82,3.7,12.2,1.59,0,13.6,1,64.3,57.1,4,7,5.3,2,18,0,72.0,71.3,0,33,0.0,0,292,36,95.5,279,111.2,56,54.4,3,507,189,5.3,14.1,1.82
Le'Veon Bell,7829,HB,PIT,15,103,0,25,0.5,3,67.9,25.0,1,4,9.5,2,9,0,57.1,56.5,0,17,12.3,26,211,19,80.1,169,73.8,28,27.2,0,102,122,6.4,5.4,0.6,0,-0.2,14,89.9,100.0,3,3,3.1,2,21,1,83.5,84.8,1,42,10.4,35,336,62,86.0,289,103.0,69,67.0,2,542,549,8.9,8.7,1.88
Tyreek Hill,10799,WR,KC,15,102,0,16,15.8,2,57.7,40.0,2,5,11.8,2,9,0,51.8,74.3,0,64,0.7,1,135,15,92.6,125,104.8,26,25.5,1,261,80,5.3,17.4,2.09,0,10.6,5,80.8,63.6,7,11,1.7,1,31,0,89.9,83.9,1,79,0.0,0,368,59,95.7,352,133.2,73,71.6,5,866,325,5.5,14.7,2.46
Rob Gronkowski,5567,TE,NE,13,100,0,19,12.9,2,63.8,68.8,11,16,6.3,2,27,0,69.0,92.9,1,53,10.7,21,196,30,81.1,159,120.3,47,47.0,4,514,170,5.7,17.1,3.23,0,11.9,6,74.5,63.6,7,11,5.4,2,26,1,64.3,80.9,0,43,12.1,33,272,35,83.8,228,120.5,47,47.0,1,556,167,4.8,15.9,2.44
Zach Ertz,7816,TE,PHI,13,100,0,24,7.6,1,67.9,46.2,6,13,2.7,1,26,0,80.5,89.7,2,25,10.8,23,212,36,81.6,173,95.8,53,53.0,4,352,98,2.7,9.8,2.03,0,9.5,2,78.6,66.7,4,6,5.7,2,16,1,69.8,74.1,0,53,4.4,10,225,33,92.4,208,118.6,42,42.0,1,443,149,4.5,13.4,2.13
Marvin Jones Jr.,7158,WR,DET,15,100,0,11,13.3,1,48.4,41.7,5,12,6.3,1,10,0,66.7,65.6,2,43,0.5,1,204,15,93.1,190,66.1,31,31.0,2,216,73,4.9,14.4,1.14,0,18.4,7,59.7,50.0,9,18,7.5,3,27,0,64.5,76.3,1,58,0.0,0,400,37,93.3,373,117.9,62,62.0,4,763,94,2.5,20.6,2.05
Delanie Walker,3120,TE,TEN,15,99,0,31,10.5,0,70.0,77.8,7,9,0.0,0,14,0,84.5,77.5,0,37,6.3,10,159,21,84.3,134,93.2,30,30.3,0,236,57,2.7,11.2,1.76,0,9.9,4,76.2,62.5,5,8,5.9,3,26,2,64.4,72.4,4,42,5.1,15,293,48,90.8,266,80.5,63,63.6,1,546,196,4.1,11.4,2.05
