player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Daniel Kilgore,6315,C,SF,9,2,28,61.4,5,11,409,100.0,100.0,97.1,2,20,4,426,426,56.5,2,7,174,100.0,100.0,95.7,12,3,184,184
Brandon Fusco,6324,G,SF,9,0,28,68.9,3,17,397,100.0,100.0,97.0,0,22,2,414,414,59.2,2,14,166,100.0,100.0,94.0,18,2,176,176
Kevin Zeitler,7032,G,CLV,8,0,8,80.3,4,12,359,100.0,100.0,97.8,0,16,0,391,391,75.4,4,7,205,100.0,100.0,97.3,11,0,227,227
J.C. Tretter,7904,C,CLV,8,0,8,75.3,2,13,359,100.0,100.0,97.6,2,16,1,391,391,80.7,2,5,205,100.0,100.0,98.3,7,0,227,227
Joel Bitonio,8670,G,CLV,8,0,8,87.8,1,6,359,100.0,100.0,97.9,0,11,4,391,391,82.5,1,5,205,100.0,100.0,96.6,10,4,227,227
Shon Coleman,10710,T,CLV,8,3,8,62.6,7,25,358,99.7,99.7,94.7,5,35,3,390,391,56.8,5,20,205,100.0,100.0,92.4,28,3,227,227
Laken Tomlinson,9461,G,SF,8,0,28,59.7,4,21,370,100.0,100.0,95.8,0,28,3,386,386,51.9,3,15,162,100.0,100.0,93.2,20,2,171,171
Germain Ifedi,10665,T,SEA,8,0,29,64.0,2,30,349,100.0,100.0,95.4,6,32,0,381,381,57.1,1,21,148,100.0,100.0,92.6,22,0,164,164
Justin Britt,8699,C,SEA,8,0,29,75.0,1,4,347,100.0,100.0,99.0,2,6,1,378,378,62.8,1,2,148,100.0,100.0,98.3,4,1,164,164
Joe Thuney,10712,G,NE,8,0,19,75.6,7,12,336,100.0,100.0,96.9,0,20,1,364,364,59.8,6,12,150,100.0,100.0,93.3,19,1,166,166
Shaq Mason,9564,G,NE,8,0,19,64.7,3,9,336,100.0,100.0,97.9,0,13,1,364,364,64.6,3,5,150,100.0,100.0,96.7,9,1,166,166
David Andrews,9948,C,NE,8,0,19,77.8,1,11,336,100.0,100.0,97.6,2,14,2,364,364,80.7,0,4,150,100.0,100.0,98.0,5,1,166,166
Jahri Evans,3053,G,GB,8,0,12,81.9,1,8,332,100.0,100.0,98.3,2,10,1,363,363,78.5,1,4,129,100.0,100.0,98.1,5,0,149,149
Jeremy Vujnovich,8928,G,IND,9,1,14,62.7,1,18,345,100.0,100.0,96.1,1,23,4,363,363,45.0,1,16,184,100.0,100.0,93.2,21,4,195,195
