team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
NO,20,11,388,21,45,388,88.7,77,11
OAK,23,11,407,4,62,407,88.2,81,15
PHI,24,11,412,18,48,412,88.1,82,16
PIT,25,11,416,17,71,416,87.3,97,9
TEN,31,11,386,12,66,386,87.3,88,10
MIA,17,11,430,18,70,430,87.0,100,12
TB,30,11,462,21,77,462,86.6,111,13
BUF,4,11,395,12,69,395,86.5,94,13
ATL,2,11,385,17,62,385,86.4,92,13
MIN,18,11,397,27,75,397,86.1,106,4
KC,16,11,424,14,87,424,85.7,111,10
BLT,3,11,394,11,75,394,85.3,101,15
JAX,15,11,389,21,77,389,85.3,106,8
LA,26,11,388,15,76,388,85.2,103,12
DAL,9,11,390,16,78,390,84.1,109,15
GB,12,11,437,18,92,437,83.8,126,16
CLV,8,11,487,25,98,487,83.5,142,19
CAR,5,11,400,16,93,400,83.4,121,12
NE,19,11,441,31,89,441,83.2,134,14
SEA,29,11,479,22,117,479,83.2,150,11
SF,28,11,482,25,99,482,83.2,143,19
CIN,7,11,364,9,79,364,83.2,105,17
WAS,32,11,424,24,87,424,82.7,129,18
CHI,6,11,362,21,80,362,82.7,113,12
NYG,21,11,428,18,86,428,82.7,126,22
LAC,27,11,405,24,104,405,82.7,134,6
DET,11,11,443,17,109,443,82.6,140,14
NYJ,22,11,393,20,84,393,81.7,124,20
ARZ,1,11,466,29,103,466,81.5,152,20
IND,14,11,413,20,91,413,81.5,132,21
DEN,10,11,460,20,101,460,81.4,146,25
HST,13,11,418,26,135,418,75.0,185,24
