player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
DeAndre Hopkins,7808,WR,HST,14,158,0,13,12.7,1,57.1,28.6,6,21,2.7,1,28,0,81.8,86.6,1,72,0.0,0,231,36,87.9,203,100.4,63,39.9,4,547,176,4.9,15.2,2.69,0,15.1,3,58.4,33.3,8,24,7.1,4,34,1,66.4,83.5,4,36,0.0,0,342,52,94.4,323,81.7,89,56.3,4,741,134,2.6,14.3,2.29
Antonio Brown,5718,WR,PIT,14,155,0,25,13.2,3,64.9,45.0,9,20,2.6,1,27,1,81.0,88.7,4,51,0.0,0,195,37,90.8,177,88.6,57,36.8,5,444,133,3.6,12.0,2.51,0,15.5,9,65.6,55.0,11,20,6.2,4,41,2,71.4,91.1,2,57,0.0,0,334,61,96.1,321,102.8,93,60.0,2,1068,330,5.4,17.5,3.33
Jarvis Landry,8698,WR,MIA,14,139,0,17,7.4,7,71.7,63.6,7,11,5.7,2,20,1,71.6,78.1,1,29,0.5,1,211,33,92.4,195,104.2,46,33.1,3,327,154,4.7,9.9,1.68,0,5.9,8,71.1,30.0,3,10,4.8,3,26,1,76.6,77.3,3,49,0.0,0,310,59,97.1,301,71.1,83,59.7,0,494,279,4.7,8.4,1.64
Michael Thomas,10681,WR,NO,14,127,0,20,9.4,4,78.3,69.2,9,13,0.0,0,24,0,90.0,91.0,1,35,0.0,0,143,36,94.4,135,115.6,46,36.2,3,400,154,4.3,11.1,2.96,0,10.2,8,72.7,44.4,8,18,3.4,2,38,0,82.0,82.3,2,32,0.0,0,316,56,94.9,300,88.1,77,60.6,0,670,238,4.3,12.0,2.23
Keenan Allen,7857,WR,LAC,14,127,0,27,9.6,7,68.3,50.0,6,12,8.5,4,32,0,60.3,90.6,1,42,0.5,1,198,43,91.9,182,103.9,63,49.6,3,540,192,4.5,12.6,2.97,0,10.9,3,74.1,54.5,6,11,9.1,4,29,0,57.8,79.3,1,51,0.4,1,264,40,95.1,251,104.1,54,42.5,0,622,221,5.5,15.6,2.48
Larry Fitzgerald,1724,WR,ARZ,14,126,0,1,8.8,0,65.5,52.6,10,19,5.3,2,24,0,71.6,73.9,0,33,0.0,0,247,36,92.7,229,104.2,55,43.7,3,388,134,3.7,10.8,1.69,0,8.3,8,80.0,50.0,6,12,1.8,1,31,1,90.6,75.4,0,37,0.3,1,346,56,93.1,322,111.5,70,55.6,2,594,235,4.2,10.6,1.84
Adam Thielen,8288,WR,MIN,14,124,0,18,9.4,3,60.4,46.2,6,13,3.0,1,22,0,79.4,86.3,0,65,0.6,1,180,32,89.4,161,96.6,53,42.7,1,482,207,6.5,15.1,2.99,0,12.0,4,76.6,70.0,7,10,5.8,3,30,3,72.2,76.0,1,52,0.3,1,321,49,94.1,302,115.2,64,51.6,2,698,201,4.1,14.2,2.31
Julio Jones,6158,WR,ATL,14,123,0,2,13.4,10,51.0,14.3,2,14,7.4,2,19,0,63.4,90.2,2,38,0.0,0,140,25,94.3,132,61.9,49,39.8,0,403,172,6.9,16.1,3.05,0,16.4,2,71.6,56.3,9,16,7.7,4,36,0,60.2,90.8,0,53,0.0,0,240,48,95.0,228,121.7,67,54.5,2,804,213,4.4,16.8,3.53
Demaryius Thomas,5547,WR,DEN,14,122,0,10,11.9,3,54.0,46.2,6,13,18.2,6,19,1,29.9,72.7,2,29,0.0,0,158,27,89.9,142,78.1,50,41.0,3,332,107,4.0,12.3,2.34,0,10.1,4,64.7,69.2,9,13,6.4,3,26,0,61.7,71.3,6,40,0.0,0,323,44,95.0,307,49.8,68,55.7,0,498,146,3.3,11.3,1.62
A.J. Green,6156,WR,CIN,14,114,0,7,15.8,2,48.6,46.2,6,13,5.3,1,13,1,69.0,72.9,1,70,0.0,0,151,18,93.4,141,90.9,37,32.5,3,289,115,6.4,16.1,2.05,0,13.5,4,62.9,45.0,9,20,6.4,3,32,1,68.8,85.9,5,77,0.0,0,268,44,98.1,263,73.5,70,61.4,2,659,152,3.5,15.0,2.51
Dez Bryant,5549,WR,DAL,14,112,0,9,11.4,7,58.8,50.0,10,20,6.3,2,24,0,68.1,84.8,2,50,0.0,0,189,30,92.1,174,93.4,51,45.5,4,398,155,5.2,13.3,2.29,0,13.5,6,56.1,23.5,4,17,17.9,7,16,0,28.7,64.6,2,36,0.0,0,274,32,92.3,253,67.2,57,50.9,1,371,113,3.5,11.6,1.47
Mike Evans,8642,WR,TB,13,111,0,30,13.0,1,45.7,36.8,7,19,0.0,0,14,0,82.2,73.1,1,20,0.0,0,156,16,94.9,148,79.3,35,31.5,3,189,23,1.4,11.8,1.28,0,15.2,1,61.4,47.8,11,23,4.4,2,32,0,77.0,78.1,2,42,0.0,0,350,43,95.1,333,88.8,70,63.1,2,636,70,1.6,14.8,1.91
Alshon Jeffery,7048,WR,PHI,14,109,0,24,12.0,1,48.2,37.0,10,27,6.9,2,24,0,68.1,79.3,0,37,0.0,0,253,27,92.1,233,90.8,56,51.4,3,412,107,4.0,15.3,1.77,0,17.4,1,54.5,47.1,8,17,4.0,1,15,0,73.5,65.7,0,53,0.0,0,243,24,96.7,235,87.7,44,40.4,1,344,93,3.9,14.3,1.46
Travis Kelce,7844,TE,KC,14,109,0,16,10.4,4,66.7,16.7,1,6,9.1,2,15,0,60.5,90.7,0,44,9.1,11,121,20,85.1,103,134.4,30,27.5,3,313,129,6.5,15.7,3.04,0,8.5,12,75.3,57.1,4,7,6.5,4,36,0,68.7,81.5,2,36,5.1,19,374,58,91.4,342,103.2,77,70.6,3,668,288,5.0,11.5,1.95
Davante Adams,8688,WR,GB,14,108,0,12,10.7,9,60.0,46.2,6,13,6.3,2,21,0,67.3,86.2,0,42,0.0,0,201,30,93.0,187,111.1,50,46.3,4,388,170,5.7,12.9,2.07,0,9.3,5,74.1,44.4,4,9,7.0,3,21,0,65.5,68.1,1,55,0.0,0,310,40,95.8,297,110.2,54,50.0,3,461,168,4.2,11.5,1.55
Evan Engram,11778,TE,NYG,14,106,0,21,10.5,4,52.3,35.3,6,17,17.9,5,18,0,33.4,76.7,0,26,6.3,11,176,23,87.5,154,103.6,44,41.5,4,292,109,4.7,12.7,1.9,0,7.2,5,64.9,54.5,6,11,14.0,6,17,0,33.9,57.2,3,35,2.4,8,336,37,92.9,312,68.8,57,53.8,1,393,190,5.1,10.6,1.26
Golden Tate,5585,WR,DET,14,104,0,11,7.2,8,72.1,62.5,5,8,3.1,1,21,0,78.4,91.0,2,45,0.0,0,171,31,93.0,159,89.3,43,41.3,1,400,207,6.7,12.9,2.52,0,5.3,12,82.5,33.3,1,3,6.0,3,15,1,70.5,68.8,2,40,0.0,0,301,47,92.7,279,91.8,57,54.8,1,464,320,6.8,9.9,1.66
Doug Baldwin,6615,WR,SEA,14,102,0,29,11.6,3,67.6,42.9,3,7,3.8,1,18,0,74.9,83.6,1,47,0.5,1,187,25,87.7,164,124.6,37,36.3,4,368,114,4.6,14.7,2.24,0,13.7,5,66.1,8.3,1,12,0.0,0,20,0,90.2,75.7,3,54,1.2,4,321,41,91.6,294,75.5,62,60.8,1,492,131,3.2,12.0,1.67
Robby Anderson,11254,WR,NYJ,14,101,0,22,13.8,2,56.4,27.3,3,11,12.0,3,16,0,50.8,75.5,1,41,0.0,0,156,22,92.3,144,93.6,39,38.6,2,357,122,5.5,16.2,2.48,0,14.7,3,60.3,38.5,5,13,5.4,2,18,0,70.8,72.7,4,69,0.0,0,279,35,96.1,268,90.5,58,57.4,5,531,143,4.1,15.2,1.98
Devin Funchess,9474,WR,CAR,14,100,0,5,13.0,3,52.4,46.7,7,15,4.3,1,18,0,51.8,68.5,3,35,0.6,1,178,22,90.4,161,66.5,42,42.0,3,269,82,3.7,12.2,1.67,0,14.0,1,63.0,57.1,4,7,5.6,2,18,0,70.8,72.6,0,33,0.0,0,276,34,95.7,264,111.6,54,54.0,3,499,189,5.6,14.7,1.89
Le'Veon Bell,7829,HB,PIT,14,96,0,25,0.3,3,69.2,33.3,1,3,10.0,2,8,0,55.9,55.8,0,17,12.6,25,199,18,79.4,158,75.0,26,27.1,0,95,117,6.5,5.3,0.6,0,-0.1,13,90.6,100.0,3,3,1.7,1,20,1,88.9,87.0,1,42,10.0,32,320,58,86.6,277,104.5,64,66.7,2,521,519,8.9,9.0,1.88
Michael Crabtree,4933,WR,OAK,12,95,0,23,10.4,5,59.1,55.6,10,18,13.3,4,19,1,48.0,67.9,1,25,0.0,0,153,26,89.5,137,87.6,44,46.3,3,243,89,3.4,9.3,1.77,0,11.7,2,60.0,14.3,1,7,6.9,2,13,0,65.0,69.3,1,41,0.0,0,202,27,96.5,195,97.3,45,47.4,3,348,105,3.9,12.9,1.78
Tyreek Hill,10799,WR,KC,14,95,0,16,15.3,2,54.2,25.0,1,4,13.3,2,8,0,48.3,71.6,0,64,0.8,1,120,13,92.5,111,99.1,24,25.3,1,219,80,6.2,16.8,1.97,0,10.7,4,79.7,63.6,7,11,1.8,1,30,0,88.6,83.7,1,79,0.0,0,344,55,96.2,331,133.0,69,72.6,5,799,298,5.4,14.5,2.41
Christian McCaffrey,11763,HB,CAR,14,95,0,5,1.8,4,61.3,100.0,3,3,5.0,1,10,0,69.9,71.8,3,21,13.8,22,160,19,77.5,124,43.4,31,32.6,1,142,132,6.9,7.5,1.15,0,1.9,12,84.2,33.3,1,3,0.0,0,17,0,90.4,82.0,0,37,5.7,15,263,48,90.5,238,96.4,57,60.0,0,407,388,8.1,8.5,1.71
Marvin Jones Jr.,7158,WR,DET,14,95,0,11,13.3,1,48.4,41.7,5,12,6.3,1,10,0,66.7,66.3,2,43,0.5,1,197,15,92.9,183,66.1,31,32.6,2,216,73,4.9,14.4,1.18,0,18.8,7,59.6,50.0,8,16,5.6,2,25,0,70.9,77.0,1,58,0.0,0,367,34,93.2,342,120.0,57,60.0,4,713,86,2.5,21.0,2.08
Delanie Walker,3120,TE,TEN,14,95,0,31,11.0,0,66.7,77.8,7,9,0.0,0,12,0,83.2,77.3,0,37,5.8,8,138,18,84.1,116,89.0,27,28.4,0,203,40,2.2,11.3,1.75,0,9.9,4,76.2,62.5,5,8,5.9,3,26,2,64.4,73.4,4,42,4.3,12,277,48,91.3,253,80.5,63,66.3,1,546,196,4.1,11.4,2.16
Brandin Cooks,8655,WR,NE,14,93,0,19,16.1,2,45.9,20.0,3,15,10.5,2,12,0,69.6,65.9,1,54,0.0,0,228,17,90.4,206,69.9,37,39.8,1,282,66,3.9,16.6,1.37,0,16.9,2,74.5,55.6,5,9,9.5,4,23,0,56.1,74.7,1,64,0.0,0,315,38,94.6,298,127.7,51,54.8,3,680,124,3.3,17.9,2.28
Rob Gronkowski,5567,TE,NE,12,93,0,19,12.9,2,63.6,66.7,10,15,6.7,2,25,0,67.5,92.3,1,53,10.0,19,190,28,81.6,155,113.9,44,47.3,3,481,163,5.8,17.2,3.1,0,12.3,6,74.4,60.0,6,10,5.9,2,24,1,62.1,78.8,0,43,12.0,30,249,32,83.9,209,122.4,43,46.2,1,522,155,4.8,16.3,2.5
Marqise Lee,8674,WR,JAX,14,91,0,15,12.7,3,50.0,33.3,4,12,18.8,6,22,1,29.5,74.7,3,35,0.0,0,184,26,94.0,173,54.6,52,57.1,1,355,160,6.2,13.7,2.05,0,9.4,6,75.7,80.0,4,5,6.7,2,15,0,66.8,72.7,0,45,0.0,0,239,28,94.6,226,103.1,37,40.7,0,337,135,4.8,12.0,1.49
